Date,Temperature,Humidity,Is_Raining,Is_Sunny,Is_Holiday,Holiday_Name,Dessert_Waste_kg,Soup_Waste_kg,Main_Course_Waste_kg,Appetizer_Waste_kg,Salad_Waste_kg,Beverage_Waste_kg
2024-01-23,20.1,47,1,0,0,None,24.3,9.7,38.4,15.0,18.3,12.4
2024-01-24,11.6,68,1,0,0,None,31.4,6.2,51.5,19.5,25.9,24.3
2024-01-25,14.8,69,0,0,0,None,14.1,9.5,38.4,19.4,14.8,19.8
2024-01-26,11.9,69,1,0,1,Republic Day,16.6,3.2,32.2,10.3,13.9,12.8
2024-01-27,19.0,64,0,0,1,Weekend,10.0,6.8,30.7,16.8,17.4,7.9
2024-01-28,23.0,58,0,1,1,Weekend,9.5,6.4,33.1,16.6,15.8,8.7
2024-01-29,11.0,61,0,1,0,None,19.1,12.9,54.8,25.0,19.1,24.5
2024-01-30,19.9,68,0,1,0,None,14.3,9.7,36.2,19.3,14.1,12.1
2024-01-31,20.5,49,0,1,0,None,19.5,12.8,54.8,24.2,19.3,15.6
2024-02-01,17.3,65,0,0,0,None,14.8,9.6,36.2,19.3,14.2,11.3
2024-02-02,15.8,41,0,1,0,None,14.7,9.0,37.5,18.3,13.6,11.3
2024-02-03,25.0,48,1,0,1,Weekend,16.1,6.9,31.4,13.8,12.9,8.3
2024-02-04,13.5,68,0,1,1,Weekend,10.0,6.5,31.5,16.9,17.0,12.9
2024-02-05,21.9,55,0,0,0,None,19.0,11.9,55.6,23.5,18.4,15.6
2024-02-06,19.6,46,0,1,0,None,14.4,9.2,36.8,19.3,13.5,12.1
2024-02-07,20.0,56,0,1,0,None,18.2,12.8,54.9,23.4,18.5,15.8
2024-02-08,22.6,55,0,1,0,None,13.6,9.1,39.7,18.0,14.0,11.4
2024-02-09,13.0,41,0,1,0,None,14.1,9.2,39.6,18.8,14.8,19.7
2024-02-10,11.8,55,0,1,1,Weekend,10.2,6.9,31.8,17.7,16.0,12.7
2024-02-11,19.7,46,0,0,1,Weekend,10.1,6.5,33.1,18.0,16.5,8.1
2024-02-12,23.6,49,1,0,0,None,30.4,12.5,51.9,19.7,23.6,15.8
2024-02-13,13.4,66,0,1,0,None,13.8,9.2,37.0,19.1,13.7,19.6
2024-02-14,13.2,59,0,0,0,None,17.6,12.7,53.9,24.9,18.6,25.9
2024-02-15,11.1,69,0,1,0,None,13.6,10.0,39.6,19.3,13.8,19.2
2024-02-16,12.0,47,1,0,0,None,23.0,4.9,38.7,15.1,18.6,19.2
2024-02-17,10.4,46,0,0,1,Weekend,10.3,6.5,30.8,18.1,16.7,13.9
2024-02-18,24.1,49,0,0,1,Weekend,10.2,6.6,30.8,17.9,17.3,8.6
2024-02-19,21.1,51,1,0,0,None,29.9,12.6,54.8,20.6,24.1,15.1
2024-02-20,21.8,40,0,1,0,None,13.9,9.5,39.8,19.2,13.6,11.3
2024-02-21,18.3,63,0,1,0,None,19.1,12.3,53.4,25.5,17.7,15.3
2024-02-22,25.0,68,0,1,0,None,14.8,9.6,39.8,19.6,14.0,12.2
2024-02-23,12.8,56,1,0,0,None,24.8,4.5,36.3,14.5,19.6,18.4
2024-02-24,17.8,58,0,1,1,Weekend,10.3,6.4,32.4,18.0,16.4,8.7
2024-02-25,22.7,61,0,0,1,Weekend,9.8,7.0,33.2,16.9,16.5,8.4
2024-02-26,12.3,67,1,0,0,None,32.0,6.3,55.0,19.5,25.5,25.1
2024-02-27,14.3,45,1,0,0,None,23.9,4.7,39.2,15.3,18.1,18.0
2024-02-28,20.7,64,0,0,0,None,18.3,12.2,52.7,24.0,17.7,16.0
2024-02-29,21.1,44,0,1,0,None,14.8,9.0,39.2,19.8,14.0,11.8
2024-03-01,44.6,57,0,1,0,None,2.5,23.9,37.6,19.5,9.2,7.3
2024-03-02,39.4,43,0,0,1,Weekend,10.5,16.3,30.9,16.7,16.1,8.0
2024-03-03,36.9,51,0,0,1,Weekend,9.5,16.5,31.7,16.6,17.3,8.3
2024-03-04,30.4,32,1,0,0,None,32.3,29.8,52.7,19.9,25.0,15.3
2024-03-05,43.7,41,1,0,0,None,22.8,23.2,38.6,14.9,18.5,12.5
2024-03-06,33.6,42,0,0,0,None,18.2,29.5,51.9,24.2,17.8,15.7
2024-03-07,30.6,44,1,0,0,None,24.4,23.9,38.6,15.0,19.3,12.3
2024-03-08,31.9,41,1,0,1,Maha Shivaratri,16.9,16.9,32.5,10.7,12.6,8.1
2024-03-09,33.6,39,0,1,1,Weekend,1.7,16.4,31.2,17.8,6.3,8.0
2024-03-10,34.7,46,0,0,1,Weekend,9.9,16.1,32.9,17.8,16.2,8.1
2024-03-11,39.4,40,0,1,0,None,3.2,31.6,55.1,25.6,12.3,9.7
2024-03-12,33.7,41,0,1,0,None,2.3,24.8,38.7,18.4,9.6,11.3
2024-03-13,35.1,58,0,0,0,None,18.4,31.3,57.1,24.4,18.9,14.8
2024-03-14,44.3,48,0,0,0,None,14.6,23.4,37.7,18.9,14.4,12.0
2024-03-15,40.3,52,0,0,0,None,14.9,22.8,39.0,19.9,14.0,12.4
2024-03-16,30.6,30,1,0,1,Weekend,17.1,16.1,32.0,13.3,13.5,7.9
2024-03-17,38.4,34,0,0,1,Weekend,10.2,17.1,33.1,17.2,17.4,8.2
2024-03-18,34.1,42,0,0,0,None,19.1,29.8,54.1,24.9,19.2,15.1
2024-03-19,33.6,44,0,1,0,None,2.4,23.0,38.8,18.4,9.8,11.4
2024-03-20,37.7,55,0,0,0,None,18.3,30.8,54.8,24.7,19.2,15.0
2024-03-21,42.1,60,0,0,0,None,14.2,24.3,39.7,19.2,14.7,11.5
2024-03-22,34.6,51,1,0,0,None,24.9,23.8,37.0,15.0,18.1,12.0
2024-03-23,44.3,48,0,1,1,Weekend,1.7,16.2,33.5,18.0,7.0,4.8
2024-03-24,35.2,32,1,0,1,Weekend,15.9,16.7,31.6,14.1,13.3,8.5
2024-03-25,42.4,55,0,0,0,None,19.5,31.3,52.1,24.7,17.7,14.9
2024-03-26,44.6,38,0,1,0,None,2.5,23.3,36.7,19.9,9.5,6.8
2024-03-27,40.1,55,0,0,0,None,18.9,30.1,56.5,25.0,17.9,14.9
2024-03-28,30.5,32,1,0,0,None,24.1,23.0,39.0,15.1,18.8,12.4
2024-03-29,34.5,53,1,0,1,Good Friday,17.2,16.6,30.7,10.8,12.9,8.1
2024-03-30,30.4,35,0,1,1,Weekend,1.7,16.2,32.4,18.0,6.7,7.9
2024-03-31,33.9,50,1,0,1,Weekend,16.8,15.9,32.1,13.3,13.3,8.4
2024-04-01,35.9,56,0,0,0,None,18.3,32.0,57.1,23.8,18.3,16.0
2024-04-02,34.4,50,0,0,0,None,14.7,23.8,36.8,18.1,14.3,12.0
2024-04-03,33.1,58,0,0,0,None,18.4,30.0,54.3,23.5,17.8,15.3
2024-04-04,39.6,50,0,1,0,None,2.4,23.0,37.0,18.9,9.0,6.9
2024-04-05,36.2,49,1,0,0,None,23.2,23.4,37.7,15.9,19.1,12.5
2024-04-06,34.5,43,1,0,1,Weekend,17.0,17.2,30.8,14.5,13.1,8.0
2024-04-07,41.1,50,0,0,1,Weekend,9.7,16.5,32.3,17.3,16.4,8.0
2024-04-08,41.3,32,0,0,0,None,19.3,29.9,53.9,25.1,19.2,15.9
2024-04-09,31.7,35,0,0,0,None,14.0,22.5,38.2,19.1,13.8,11.5
2024-04-10,35.6,39,0,1,0,None,3.0,32.4,52.8,25.1,11.9,9.3
2024-04-11,40.7,48,1,0,1,Id-ul-Fitr,17.1,16.0,32.3,10.8,13.3,8.2
2024-04-12,32.7,56,1,0,0,None,23.2,24.0,36.2,15.8,18.8,11.7
2024-04-13,30.5,42,1,0,1,Weekend,16.1,16.8,30.7,13.1,13.2,8.2
2024-04-14,33.5,49,0,0,1,Weekend,10.1,17.4,31.1,16.4,17.0,8.0
2024-04-15,35.4,50,0,0,0,None,18.5,32.1,56.7,25.5,18.2,15.9
2024-04-16,37.3,60,0,0,0,None,14.0,24.4,36.5,19.7,13.6,12.3
2024-04-17,31.2,58,0,1,0,None,3.1,31.7,55.3,24.2,12.0,14.9
2024-04-18,30.4,41,0,1,0,None,2.4,23.0,39.4,19.7,9.5,11.7
2024-04-19,31.9,47,0,1,0,None,2.3,24.9,38.3,18.6,9.4,11.4
2024-04-20,35.7,49,0,0,1,Weekend,10.2,16.9,32.4,18.2,17.3,8.4
2024-04-21,36.1,51,1,0,1,Mahavir Jayanti,12.3,12.0,23.0,10.0,9.9,6.2
2024-04-22,36.7,49,0,0,0,None,7.1,12.5,24.3,9.8,7.1,5.8
2024-04-23,39.0,53,0,1,0,None,2.5,24.3,38.5,19.5,9.2,7.2
2024-04-24,35.7,36,0,0,0,None,17.8,31.3,54.8,23.4,18.8,14.9
2024-04-25,34.6,36,0,0,0,None,13.6,23.4,36.8,18.7,13.9,12.4
2024-04-26,35.6,37,0,1,0,None,2.4,24.6,38.4,19.7,9.8,6.8
2024-04-27,37.0,54,0,0,1,Weekend,10.1,16.8,32.7,17.6,16.4,8.5
2024-04-28,32.8,59,0,1,1,Weekend,1.7,16.6,33.1,18.2,6.6,7.9
2024-04-29,42.3,52,0,1,0,None,3.0,29.7,54.5,24.5,12.9,8.9
2024-04-30,40.1,31,1,0,0,None,24.9,23.4,38.8,15.4,18.0,11.7
2024-05-01,30.2,36,1,0,0,None,32.1,32.2,56.2,19.1,24.0,15.7
2024-05-02,38.7,31,0,0,0,None,14.0,23.1,36.1,18.3,13.6,12.1
2024-05-03,38.7,49,0,1,0,None,2.4,24.1,36.5,19.2,9.1,7.2
2024-05-04,41.1,52,1,0,1,Weekend,16.4,16.4,32.9,14.4,12.8,8.3
2024-05-05,39.1,35,1,0,1,Weekend,17.0,16.1,30.7,13.5,13.3,7.9
2024-05-06,32.7,54,1,0,0,None,31.2,29.6,51.5,20.3,24.7,14.7
2024-05-07,41.5,45,0,1,0,None,2.4,24.4,37.0,19.8,9.1,7.3
2024-05-08,39.9,48,0,0,0,None,19.0,29.4,56.1,25.0,18.1,15.5
2024-05-09,43.8,30,1,0,0,None,24.8,24.2,37.8,14.9,19.5,12.4
2024-05-10,43.1,53,0,1,0,None,2.4,24.2,39.7,18.2,9.6,7.1
2024-05-11,33.6,30,1,0,1,Weekend,16.1,17.0,30.9,14.0,13.4,8.2
2024-05-12,32.9,55,0,1,1,Weekend,1.6,17.4,31.1,16.7,6.7,8.7
2024-05-13,39.7,41,0,1,0,None,3.2,32.3,55.3,24.0,11.7,9.6
2024-05-14,32.9,34,0,1,0,None,2.3,22.9,36.8,19.9,9.7,11.6
2024-05-15,39.5,45,0,0,0,None,18.9,31.2,53.1,24.2,19.4,16.2
2024-05-16,42.8,54,0,0,0,None,14.9,24.6,36.7,18.4,14.1,11.7
2024-05-17,35.8,59,0,1,0,None,2.5,24.5,39.5,19.8,9.4,6.8
2024-05-18,40.9,55,0,0,1,Weekend,10.0,17.4,33.6,17.1,15.9,8.5
2024-05-19,39.3,35,0,0,1,Weekend,9.5,16.3,31.7,17.1,17.3,8.6
2024-05-20,32.0,57,1,0,0,None,32.0,30.4,55.7,19.3,25.1,15.1
2024-05-21,44.5,59,0,1,0,None,2.5,24.9,39.4,20.0,9.6,7.3
2024-05-22,41.7,39,1,0,0,None,30.9,32.1,57.1,20.3,24.6,15.1
2024-05-23,32.8,51,0,0,1,Buddha Purnima,9.8,16.0,32.3,13.4,10.3,8.3
2024-05-24,30.5,45,0,0,0,None,14.5,22.6,38.8,19.4,14.0,11.7
2024-05-25,38.9,55,1,0,1,Weekend,17.3,17.2,30.7,13.9,13.0,8.6
2024-05-26,36.1,49,0,0,1,Weekend,9.8,16.4,32.0,16.4,17.4,8.2
2024-05-27,38.7,40,1,0,0,None,30.4,29.6,56.3,19.6,24.7,15.0
2024-05-28,44.9,33,0,0,0,None,13.9,23.9,39.1,18.1,14.5,12.4
2024-05-29,44.1,52,1,0,0,None,30.5,32.1,54.9,20.8,25.0,16.0
2024-05-30,42.4,59,0,0,0,None,14.2,23.8,38.9,19.5,14.0,11.4
2024-05-31,35.2,33,0,1,0,None,2.5,24.1,37.9,19.3,9.6,7.5
2024-06-01,33.1,50,1,0,1,Weekend,15.9,16.2,31.9,14.5,13.2,8.3
2024-06-02,31.9,59,1,0,1,Weekend,16.1,15.8,31.3,13.7,13.7,8.4
2024-06-03,38.2,57,1,0,0,None,31.5,30.8,55.0,19.9,23.7,15.1
2024-06-04,30.0,32,0,0,0,None,14.7,9.4,38.9,18.9,13.7,11.5
2024-06-05,36.8,32,0,1,0,None,3.1,30.1,55.0,25.0,12.1,8.9
2024-06-06,40.5,51,0,1,0,None,2.4,24.2,37.6,18.9,9.2,7.4
2024-06-07,34.3,33,1,0,0,None,23.6,24.1,36.9,14.7,19.4,11.3
2024-06-08,37.5,36,0,1,1,Weekend,1.7,16.0,30.9,17.8,6.9,4.9
2024-06-09,40.8,41,1,0,1,Weekend,17.0,16.8,31.1,13.5,13.6,8.4
2024-06-10,36.2,35,1,0,0,None,29.6,31.8,54.1,19.9,25.6,14.9
2024-06-11,30.7,41,0,0,0,None,14.8,23.3,37.3,19.4,13.7,12.4
2024-06-12,30.7,32,0,1,0,None,3.2,31.7,52.8,24.9,12.7,15.2
2024-06-13,36.4,58,0,0,0,None,14.8,23.3,37.3,18.4,13.9,11.6
2024-06-14,31.8,45,1,0,0,None,24.2,23.8,37.3,14.7,19.8,12.5
2024-06-15,34.4,33,0,0,1,Weekend,10.0,16.9,33.0,18.1,17.0,8.7
2024-06-16,40.1,52,0,1,1,Weekend,1.7,16.6,32.3,16.9,6.4,5.2
2024-06-17,37.1,52,0,0,1,Bakrid,9.7,16.4,35.3,14.0,9.9,8.3
2024-06-18,44.1,46,0,0,0,None,13.6,22.7,38.9,18.5,14.7,12.1
2024-06-19,38.8,60,1,0,0,None,30.7,29.5,53.8,20.8,24.7,15.0
2024-06-20,30.4,37,0,1,0,None,2.4,23.7,36.4,19.1,9.1,12.2
2024-06-21,36.9,57,0,0,0,None,14.9,23.1,39.3,18.2,15.0,11.4
2024-06-22,38.2,50,0,0,1,Weekend,9.5,16.7,32.8,17.2,16.2,8.4
2024-06-23,32.6,59,1,0,1,Weekend,16.1,16.0,33.2,13.3,13.7,8.7
2024-06-24,30.0,50,0,0,0,None,17.6,12.7,55.8,24.0,18.5,15.2
2024-06-25,42.1,36,1,0,0,None,23.7,23.3,38.3,14.8,18.3,11.3
2024-06-26,35.6,55,1,0,0,None,29.7,31.3,56.0,20.1,24.1,16.2
2024-06-27,32.9,38,1,0,0,None,24.0,24.2,38.2,14.8,19.0,11.8
2024-06-28,37.8,41,0,1,0,None,2.3,23.1,36.0,19.3,9.4,7.2
2024-06-29,34.1,34,1,0,1,Weekend,16.2,16.5,32.5,14.0,12.7,8.5
2024-06-30,36.2,49,1,0,1,Weekend,16.1,16.1,30.4,14.5,13.2,7.9
2024-07-01,34.5,84,1,0,0,None,32.1,29.7,53.5,19.2,24.3,16.1
2024-07-02,26.3,70,1,0,0,None,23.3,9.8,38.4,15.7,19.9,11.8
2024-07-03,34.1,86,1,0,0,None,31.9,29.6,55.2,20.7,25.0,15.8
2024-07-04,29.9,83,0,0,0,None,13.7,9.4,37.6,19.1,14.8,12.0
2024-07-05,27.4,86,0,1,0,None,14.7,9.0,37.4,19.3,14.8,12.1
2024-07-06,34.5,70,0,0,1,Weekend,9.9,16.0,33.2,17.0,17.5,7.9
2024-07-07,26.4,75,1,0,1,Weekend,17.4,6.9,32.5,13.8,13.5,8.1
2024-07-08,29.6,95,0,1,0,None,18.3,12.0,57.0,25.5,18.8,15.9
2024-07-09,31.5,70,1,0,0,None,22.6,24.0,39.5,15.2,18.3,11.5
2024-07-10,27.8,72,0,0,0,None,18.2,12.8,51.8,25.5,19.2,15.1
2024-07-11,31.0,79,0,0,0,None,14.4,23.5,37.3,19.2,13.8,11.5
2024-07-12,29.6,72,1,0,0,None,23.2,9.7,39.3,15.9,19.2,12.1
2024-07-13,31.7,82,1,0,1,Weekend,17.5,16.7,31.5,13.1,13.6,8.7
2024-07-14,31.2,70,0,0,1,Weekend,10.1,16.1,30.9,17.2,16.5,8.4
2024-07-15,33.3,91,1,0,0,None,29.4,32.2,56.0,19.3,23.7,15.3
2024-07-16,25.5,88,1,0,0,None,22.8,9.1,36.6,15.4,19.1,11.9
2024-07-17,31.6,84,1,0,1,Muharram,16.5,17.0,36.2,11.1,14.0,8.5
2024-07-18,27.9,70,1,0,0,None,24.0,9.3,38.2,15.6,19.3,12.5
2024-07-19,27.3,80,1,0,0,None,23.3,9.8,39.1,14.6,19.8,11.8
2024-07-20,33.5,89,1,0,1,Weekend,15.8,16.2,31.9,13.9,13.1,8.1
2024-07-21,25.6,95,0,0,1,Weekend,9.6,6.7,32.6,16.9,16.3,8.0
2024-07-22,33.0,85,0,0,0,None,18.1,31.0,56.7,25.9,17.8,15.5
2024-07-23,27.2,78,1,0,0,None,22.6,9.7,36.0,15.5,19.8,11.3
2024-07-24,33.6,74,1,0,0,None,29.4,32.4,56.3,19.4,24.8,15.9
2024-07-25,32.6,84,1,0,0,None,24.9,22.8,37.9,15.7,19.4,11.7
2024-07-26,26.4,88,1,0,0,None,24.0,9.1,39.1,15.3,18.2,11.5
2024-07-27,26.1,82,0,0,1,Weekend,10.3,6.6,33.0,17.6,17.5,8.6
2024-07-28,28.4,85,1,0,1,Weekend,15.9,6.6,31.4,13.8,13.9,8.3
2024-07-29,33.0,88,0,0,0,None,18.0,31.2,52.1,24.5,19.1,14.9
2024-07-30,28.5,91,1,0,0,None,24.4,9.9,37.7,14.6,19.4,12.4
2024-07-31,34.2,72,1,0,0,None,31.5,29.3,56.6,19.0,24.9,16.1
2024-08-01,26.3,82,1,0,0,None,24.2,10.0,39.3,15.0,19.7,12.0
2024-08-02,25.9,70,1,0,0,None,24.6,10.0,37.7,15.5,19.1,11.8
2024-08-03,27.8,79,1,0,1,Weekend,16.5,6.8,32.4,14.5,12.8,8.7
2024-08-04,28.5,88,1,0,1,Weekend,16.1,6.8,32.1,13.4,13.6,8.5
2024-08-05,32.1,90,0,1,0,None,3.2,31.6,53.8,25.0,12.6,15.7
2024-08-06,33.2,75,0,0,0,None,14.1,23.8,38.1,19.2,13.8,12.4
2024-08-07,32.9,92,1,0,0,None,31.7,29.5,53.0,18.9,25.9,15.3
2024-08-08,27.4,93,0,0,0,None,14.6,9.6,37.9,19.9,14.9,12.4
2024-08-09,29.0,79,1,0,0,None,23.4,9.8,37.2,15.4,19.9,11.7
2024-08-10,26.4,92,0,1,1,Weekend,9.9,7.0,31.0,18.0,16.7,8.3
2024-08-11,34.4,95,1,0,1,Weekend,16.1,16.3,31.4,13.5,13.6,7.9
2024-08-12,34.8,81,0,1,0,None,3.0,30.8,53.2,24.5,12.6,15.0
2024-08-13,25.5,70,1,0,0,None,24.4,9.8,36.5,14.4,18.8,12.4
2024-08-14,30.4,90,1,0,0,None,32.2,29.9,55.1,19.9,25.9,16.2
2024-08-15,33.3,84,0,0,1,Independence Day,10.0,16.3,32.2,13.6,9.7,8.4
2024-08-16,30.8,71,0,0,0,None,14.0,24.2,38.4,19.9,13.6,11.5
2024-08-17,27.8,86,1,0,1,Weekend,17.3,6.5,32.4,13.5,13.4,7.9
2024-08-18,26.8,73,1,0,1,Weekend,17.5,6.4,33.3,13.5,13.5,8.3
2024-08-19,30.6,71,0,0,0,None,19.1,29.6,55.6,25.1,19.3,15.5
2024-08-20,26.8,76,0,1,0,None,14.2,9.1,40.0,18.4,14.7,11.7
2024-08-21,30.9,80,0,1,0,None,3.0,29.4,53.8,23.7,12.4,15.0
2024-08-22,31.5,78,1,0,0,None,24.1,24.2,36.5,14.6,19.5,12.1
2024-08-23,34.4,86,0,1,0,None,2.5,23.5,39.8,19.7,9.7,12.3
2024-08-24,28.1,86,1,0,1,Weekend,15.8,6.6,32.8,14.4,12.6,8.0
2024-08-25,26.4,73,1,0,1,Weekend,16.6,6.5,31.7,14.5,13.8,8.4
2024-08-26,25.2,85,1,0,1,Janmashtami,16.8,6.7,35.4,11.2,13.8,8.5
2024-08-27,26.6,91,0,1,0,None,13.5,9.6,39.8,19.2,14.4,11.4
2024-08-28,33.0,71,1,0,0,None,30.3,31.9,52.9,20.4,25.5,15.6
2024-08-29,29.2,80,1,0,0,None,24.2,9.3,38.3,14.5,18.4,11.4
2024-08-30,29.8,81,1,0,0,None,24.1,9.6,36.7,15.2,19.8,11.4
2024-08-31,34.0,85,1,0,1,Weekend,16.7,17.4,31.0,13.3,13.1,7.9
2024-09-01,25.7,87,0,0,1,Weekend,10.1,6.7,32.5,17.8,17.4,8.7
2024-09-02,26.1,71,0,1,0,None,17.9,12.5,54.5,25.6,19.3,15.8
2024-09-03,28.7,89,0,0,0,None,14.6,9.0,39.8,19.0,13.9,12.3
2024-09-04,30.0,84,1,0,0,None,31.3,12.3,55.2,20.6,25.9,15.1
2024-09-05,32.6,72,1,0,0,None,22.5,24.7,36.8,14.7,19.5,12.2
2024-09-06,29.1,94,0,1,0,None,14.1,9.8,39.2,19.4,14.2,11.8
2024-09-07,26.3,89,1,0,1,Weekend,17.4,7.0,31.5,13.9,12.9,8.5
2024-09-08,27.5,77,1,0,1,Weekend,16.3,6.4,32.3,14.5,13.9,8.5
2024-09-09,25.8,86,1,0,0,None,29.4,12.4,55.9,20.0,25.0,15.1
2024-09-10,28.0,91,1,0,0,None,23.0,9.8,38.9,14.8,18.4,11.6
2024-09-11,31.1,90,0,0,0,None,19.1,29.8,56.9,23.8,19.3,15.8
2024-09-12,29.7,83,1,0,0,None,23.2,9.7,37.7,14.6,18.9,11.9
2024-09-13,33.2,94,1,0,0,None,23.9,22.6,37.4,15.0,18.4,11.5
2024-09-14,29.2,82,1,0,1,Weekend,17.1,6.4,30.6,13.2,12.7,7.9
2024-09-15,27.0,83,1,0,1,Weekend,17.1,6.7,32.8,13.9,13.3,7.9
2024-09-16,27.0,70,1,0,1,Milad-un-Nabi,16.3,6.4,35.8,10.3,13.9,8.4
2024-09-17,31.4,74,0,0,0,None,14.4,24.1,37.0,19.6,14.0,12.2
2024-09-18,27.1,80,1,0,0,None,30.1,12.9,55.4,19.8,25.5,16.0
2024-09-19,31.4,75,1,0,0,None,23.3,23.2,36.8,15.2,19.8,11.9
2024-09-20,25.6,80,1,0,0,None,24.9,9.4,36.9,15.2,19.6,12.4
2024-09-21,28.2,79,0,1,1,Weekend,9.7,6.9,32.1,17.9,16.4,8.1
2024-09-22,28.5,95,0,1,1,Weekend,10.4,6.4,32.8,18.1,16.4,8.2
2024-09-23,26.7,82,1,0,0,None,30.4,11.8,52.1,19.1,23.4,14.9
2024-09-24,28.8,76,0,0,0,None,14.0,10.0,37.3,19.6,14.1,11.7
2024-09-25,28.8,74,1,0,0,None,32.2,12.8,56.6,18.9,24.2,15.6
2024-09-26,30.5,94,1,0,0,None,24.5,24.2,38.1,15.1,19.0,12.0
2024-09-27,30.4,77,1,0,0,None,22.7,23.4,39.7,14.9,18.3,12.2
2024-09-28,27.7,74,1,0,1,Weekend,15.9,6.6,30.4,14.3,13.8,8.6
2024-09-29,30.6,81,0,0,1,Weekend,9.9,15.8,31.6,16.8,16.2,8.1
2024-09-30,32.0,73,1,0,0,None,31.8,30.8,56.1,20.6,24.5,14.6
2024-10-01,33.5,60,1,0,0,None,24.3,23.1,40.0,16.0,19.3,12.0
2024-10-02,31.9,55,0,1,1,Gandhi Jayanti,1.6,15.8,37.0,13.1,6.7,8.4
2024-10-03,32.5,75,0,0,0,None,14.4,24.8,39.8,18.5,14.4,11.3
2024-10-04,31.4,61,1,0,0,None,22.9,23.4,36.4,14.5,19.2,11.9
2024-10-05,26.4,70,1,0,1,Weekend,15.8,7.0,32.4,13.5,13.8,8.0
2024-10-06,30.1,55,0,0,1,Weekend,9.5,16.0,33.2,16.9,16.4,8.0
2024-10-07,30.5,59,0,1,0,None,3.2,30.0,54.0,24.0,11.8,15.1
2024-10-08,29.3,79,0,0,0,None,14.3,9.2,37.2,19.1,14.1,11.7
2024-10-09,35.0,58,0,0,0,None,18.8,31.3,54.7,25.5,18.6,14.9
2024-10-10,33.2,76,1,0,0,None,22.9,22.7,37.5,15.9,18.3,11.5
2024-10-11,27.3,64,0,1,0,None,6.9,4.9,22.4,9.2,7.5,6.1
2024-10-12,34.6,66,0,0,1,Dussehra,7.5,12.3,23.6,12.5,12.2,6.2
2024-10-13,25.9,76,0,1,1,Weekend,10.2,6.6,32.4,17.4,17.0,8.4
2024-10-14,29.2,61,1,0,0,None,29.4,12.3,55.7,19.9,25.4,14.7
2024-10-15,32.2,75,0,0,0,None,14.6,24.0,39.1,18.9,14.0,12.0
2024-10-16,31.5,51,0,1,0,None,3.2,29.4,51.6,23.9,11.9,15.2
2024-10-17,34.8,51,0,0,0,None,14.2,24.6,37.0,19.2,14.2,11.9
2024-10-18,31.5,67,0,1,0,None,2.5,23.7,37.8,18.3,9.9,12.1
2024-10-19,29.0,59,0,1,1,Weekend,9.7,6.7,30.5,17.7,16.4,8.5
2024-10-20,31.7,60,0,1,1,Weekend,1.6,17.1,31.7,17.6,6.6,8.6
2024-10-21,25.7,70,1,0,0,None,30.6,11.9,57.0,19.2,25.5,14.9
2024-10-22,27.7,52,1,0,0,None,24.1,9.5,39.0,15.7,19.6,11.5
2024-10-23,34.4,67,0,1,0,None,3.0,30.7,56.0,25.5,12.0,15.9
2024-10-24,30.2,64,0,1,0,None,2.3,23.0,36.0,19.7,9.4,12.1
