Date,Temperature,Humidity,Is_Raining,Is_Sunny,Is_Holiday,Holiday_Name,Dessert_Waste_kg,Soup_Waste_kg,Main_Course_Waste_kg,Appetizer_Waste_kg,Salad_Waste_kg,Beverage_Waste_kg
2023-04-05,40.0,51,0,1,0,None,3.2,32.5,53.3,23.6,11.9,9.7
2023-04-06,41.7,55,1,0,0,None,24.1,24.6,36.1,15.7,19.3,12.4
2023-04-07,40.9,57,1,0,1,Good Friday,16.2,16.2,30.7,11.1,12.9,8.7
2023-04-08,35.9,33,0,0,1,Weekend,9.5,15.8,30.9,16.6,16.9,8.2
2023-04-09,35.1,34,1,0,1,Weekend,17.3,15.9,32.4,13.7,12.8,8.3
2023-04-10,30.4,43,1,0,0,None,30.9,29.7,52.9,18.8,26.0,15.9
2023-04-11,40.0,53,0,0,0,None,14.9,24.0,36.6,19.4,14.0,11.7
2023-04-12,37.8,51,0,1,0,None,3.1,29.9,53.6,24.0,12.2,9.2
2023-04-13,42.9,52,0,1,0,None,2.3,24.6,36.1,19.9,9.4,7.1
2023-04-14,44.9,53,0,0,0,None,14.6,24.3,38.9,19.5,14.9,12.2
2023-04-15,38.4,35,0,0,1,Weekend,9.5,16.7,31.5,17.4,15.8,8.5
2023-04-16,30.1,31,0,0,1,Weekend,10.3,17.2,32.4,16.5,16.3,7.9
2023-04-17,41.0,60,1,0,0,None,30.0,31.0,56.5,18.8,24.2,14.9
2023-04-18,31.0,40,0,0,0,None,14.0,23.3,37.0,18.6,14.8,12.3
2023-04-19,33.2,51,0,0,0,None,19.1,29.3,55.6,23.4,18.7,14.7
2023-04-20,32.1,41,0,1,0,None,2.5,22.6,38.9,18.8,9.6,11.6
2023-04-21,31.6,31,0,0,0,None,7.4,12.1,22.6,9.6,7.0,6.0
2023-04-22,33.9,37,0,0,1,Id-ul-Fitr,7.3,12.3,23.0,12.0,11.8,5.8
2023-04-23,34.3,37,0,1,1,Weekend,1.6,17.2,33.3,18.1,6.9,8.6
2023-04-24,31.1,59,1,0,0,None,31.9,29.8,53.0,19.5,25.4,16.2
2023-04-25,39.8,30,0,0,0,None,14.4,23.4,36.5,19.2,14.8,12.1
2023-04-26,30.5,53,1,0,0,None,30.3,30.9,53.6,20.5,25.9,16.1
2023-04-27,33.6,32,1,0,0,None,24.4,24.5,38.6,14.6,18.9,11.5
2023-04-28,30.3,60,0,1,0,None,2.3,24.6,39.8,18.3,9.9,11.7
2023-04-29,30.7,53,1,0,1,Weekend,17.1,15.8,30.7,13.4,13.9,8.7
2023-04-30,44.6,31,0,0,1,Weekend,10.3,17.3,30.8,17.3,17.3,8.0
2023-05-01,34.5,41,0,0,0,None,18.7,32.4,51.8,25.9,17.7,16.0
2023-05-02,32.6,52,0,0,0,None,14.6,24.1,37.3,18.9,14.3,11.4
2023-05-03,33.8,34,0,1,0,None,3.1,29.6,53.0,25.3,12.7,14.6
2023-05-04,35.7,40,0,0,0,None,13.6,24.8,38.7,19.6,14.1,12.5
2023-05-05,36.5,35,0,1,1,Buddha Purnima,1.6,15.8,31.0,12.9,6.8,4.9
2023-05-06,31.4,46,0,0,1,Weekend,9.8,15.9,32.8,16.6,17.5,8.3
2023-05-07,42.7,52,0,1,1,Weekend,1.7,16.6,30.8,17.3,6.7,5.2
2023-05-08,43.1,56,1,0,0,None,29.4,29.9,55.3,19.6,25.6,16.0
2023-05-09,36.0,60,0,1,0,None,2.3,24.2,37.6,19.7,9.2,7.5
2023-05-10,38.7,58,0,0,0,None,19.4,31.3,52.8,25.5,18.4,15.5
2023-05-11,31.0,32,0,0,0,None,13.6,23.9,39.8,19.3,14.3,12.1
2023-05-12,30.6,55,0,0,0,None,13.7,22.9,39.1,18.6,14.8,12.3
2023-05-13,36.2,56,0,1,1,Weekend,1.7,16.9,33.4,17.8,6.4,5.0
2023-05-14,31.5,34,0,1,1,Weekend,1.6,16.7,30.5,17.1,6.9,7.9
2023-05-15,33.5,57,0,1,0,None,3.1,29.7,54.2,24.3,12.2,16.1
2023-05-16,33.4,55,0,1,0,None,2.4,23.7,38.4,19.5,9.9,12.2
2023-05-17,31.1,40,0,1,0,None,3.1,29.8,56.9,25.3,11.8,14.9
2023-05-18,33.5,48,0,1,0,None,2.5,24.5,38.0,18.0,9.1,12.1
2023-05-19,38.5,32,1,0,0,None,22.8,24.2,37.0,15.2,19.6,11.5
2023-05-20,35.1,30,0,1,1,Weekend,1.7,17.1,32.3,16.8,6.9,4.9
2023-05-21,38.2,41,0,1,1,Weekend,1.7,17.4,32.7,17.5,6.6,5.0
2023-05-22,40.7,50,1,0,0,None,31.1,32.4,52.2,20.0,25.1,15.2
2023-05-23,31.8,37,0,1,0,None,2.4,23.9,39.4,18.9,9.2,11.5
2023-05-24,36.1,45,0,1,0,None,3.2,29.4,51.8,24.5,12.0,9.4
2023-05-25,43.2,49,1,0,0,None,24.8,24.7,38.5,14.8,19.0,11.4
2023-05-26,36.9,57,0,0,0,None,14.5,22.6,38.7,19.9,14.0,11.9
2023-05-27,39.1,54,0,0,1,Weekend,9.7,17.0,33.3,16.7,16.7,8.5
2023-05-28,31.2,48,1,0,1,Weekend,17.4,17.1,30.9,13.2,12.6,8.7
2023-05-29,43.0,46,0,0,0,None,18.2,32.2,55.1,24.4,18.7,14.8
2023-05-30,40.9,30,0,0,0,None,14.3,23.1,37.6,19.7,14.6,12.1
2023-05-31,39.5,32,1,0,0,None,30.4,31.5,52.9,19.7,23.5,15.4
2023-06-01,39.0,42,0,1,0,None,2.5,24.8,39.7,19.9,9.4,6.9
2023-06-02,43.9,51,0,0,0,None,13.8,23.5,38.2,18.1,13.9,11.4
2023-06-03,30.4,32,0,0,1,Weekend,9.8,16.1,32.4,18.0,16.4,8.4
2023-06-04,35.5,30,0,0,1,Weekend,9.9,17.3,31.3,16.9,16.4,8.3
2023-06-05,42.0,53,1,0,0,None,31.3,29.3,52.0,18.9,25.5,15.0
2023-06-06,42.8,59,0,1,0,None,2.3,24.0,37.0,18.6,9.7,7.5
2023-06-07,32.6,49,0,0,0,None,18.3,32.4,55.0,25.8,18.3,14.8
2023-06-08,37.9,40,0,1,0,None,2.3,24.5,36.7,19.1,9.2,7.4
2023-06-09,36.1,36,0,1,0,None,2.3,23.0,36.8,19.9,9.2,7.4
2023-06-10,32.9,44,0,1,1,Weekend,1.7,17.3,31.6,18.1,7.0,8.5
2023-06-11,42.1,51,0,1,1,Weekend,1.6,16.5,33.3,17.0,6.8,4.9
2023-06-12,31.1,32,0,1,0,None,3.1,29.5,56.6,25.7,11.9,15.8
2023-06-13,43.2,35,0,0,0,None,14.8,23.6,39.0,19.9,14.2,11.5
2023-06-14,39.8,41,1,0,0,None,29.5,30.0,54.5,19.3,23.8,15.2
2023-06-15,41.6,59,0,0,0,None,13.7,24.6,38.6,19.0,13.5,11.7
2023-06-16,35.7,59,0,1,0,None,2.5,24.5,36.7,19.7,9.2,6.8
2023-06-17,32.0,38,0,1,1,Weekend,1.6,16.2,32.4,16.8,6.8,8.5
2023-06-18,33.3,44,0,1,1,Weekend,1.6,17.3,30.7,17.4,6.9,8.2
2023-06-19,31.2,57,1,0,0,None,31.2,31.5,56.8,19.0,24.2,15.0
2023-06-20,30.5,32,0,0,0,None,13.9,23.2,39.6,19.0,14.6,11.7
2023-06-21,31.4,51,1,0,0,None,30.3,32.4,51.8,20.1,25.9,15.9
2023-06-22,34.7,32,1,0,0,None,23.1,22.9,38.8,15.8,19.2,11.6
2023-06-23,40.4,36,0,0,0,None,13.7,23.1,36.6,18.6,14.4,12.1
2023-06-24,36.8,45,0,1,1,Weekend,1.7,16.6,32.5,17.0,6.9,4.8
2023-06-25,33.5,50,0,1,1,Weekend,1.7,16.0,31.9,17.5,6.8,8.5
2023-06-26,40.5,57,0,0,0,None,18.5,30.7,53.5,25.3,18.8,14.6
2023-06-27,40.8,36,1,0,0,None,22.6,23.8,37.7,15.1,18.0,12.1
2023-06-28,33.6,55,1,0,0,None,32.0,30.2,51.9,18.9,25.9,15.5
2023-06-29,36.7,53,1,0,1,Bakrid,17.0,16.2,32.4,11.0,13.1,8.6
2023-06-30,41.2,34,0,1,0,None,2.4,24.0,36.6,19.5,9.9,6.8
2023-07-01,34.1,82,0,1,1,Weekend,1.6,16.9,33.4,17.4,7.0,8.0
2023-07-02,34.5,94,0,0,1,Weekend,10.2,16.0,32.6,17.5,16.3,8.6
2023-07-03,28.1,92,1,0,0,None,31.9,12.4,52.8,19.9,25.4,15.1
2023-07-04,31.1,81,1,0,0,None,23.8,23.0,38.2,14.9,19.5,11.3
2023-07-05,27.9,80,1,0,0,None,31.6,12.2,53.0,19.7,24.3,15.7
2023-07-06,25.3,91,0,1,0,None,13.8,9.1,39.8,18.0,13.7,12.2
2023-07-07,29.3,76,0,0,0,None,14.5,9.8,38.9,18.8,14.2,12.1
2023-07-08,34.5,95,1,0,1,Weekend,16.1,16.8,30.8,13.6,13.4,8.2
2023-07-09,34.8,72,1,0,1,Weekend,16.9,17.2,31.0,14.5,13.4,8.5
2023-07-10,30.2,74,0,0,0,None,19.0,30.9,54.3,25.7,17.9,16.0
2023-07-11,35.0,93,0,0,0,None,14.8,23.3,37.8,18.2,14.2,12.0
2023-07-12,34.9,70,0,0,0,None,19.2,30.9,51.8,25.4,18.9,14.7
2023-07-13,28.1,81,1,0,0,None,24.1,9.0,38.8,15.5,19.2,11.4
2023-07-14,29.5,75,0,0,0,None,13.9,10.0,36.0,19.5,13.5,11.4
2023-07-15,34.5,86,1,0,1,Weekend,16.1,16.3,30.9,14.2,13.3,7.9
2023-07-16,25.8,89,1,0,1,Weekend,16.4,6.6,33.1,13.8,13.8,8.2
2023-07-17,25.6,75,0,1,0,None,18.7,12.1,55.8,24.0,18.4,16.1
2023-07-18,34.5,77,1,0,0,None,22.6,22.8,36.6,15.3,19.3,12.2
2023-07-19,27.0,75,0,1,0,None,18.4,12.9,51.5,25.2,19.1,16.2
2023-07-20,33.0,88,1,0,0,None,24.5,24.2,39.4,16.0,19.7,11.5
2023-07-21,31.2,71,1,0,0,None,24.8,22.7,36.9,14.8,18.7,11.6
2023-07-22,29.4,92,1,0,1,Weekend,17.2,6.8,30.7,13.2,14.0,8.7
2023-07-23,29.2,93,1,0,1,Weekend,16.4,6.6,32.5,14.1,13.4,8.3
2023-07-24,30.7,89,0,0,0,None,18.7,30.0,56.5,25.8,18.4,15.2
2023-07-25,34.4,80,1,0,0,None,23.3,23.9,38.6,14.8,18.2,12.3
2023-07-26,27.8,74,1,0,0,None,32.1,11.9,56.7,20.7,24.9,15.8
2023-07-27,33.9,79,1,0,0,None,22.8,24.0,39.9,15.7,19.2,11.6
2023-07-28,25.2,85,0,0,0,None,7.0,4.9,22.4,9.6,6.9,5.7
2023-07-29,29.7,90,1,0,1,Muharram,12.2,4.6,23.1,10.1,9.7,5.8
2023-07-30,27.5,80,1,0,1,Weekend,15.8,6.4,32.0,13.6,13.2,8.7
2023-07-31,29.3,91,1,0,0,None,31.1,11.8,56.9,19.5,25.1,14.9
2023-08-01,28.1,88,1,0,0,None,24.1,9.7,38.1,14.5,18.8,11.9
2023-08-02,30.8,74,1,0,0,None,30.0,31.2,56.6,18.9,25.6,16.2
2023-08-03,28.6,76,1,0,0,None,23.6,9.7,39.4,15.8,18.2,12.4
2023-08-04,29.7,81,1,0,0,None,23.7,10.0,36.2,15.0,19.7,11.5
2023-08-05,26.0,88,1,0,1,Weekend,15.9,6.5,31.0,14.4,13.3,8.3
2023-08-06,27.2,74,1,0,1,Weekend,16.2,6.6,30.5,13.2,12.7,8.6
2023-08-07,29.5,72,1,0,0,None,31.7,12.0,56.7,18.9,23.8,15.5
2023-08-08,28.8,91,1,0,0,None,24.5,9.6,37.3,14.4,18.3,12.0
2023-08-09,28.1,91,0,0,0,None,19.0,12.2,56.4,24.6,18.7,15.4
2023-08-10,28.7,73,0,1,0,None,14.8,9.6,39.4,19.3,13.5,11.8
2023-08-11,26.2,88,0,1,0,None,14.3,10.0,38.5,18.8,14.7,11.9
2023-08-12,33.3,93,0,0,1,Weekend,10.1,17.3,33.4,16.7,16.8,8.3
2023-08-13,28.3,78,1,0,1,Weekend,16.9,6.5,33.3,13.1,13.8,8.1
2023-08-14,30.6,89,1,0,0,None,30.3,30.7,55.0,19.5,25.7,15.6
2023-08-15,31.1,78,1,0,1,Independence Day,17.1,17.0,32.9,10.8,13.8,8.4
2023-08-16,31.0,80,0,0,0,None,18.6,30.9,53.0,25.4,19.1,16.1
2023-08-17,26.7,87,1,0,0,None,24.8,9.7,37.9,15.6,19.8,12.0
2023-08-18,28.6,81,0,1,0,None,14.2,10.0,36.9,18.9,14.1,11.5
2023-08-19,27.9,84,1,0,1,Weekend,16.2,6.4,32.3,13.5,12.7,7.9
2023-08-20,26.8,79,1,0,1,Weekend,16.1,6.5,33.6,13.2,12.9,7.9
2023-08-21,31.6,72,1,0,0,None,29.6,32.4,51.7,19.2,25.0,15.3
2023-08-22,25.2,94,1,0,0,None,22.9,9.7,39.1,15.3,19.1,11.7
2023-08-23,29.4,85,1,0,0,None,30.0,12.1,56.1,19.0,23.5,16.2
2023-08-24,33.1,78,1,0,0,None,24.6,22.7,37.5,15.8,19.2,11.7
2023-08-25,29.7,79,0,0,0,None,14.7,9.6,36.7,19.2,13.7,11.7
2023-08-26,26.3,76,1,0,1,Weekend,15.9,6.7,32.9,14.4,12.6,8.4
2023-08-27,31.1,91,1,0,1,Weekend,16.1,16.2,30.6,13.2,13.0,8.1
2023-08-28,30.7,76,0,1,0,None,3.2,31.9,51.8,24.8,12.7,16.2
2023-08-29,33.0,73,1,0,0,None,24.2,22.7,37.0,14.7,19.2,11.5
2023-08-30,34.3,92,1,0,0,None,29.7,31.4,54.0,18.8,23.8,16.1
2023-08-31,34.8,73,1,0,0,None,23.2,24.3,36.3,14.6,19.1,11.6
2023-09-01,34.1,74,0,1,0,None,2.3,23.8,38.1,18.2,9.1,11.4
2023-09-02,25.6,91,1,0,1,Weekend,16.5,6.5,31.7,14.0,13.2,8.1
2023-09-03,27.3,78,1,0,1,Weekend,15.8,6.9,31.9,14.0,13.3,8.2
2023-09-04,30.1,70,1,0,0,None,30.2,29.4,53.6,19.5,24.3,14.7
2023-09-05,27.6,73,0,1,0,None,14.6,10.0,38.7,19.2,14.6,11.4
2023-09-06,30.3,76,0,0,0,None,18.8,30.3,56.7,25.1,19.0,16.0
2023-09-07,34.3,80,0,1,1,Janmashtami,1.6,16.7,32.1,13.4,6.5,8.1
2023-09-08,30.2,91,0,0,0,None,14.3,23.4,39.9,18.4,13.7,11.3
2023-09-09,28.8,70,0,0,1,Weekend,9.7,6.4,31.7,18.0,16.8,8.6
2023-09-10,27.2,86,0,1,1,Weekend,10.0,6.4,31.1,18.1,15.8,7.9
2023-09-11,33.9,81,1,0,0,None,32.4,32.0,53.4,19.8,25.1,16.0
2023-09-12,34.9,81,1,0,0,None,23.1,23.4,36.6,15.8,19.3,12.4
2023-09-13,29.9,81,1,0,0,None,31.7,12.9,54.7,19.2,25.4,15.9
2023-09-14,28.5,88,0,0,0,None,14.6,9.5,39.0,18.0,14.1,11.6
2023-09-15,33.3,83,1,0,0,None,23.7,24.4,36.1,15.1,18.2,11.5
2023-09-16,28.4,89,0,1,1,Weekend,9.9,7.0,31.5,17.1,17.4,8.1
2023-09-17,27.4,93,1,0,1,Weekend,16.1,6.6,32.0,14.0,13.5,8.5
2023-09-18,27.5,79,1,0,0,None,32.5,12.2,54.7,19.5,25.8,15.8
2023-09-19,32.3,71,1,0,0,None,24.1,23.4,36.3,15.6,18.3,11.7
2023-09-20,32.6,78,1,0,0,None,30.5,30.1,53.4,19.0,25.1,16.0
2023-09-21,34.8,93,0,1,0,None,2.5,22.7,37.1,18.2,9.2,12.1
2023-09-22,29.2,73,0,1,0,None,14.9,9.1,36.5,18.3,14.1,11.9
2023-09-23,33.5,76,1,0,1,Weekend,16.6,15.9,31.2,14.0,12.9,7.9
2023-09-24,33.0,73,0,0,1,Weekend,10.4,16.3,32.9,16.6,16.3,8.6
2023-09-25,30.3,72,0,1,0,None,3.0,29.8,54.6,23.9,12.3,15.2
2023-09-26,30.1,70,1,0,0,None,23.2,22.6,37.9,14.7,19.1,11.5
2023-09-27,34.3,79,0,0,0,None,18.2,31.5,53.4,25.1,17.7,14.8
2023-09-28,34.9,79,0,0,1,Milad-un-Nabi,10.2,15.9,31.6,12.9,10.2,8.6
2023-09-29,33.1,86,0,0,0,None,14.2,24.6,38.4,20.0,14.0,11.4
2023-09-30,27.4,92,1,0,1,Weekend,16.2,6.8,32.8,13.5,13.9,8.6
2023-10-01,25.8,59,1,0,1,Weekend,17.1,6.6,31.1,14.1,13.3,8.3
2023-10-02,29.4,58,0,0,1,Gandhi Jayanti,9.7,6.8,36.8,13.1,9.5,8.1
2023-10-03,29.9,78,0,1,0,None,14.9,9.5,39.4,19.5,14.1,12.1
2023-10-04,25.3,50,0,1,0,None,18.3,12.7,56.0,23.5,18.6,15.4
2023-10-05,27.8,68,0,1,0,None,13.8,9.7,39.0,19.1,14.0,12.0
2023-10-06,28.0,76,0,0,0,None,14.9,9.1,36.2,18.6,14.7,11.6
2023-10-07,34.2,69,0,1,1,Weekend,1.7,16.0,30.8,16.8,7.0,8.0
2023-10-08,25.9,67,1,0,1,Weekend,17.1,6.5,32.7,14.4,13.6,8.0
2023-10-09,25.1,75,1,0,0,None,31.6,12.6,56.1,19.7,23.7,15.9
2023-10-10,25.3,51,0,1,0,None,13.7,9.0,39.6,19.5,14.4,11.9
2023-10-11,27.3,71,1,0,0,None,30.5,12.9,56.9,19.6,24.8,15.4
2023-10-12,26.4,70,0,1,0,None,14.6,9.5,38.9,19.2,14.3,12.0
2023-10-13,32.8,53,0,0,0,None,14.7,24.5,38.8,19.3,14.7,11.4
2023-10-14,34.1,76,0,1,1,Weekend,1.7,16.4,33.5,17.4,6.4,8.5
2023-10-15,29.6,52,0,0,1,Weekend,10.5,6.8,31.0,17.5,17.3,8.0
2023-10-16,32.7,70,0,1,0,None,3.2,32.1,52.7,25.3,12.8,16.1
2023-10-17,29.5,76,0,1,0,None,13.6,9.4,36.7,19.0,14.1,12.2
2023-10-18,29.0,72,0,0,0,None,19.1,11.9,55.7,23.4,18.7,14.9
2023-10-19,25.3,76,0,1,0,None,14.5,9.6,36.5,19.6,14.0,12.1
2023-10-20,30.0,58,1,0,0,None,22.6,9.7,37.8,15.5,18.2,11.7
2023-10-21,33.1,73,1,0,1,Weekend,16.8,15.9,31.0,14.0,13.0,8.6
2023-10-22,27.9,76,0,1,1,Weekend,10.1,6.8,33.5,17.5,16.6,8.6
2023-10-23,27.3,72,0,1,0,None,17.8,12.7,54.6,24.9,18.1,14.7
2023-10-24,30.7,80,0,0,1,Dussehra,10.4,15.9,33.2,13.5,9.6,8.1
2023-10-25,26.1,76,0,0,0,None,17.6,12.2,53.9,24.2,18.7,15.3
