Date,Temperature,Humidity,Is_Raining,Is_Sunny,Is_Holiday,Holiday_Name,Dessert_Waste_kg,Soup_Waste_kg,Main Course_Waste_kg,Appetizer_Waste_kg,Salad_Waste_kg,Beverage_Waste_kg
2023-03-18,7.8,82,0,1,1,Weekend,7.6,7.1,24.0,16.7,16.3,11.9
2023-03-19,8.4,65,0,1,1,Weekend,9.2,5.7,19.6,15.8,16.5,11.9
2023-03-20,7.0,67,1,0,0,None,28.8,12.5,47.8,12.0,23.6,22.5
2023-03-21,9.4,60,1,0,0,None,23.6,8.8,33.8,12.6,13.0,19.4
2023-03-22,13.8,64,0,1,0,None,11.3,14.0,40.3,14.8,11.6,11.7
2023-03-23,8.6,74,1,0,0,None,19.0,6.1,27.0,8.5,16.7,16.6
2023-03-24,10.3,83,0,0,0,None,10.8,10.9,22.6,18.7,11.4,10.4
2023-03-25,9.7,71,0,1,1,Weekend,6.8,8.7,16.9,14.7,11.5,10.8
2023-03-26,7.1,61,0,0,1,Weekend,6.9,6.6,25.8,10.6,9.6,12.8
2023-03-27,13.1,69,1,0,0,None,31.5,14.7,47.8,18.4,21.7,15.6
2023-03-28,11.2,77,1,0,0,None,17.9,11.0,30.4,13.7,15.9,9.4
2023-03-29,8.2,69,1,0,0,None,18.1,10.5,57.1,14.0,19.2,21.9
2023-03-30,13.1,79,0,1,0,None,14.9,9.7,24.7,18.6,8.7,7.5
2023-03-31,13.1,80,1,0,0,None,19.7,10.0,29.5,15.4,16.5,11.7
2023-04-01,9.7,85,0,0,1,Weekend,9.2,7.5,20.6,11.0,13.9,11.3
2023-04-02,9.7,64,0,1,1,Weekend,8.0,6.4,24.9,17.0,12.9,13.6
2023-04-03,7.1,78,0,0,0,None,16.4,14.5,37.3,13.0,13.7,15.3
2023-04-04,13.4,84,1,0,0,None,12.7,12.6,29.9,11.8,12.1,11.8
2023-04-05,14.2,61,1,0,0,None,19.3,13.0,37.2,11.3,20.2,14.5
2023-04-06,9.9,78,0,0,0,None,14.9,12.9,26.7,13.1,8.7,10.2
2023-04-07,13.9,81,0,1,1,Good Friday,6.9,5.6,27.1,12.6,6.8,7.3
2023-04-08,14.2,77,1,0,1,Weekend,12.4,10.4,21.1,7.5,11.4,7.9
2023-04-09,10.5,75,0,0,1,Weekend,9.9,5.3,17.4,12.2,16.4,6.8
2023-04-10,14.1,77,0,1,0,None,10.9,13.6,40.3,20.1,18.3,14.8
2023-04-11,8.5,65,1,0,0,None,20.8,8.7,35.1,10.7,11.1,10.1
2023-04-12,9.7,70,1,0,0,None,31.1,7.0,52.7,10.6,14.6,13.6
2023-04-13,14.9,71,0,0,0,None,10.6,11.4,25.5,15.3,7.9,10.2
2023-04-14,14.2,74,1,0,0,None,17.5,8.4,25.1,15.9,10.4,6.5
2023-04-15,14.7,78,1,0,1,Weekend,11.7,8.6,30.1,9.3,8.9,7.8
2023-04-16,7.2,66,1,0,1,Weekend,17.0,4.8,22.3,13.5,7.5,8.7
2023-04-17,8.9,80,0,0,0,None,10.2,16.0,37.9,24.7,17.3,20.0
2023-04-18,14.0,67,1,0,0,None,14.9,7.5,27.7,10.6,11.8,10.2
2023-04-19,11.7,68,1,0,0,None,17.1,19.3,41.7,17.2,14.6,12.6
2023-04-20,14.5,74,1,0,0,None,12.7,10.9,25.0,13.2,14.4,12.2
2023-04-21,9.4,63,0,1,0,None,12.6,8.0,35.1,11.0,10.5,18.0
2023-04-22,13.9,68,1,0,1,Weekend,13.5,8.4,18.3,8.4,7.9,5.6
2023-04-23,14.3,79,0,0,1,Weekend,6.7,8.5,23.6,17.1,12.8,6.3
2023-04-24,8.4,62,1,0,0,None,23.7,10.4,51.3,16.7,25.1,25.0
2023-04-25,14.9,60,0,0,0,None,8.5,11.1,28.8,10.1,12.8,6.8
2023-04-26,14.8,75,1,0,0,None,31.3,13.5,30.7,19.9,18.5,16.0
2023-04-27,14.6,74,1,0,0,None,21.6,10.7,25.6,12.2,13.9,7.0
2023-04-28,13.7,81,0,0,0,None,12.0,9.7,35.8,11.0,10.0,12.0
2023-04-29,14.7,80,1,0,1,Weekend,9.2,7.7,25.7,10.4,7.2,5.7
2023-04-30,11.3,69,1,0,1,Weekend,10.5,9.5,32.1,9.8,8.4,6.1
2023-05-01,13.0,82,0,1,1,May Day,7.5,7.6,22.9,9.1,10.2,6.5
2023-05-02,12.5,72,1,0,0,None,16.6,11.6,27.6,11.0,19.1,8.0
2023-05-03,8.7,60,1,0,0,None,30.2,8.1,30.6,14.5,22.1,18.6
2023-05-04,10.4,61,0,1,0,None,11.4,14.4,26.1,11.8,9.9,12.4
2023-05-05,11.1,84,1,0,0,None,20.4,14.1,35.2,13.5,15.3,12.1
2023-05-06,10.3,62,1,0,1,Weekend,13.6,7.9,21.9,11.5,8.9,8.0
2023-05-07,13.8,85,1,0,1,Weekend,13.9,9.2,28.7,10.5,9.3,7.3
2023-05-08,14.2,80,0,1,1,Coronation of Charles III,7.5,9.0,29.9,10.5,7.9,6.8
2023-05-09,10.7,68,1,0,0,None,20.4,13.1,30.0,8.8,16.1,11.4
2023-05-10,14.6,68,1,0,0,None,17.0,11.5,49.3,11.1,17.1,10.4
2023-05-11,9.5,77,0,0,0,None,7.7,11.8,27.6,11.3,10.2,18.7
2023-05-12,14.5,85,1,0,0,None,20.9,7.6,27.6,9.4,18.4,9.3
2023-05-13,12.5,81,0,1,1,Weekend,6.5,9.8,29.2,17.7,14.4,4.5
2023-05-14,8.7,82,0,1,1,Weekend,9.4,7.8,21.0,15.3,12.3,7.5
2023-05-15,7.1,73,0,0,0,None,10.6,12.9,35.0,13.1,12.4,15.7
2023-05-16,14.0,66,0,0,0,None,12.1,7.6,30.7,16.8,8.5,9.4
2023-05-17,13.0,76,0,0,0,None,18.7,10.4,37.7,21.5,11.8,13.3
2023-05-18,11.1,61,0,0,0,None,10.4,10.3,39.2,17.9,8.7,9.0
2023-05-19,8.0,69,1,0,0,None,23.7,9.9,37.4,13.2,15.5,15.3
2023-05-20,9.5,75,0,0,1,Weekend,5.4,6.8,29.8,15.0,15.5,13.6
2023-05-21,7.7,70,0,0,1,Weekend,6.4,8.0,29.3,14.8,9.6,8.9
2023-05-22,13.6,83,0,1,0,None,14.5,18.5,44.7,13.6,14.7,15.9
2023-05-23,11.6,63,0,0,0,None,14.8,12.0,32.4,19.2,8.7,10.2
2023-05-24,13.3,62,0,1,0,None,19.0,16.0,45.9,24.2,12.9,11.9
2023-05-25,11.7,82,0,0,0,None,13.4,12.4,38.1,17.0,13.2,6.5
2023-05-26,7.6,68,0,0,0,None,11.5,12.1,21.4,19.2,8.4,16.5
2023-05-27,13.8,64,0,1,1,Weekend,8.2,6.1,33.2,12.9,8.8,6.1
2023-05-28,11.9,73,1,0,1,Weekend,15.0,5.7,21.9,13.4,10.5,6.3
2023-05-29,12.8,77,0,1,1,Spring Bank Holiday,5.9,6.7,30.8,12.8,7.2,4.7
2023-05-30,13.2,74,0,1,0,None,9.0,13.1,20.7,12.1,8.0,11.5
2023-05-31,8.1,60,1,0,0,None,31.1,8.5,34.9,20.2,23.4,25.3
2023-06-01,22.1,67,1,0,0,None,17.9,19.9,36.3,10.7,13.6,8.0
2023-06-02,16.2,59,0,1,0,None,12.6,20.7,20.2,13.3,8.1,6.4
2023-06-03,22.9,56,0,1,1,Weekend,4.8,14.2,33.5,11.3,5.7,2.7
2023-06-04,20.0,67,0,1,1,Weekend,8.8,10.9,23.9,11.4,5.4,7.0
2023-06-05,15.9,52,0,0,0,None,9.9,19.9,49.7,20.5,13.2,12.1
2023-06-06,15.8,51,0,0,0,None,14.8,17.9,32.3,10.7,13.8,10.7
2023-06-07,21.6,71,0,0,0,None,16.5,22.7,48.5,18.5,12.0,9.7
2023-06-08,17.3,54,0,1,0,None,10.9,18.8,26.6,15.8,8.5,12.4
2023-06-09,19.8,68,0,0,0,None,9.2,21.5,31.7,14.1,12.6,10.0
2023-06-10,23.9,57,1,0,1,Weekend,13.4,10.7,17.7,11.3,11.8,8.2
2023-06-11,21.0,73,1,0,1,Weekend,16.8,9.8,27.3,11.5,8.1,6.2
2023-06-12,24.2,57,0,0,0,None,19.0,17.1,32.1,22.3,10.3,8.6
2023-06-13,16.5,57,1,0,0,None,23.7,20.1,35.5,9.9,12.4,8.8
2023-06-14,16.5,74,1,0,0,None,24.6,22.9,42.8,12.5,23.1,14.7
2023-06-15,22.7,66,1,0,0,None,16.8,14.8,35.8,15.5,12.6,8.3
2023-06-16,17.5,65,0,1,0,None,8.6,19.4,27.8,18.4,13.5,6.3
2023-06-17,17.0,69,0,1,1,Weekend,5.6,9.4,26.5,15.8,9.1,5.0
2023-06-18,20.1,56,0,1,1,Weekend,6.6,14.1,31.1,17.1,4.7,7.0
2023-06-19,20.0,53,0,1,0,None,15.8,21.9,46.4,20.3,8.6,8.5
2023-06-20,18.4,75,1,0,0,None,17.2,17.0,33.4,9.3,16.9,11.0
2023-06-21,22.2,74,1,0,0,None,22.6,17.6,31.5,13.4,25.3,12.3
2023-06-22,24.9,66,0,1,0,None,6.1,12.6,32.0,11.6,9.2,4.5
2023-06-23,23.5,61,0,1,0,None,6.6,13.2,31.8,13.4,8.4,5.8
2023-06-24,15.5,63,0,1,1,Weekend,9.6,9.4,26.8,17.7,13.4,6.7
2023-06-25,15.6,53,0,1,1,Weekend,6.6,10.1,33.5,10.3,11.9,5.8
2023-06-26,22.6,70,0,0,0,None,16.6,20.9,38.9,23.7,14.7,13.0
2023-06-27,21.0,70,0,0,0,None,13.1,13.8,37.3,18.7,12.3,7.4
2023-06-28,17.0,64,0,0,0,None,10.7,31.4,39.9,21.9,14.4,13.7
2023-06-29,20.7,50,0,1,0,None,8.8,13.5,33.1,12.1,7.4,8.4
2023-06-30,24.5,61,1,0,0,None,19.6,18.0,29.4,13.7,16.7,9.0
2023-07-01,18.0,66,0,1,1,Weekend,7.3,12.9,24.1,9.7,9.8,6.0
2023-07-02,17.0,58,0,1,1,Weekend,9.0,17.3,28.8,17.2,10.5,6.7
2023-07-03,20.6,59,0,0,0,None,16.2,17.1,47.2,15.7,10.7,9.4
2023-07-04,17.1,65,0,1,0,None,12.8,24.0,20.3,13.1,11.8,7.0
2023-07-05,23.4,50,1,0,0,None,19.7,20.3,46.9,11.0,13.7,11.4
2023-07-06,18.6,58,0,0,0,None,10.9,22.2,39.3,10.6,14.3,10.1
2023-07-07,15.3,56,0,0,0,None,12.5,14.4,25.8,19.0,14.5,8.8
2023-07-08,15.1,75,0,1,1,Weekend,7.7,11.2,22.4,11.0,15.5,5.5
2023-07-09,17.2,64,1,0,1,Weekend,11.5,15.7,31.8,9.1,11.6,5.5
2023-07-10,18.0,69,1,0,0,None,24.6,30.9,42.1,17.5,14.6,11.8
2023-07-11,21.3,73,0,1,0,None,5.9,14.5,33.6,18.7,9.2,7.2
2023-07-12,17.5,75,0,0,0,None,11.6,22.8,30.5,18.5,17.5,14.1
2023-07-13,21.7,50,0,0,0,None,10.6,13.6,31.4,17.9,14.5,8.5
2023-07-14,22.1,66,0,1,0,None,5.1,24.4,25.8,15.3,8.6,7.1
2023-07-15,19.9,58,0,1,1,Weekend,8.1,11.2,32.1,14.1,4.4,7.7
2023-07-16,19.0,60,0,1,1,Weekend,6.8,9.7,33.5,16.4,6.4,5.8
2023-07-17,17.8,72,1,0,0,None,25.1,16.5,32.1,17.9,21.0,12.6
2023-07-18,22.3,66,0,1,0,None,7.6,23.0,24.0,10.3,5.3,6.0
2023-07-19,20.7,51,1,0,0,None,17.8,31.6,52.7,13.2,23.3,10.6
2023-07-20,24.5,50,1,0,0,None,25.0,19.7,28.7,11.3,13.6,12.2
2023-07-21,23.6,66,0,1,0,None,5.8,15.3,24.1,13.6,7.8,6.0
2023-07-22,24.9,55,0,0,1,Weekend,5.5,17.0,20.5,13.8,12.8,8.1
2023-07-23,19.4,61,0,1,1,Weekend,8.3,10.4,20.1,14.4,6.7,5.8
2023-07-24,22.3,68,0,0,0,None,11.1,20.4,45.6,13.3,12.0,15.2
2023-07-25,16.8,65,0,1,0,None,14.1,17.9,34.7,16.2,13.2,6.4
2023-07-26,20.3,55,0,0,0,None,14.0,30.8,46.7,23.0,14.8,8.6
2023-07-27,20.3,51,0,0,0,None,8.4,13.8,35.1,14.4,8.6,6.8
2023-07-28,23.5,73,1,0,0,None,23.5,14.9,24.4,11.8,13.7,7.1
2023-07-29,23.0,66,0,1,1,Weekend,4.0,14.0,22.7,16.7,6.9,4.0
2023-07-30,17.4,72,0,1,1,Weekend,6.1,11.7,29.2,18.1,9.4,5.6
2023-07-31,15.3,67,1,0,0,None,30.3,16.6,55.6,14.9,14.3,12.1
2023-08-01,24.8,75,1,0,0,None,18.1,19.2,26.6,10.1,17.3,8.0
2023-08-02,19.9,50,1,0,0,None,17.6,17.7,50.5,11.2,20.7,13.9
2023-08-03,18.7,53,0,0,0,None,12.2,23.8,24.9,11.3,14.5,9.1
2023-08-04,16.1,57,0,0,0,None,14.8,21.4,28.7,19.3,12.6,8.3
2023-08-05,24.3,64,0,1,1,Weekend,4.3,15.1,27.3,16.5,5.0,4.3
2023-08-06,17.0,51,1,0,1,Weekend,14.6,13.8,27.9,9.9,13.3,8.6
2023-08-07,20.8,51,0,1,0,None,7.6,23.4,32.6,15.3,12.6,8.6
2023-08-08,16.9,59,0,1,0,None,14.6,14.3,33.4,14.0,11.0,8.7
2023-08-09,16.9,53,0,1,0,None,13.9,25.9,29.3,25.1,17.9,16.1
2023-08-10,21.5,62,0,1,0,None,8.5,12.5,25.9,16.8,7.8,7.0
2023-08-11,20.1,70,0,0,0,None,12.7,18.7,36.6,17.7,10.5,9.5
2023-08-12,18.5,70,0,0,1,Weekend,5.6,13.8,32.3,17.0,17.1,7.3
2023-08-13,20.6,63,0,0,1,Weekend,6.2,13.3,26.5,18.1,15.1,5.4
2023-08-14,21.5,71,0,0,0,None,14.8,29.6,53.2,25.1,17.2,10.9
2023-08-15,19.0,68,0,0,0,None,13.5,16.8,26.2,10.8,14.5,11.2
2023-08-16,23.2,73,0,0,0,None,15.5,19.4,51.1,17.5,13.0,14.8
2023-08-17,15.2,63,1,0,0,None,16.0,16.9,23.4,14.7,14.2,7.4
2023-08-18,23.6,67,0,0,0,None,13.2,24.7,29.8,15.2,12.9,12.3
2023-08-19,17.7,63,1,0,1,Weekend,9.1,17.5,32.1,10.3,11.9,5.2
2023-08-20,20.2,62,0,0,1,Weekend,8.6,15.7,25.7,14.0,10.0,5.6
2023-08-21,23.2,68,0,0,0,None,17.1,21.9,35.2,14.4,11.0,11.4
2023-08-22,22.4,71,1,0,0,None,20.1,15.2,38.9,15.9,19.8,12.3
2023-08-23,23.8,71,0,1,0,None,9.5,23.3,45.5,13.5,9.4,7.7
2023-08-24,18.6,73,0,0,0,None,12.6,14.7,32.9,12.0,14.8,8.8
2023-08-25,19.1,69,1,0,0,None,16.8,21.3,25.1,11.6,16.7,9.8
2023-08-26,21.7,52,1,0,1,Weekend,10.7,14.9,25.5,12.8,7.0,7.8
2023-08-27,17.9,52,1,0,1,Weekend,15.7,13.4,26.9,14.4,11.9,4.8
2023-08-28,17.8,61,1,0,0,None,18.3,21.7,40.3,14.5,20.1,10.7
2023-08-29,18.7,67,0,0,0,None,12.0,21.0,30.9,10.2,7.5,8.2
2023-08-30,23.3,72,0,0,0,None,13.6,29.0,36.9,21.1,10.3,8.9
2023-08-31,18.0,64,0,1,0,None,12.4,19.6,38.4,12.9,12.5,12.1
2023-09-01,8.2,70,0,1,0,None,10.4,8.0,36.2,17.6,11.4,18.2
2023-09-02,12.5,70,1,0,1,Weekend,15.0,8.9,24.4,9.9,11.1,5.0
2023-09-03,12.0,73,0,0,1,Weekend,5.6,9.5,25.0,13.7,10.9,7.7
2023-09-04,7.1,72,0,0,0,None,13.3,15.9,46.3,24.8,11.3,24.1
2023-09-05,14.9,66,0,1,0,None,11.5,14.5,23.8,12.6,7.7,11.4
2023-09-06,8.7,60,0,1,0,None,12.7,16.6,33.2,23.2,16.9,21.2
2023-09-07,10.0,70,1,0,0,None,13.6,8.8,22.9,10.6,16.9,9.5
2023-09-08,12.3,64,1,0,0,None,17.4,11.2,26.9,10.0,11.5,6.4
2023-09-09,7.1,73,1,0,1,Weekend,15.5,5.4,21.9,12.0,13.1,11.8
2023-09-10,8.4,64,0,1,1,Weekend,8.9,7.0,20.5,11.5,16.7,12.3
2023-09-11,8.3,86,0,1,0,None,16.9,15.7,54.2,20.8,18.5,15.9
2023-09-12,14.2,84,0,1,0,None,12.3,8.1,28.0,10.3,11.2,9.3
2023-09-13,12.6,69,0,1,0,None,12.3,12.5,32.2,14.3,19.0,11.8
2023-09-14,13.8,80,0,1,0,None,8.2,10.3,22.9,16.1,8.3,7.6
2023-09-15,12.2,60,1,0,0,None,15.4,8.8,38.3,15.6,10.4,8.7
2023-09-16,13.7,70,1,0,1,Weekend,15.0,6.4,30.9,8.8,11.8,7.7
2023-09-17,11.9,61,1,0,1,Weekend,12.6,6.7,27.3,9.5,9.2,5.9
2023-09-18,7.1,72,0,1,0,None,17.3,18.0,45.9,17.7,17.3,16.2
2023-09-19,11.4,89,0,0,0,None,9.1,10.1,38.0,17.4,11.6,9.3
2023-09-20,10.3,74,0,0,0,None,19.1,16.1,29.2,14.2,10.6,12.9
2023-09-21,8.3,90,0,1,0,None,13.0,7.9,22.9,16.3,11.0,19.8
2023-09-22,12.8,73,1,0,0,None,22.6,12.8,26.9,8.7,17.5,11.3
2023-09-23,10.6,70,0,0,1,Weekend,7.3,8.1,16.9,13.6,10.9,4.5
2023-09-24,11.3,88,0,0,1,Weekend,7.0,5.7,28.0,15.9,9.5,5.2
2023-09-25,8.0,88,0,0,0,None,18.8,17.7,39.0,17.5,17.9,23.7
2023-09-26,9.3,74,0,1,0,None,13.4,12.8,31.2,11.5,8.1,16.2
2023-09-27,10.2,72,0,0,0,None,11.4,19.1,50.8,24.7,16.4,11.4
2023-09-28,13.2,88,1,0,0,None,19.0,11.9,25.1,15.7,12.5,7.2
2023-09-29,11.0,83,0,0,0,None,12.2,14.5,35.1,13.7,8.6,11.4
2023-09-30,8.2,72,0,1,1,Weekend,7.3,5.5,24.5,16.7,10.5,10.3
2023-10-01,8.9,67,1,0,1,Weekend,11.9,6.7,17.8,13.5,13.2,10.1
2023-10-02,13.7,90,0,1,0,None,19.1,17.1,29.2,20.3,12.9,11.3
2023-10-03,12.8,62,0,1,0,None,9.9,14.5,36.4,16.4,13.7,8.7
2023-10-04,12.3,71,1,0,0,None,23.4,17.6,41.3,11.9,20.1,13.2
2023-10-05,7.3,85,0,1,0,None,13.8,11.1,29.5,17.2,11.9,12.9
2023-10-06,13.2,63,1,0,0,None,24.1,13.7,29.4,13.5,11.8,9.7
2023-10-07,13.8,75,0,0,1,Weekend,9.6,10.1,29.2,10.6,11.8,6.0
2023-10-08,8.5,61,1,0,1,Weekend,13.1,6.7,17.5,7.5,10.4,8.3
2023-10-09,12.0,80,0,1,0,None,10.4,18.7,53.4,18.9,13.5,11.4
2023-10-10,11.0,61,1,0,0,None,15.8,13.9,26.7,12.1,17.7,8.4
2023-10-11,11.3,66,0,1,0,None,12.4,12.0,34.4,14.6,11.4,9.6
2023-10-12,7.7,80,1,0,0,None,14.6,7.1,30.6,15.2,18.0,17.6
2023-10-13,14.5,79,0,0,0,None,14.8,9.6,39.7,17.0,10.3,9.3
2023-10-14,8.4,90,0,1,1,Weekend,7.4,6.8,26.0,12.2,12.9,12.4
2023-10-15,12.9,70,0,0,1,Weekend,8.1,5.6,27.3,16.2,10.3,8.2
2023-10-16,7.1,77,1,0,0,None,32.2,12.7,36.3,16.7,14.8,18.3
2023-10-17,11.4,60,0,1,0,None,10.3,8.6,37.2,19.9,10.9,10.1
2023-10-18,12.6,69,0,0,0,None,11.9,15.1,30.2,16.7,13.3,13.7
2023-10-19,8.9,66,1,0,0,None,20.3,8.0,24.0,12.3,13.3,16.7
2023-10-20,11.3,86,0,0,0,None,7.8,11.6,31.4,19.9,9.5,11.1
2023-10-21,10.0,89,0,0,1,Weekend,9.6,5.6,29.1,16.5,10.0,5.7
2023-10-22,13.6,68,1,0,1,Weekend,9.5,5.7,23.0,10.0,8.0,5.2
2023-10-23,12.3,83,0,1,0,None,14.6,17.1,50.9,22.8,15.6,10.5
2023-10-24,7.6,84,0,1,0,None,14.2,9.4,36.8,15.9,10.1,12.5
2023-10-25,9.6,74,1,0,0,None,26.6,8.1,52.0,12.3,14.4,23.3
2023-10-26,13.9,90,0,0,0,None,9.0,9.1,34.0,14.2,12.7,10.7
