Date,Temperature,Humidity,Is_Raining,Is_Sunny,Is_Holiday,Holiday_Name,Dessert_Waste_kg,Soup_Waste_kg,Main_Course_Waste_kg,Appetizer_Waste_kg,Salad_Waste_kg,Beverage_Waste_kg
2023-02-07,23.3,56,1,0,0,None,25.0,9.6,38.8,15.4,18.8,12.3
2023-02-08,12.9,42,0,1,0,None,18.7,12.3,56.1,24.6,19.5,24.4
2023-02-09,18.6,42,0,1,0,None,14.0,9.9,39.2,19.9,14.4,11.5
2023-02-10,11.9,61,0,1,0,None,13.7,9.3,37.1,19.9,14.6,18.7
2023-02-11,19.7,68,0,1,1,Weekend,9.5,6.9,31.2,16.8,17.1,8.5
2023-02-12,21.2,60,1,0,1,Weekend,17.3,6.6,32.0,13.4,13.6,8.7
2023-02-13,14.7,43,1,0,0,None,29.6,6.1,55.2,20.3,23.6,25.1
2023-02-14,10.7,42,0,0,0,None,13.8,9.0,37.6,18.1,14.4,18.9
2023-02-15,19.8,68,0,0,0,None,18.9,12.1,56.0,25.2,18.9,15.0
2023-02-16,15.8,64,0,0,0,None,14.3,9.5,37.6,18.1,13.5,12.3
2023-02-17,15.0,70,0,1,0,None,7.2,4.9,22.8,9.2,6.8,6.2
2023-02-18,18.3,42,0,0,1,Maha Shivaratri,7.2,4.7,24.0,11.8,12.1,5.9
2023-02-19,21.5,48,1,0,1,Weekend,16.6,6.3,32.4,14.5,13.5,8.2
2023-02-20,18.5,60,0,1,0,None,18.1,12.2,56.4,24.7,19.4,15.2
2023-02-21,22.6,59,1,0,0,None,24.8,9.4,37.9,15.1,19.9,12.2
2023-02-22,17.7,67,0,0,0,None,17.6,12.3,55.2,24.0,17.9,15.4
2023-02-23,23.9,43,1,0,0,None,23.7,9.8,36.5,14.6,19.7,11.6
2023-02-24,15.4,45,1,0,0,None,23.2,4.8,38.8,15.7,19.9,11.7
2023-02-25,21.7,50,0,0,1,Weekend,9.6,6.5,32.6,17.2,16.1,8.0
2023-02-26,20.6,41,0,1,1,Weekend,9.9,6.5,33.2,17.2,17.1,8.5
2023-02-27,21.8,49,0,0,0,None,19.4,11.8,55.8,23.4,17.7,16.0
2023-02-28,24.2,42,0,1,0,None,14.5,9.5,38.5,18.6,14.1,12.0
2023-03-01,43.0,44,0,1,0,None,3.0,31.7,53.0,24.4,12.2,8.8
2023-03-02,42.0,32,1,0,0,None,24.6,23.6,38.8,15.3,19.6,12.2
2023-03-03,33.0,51,1,0,0,None,23.1,23.8,39.1,15.9,18.8,12.2
2023-03-04,33.9,36,0,1,1,Weekend,1.7,17.4,33.3,16.6,6.4,8.3
2023-03-05,32.3,33,0,0,1,Weekend,10.0,16.6,33.0,17.7,16.7,8.2
2023-03-06,42.1,30,0,0,0,None,18.0,29.9,52.6,23.9,18.9,15.3
2023-03-07,35.7,58,1,0,0,None,23.9,22.9,36.6,15.2,19.5,12.0
2023-03-08,37.8,53,0,1,0,None,3.2,32.1,56.3,24.0,12.6,9.1
2023-03-09,38.7,37,1,0,0,None,24.3,22.5,36.4,15.6,19.0,11.9
2023-03-10,35.4,30,1,0,0,None,23.4,23.4,38.3,14.6,18.2,11.5
2023-03-11,40.2,34,0,1,1,Weekend,1.6,16.0,30.7,16.7,6.4,5.0
2023-03-12,35.9,35,1,0,1,Weekend,16.3,16.1,30.9,14.1,12.8,7.9
2023-03-13,31.9,44,0,1,0,None,3.2,32.0,51.5,25.9,12.2,16.0
2023-03-14,34.7,51,0,1,0,None,2.4,24.0,39.9,19.4,9.9,12.4
2023-03-15,32.0,32,1,0,0,None,31.4,31.0,55.5,20.6,23.6,14.7
2023-03-16,38.9,33,0,0,0,None,14.3,24.9,39.0,19.5,13.8,11.4
2023-03-17,37.7,59,0,0,0,None,13.6,23.0,37.5,19.1,13.6,11.6
2023-03-18,31.4,59,0,0,1,Weekend,10.3,17.4,32.4,17.8,16.0,8.6
2023-03-19,36.9,41,0,1,1,Weekend,1.7,16.0,32.6,17.5,6.5,5.1
2023-03-20,41.4,31,0,0,0,None,18.7,30.6,55.8,24.2,18.3,15.6
2023-03-21,44.1,39,0,0,0,None,14.0,22.8,37.8,19.4,14.6,11.5
2023-03-22,38.0,42,1,0,0,None,29.7,29.5,54.1,20.3,25.0,15.3
2023-03-23,40.0,58,0,0,0,None,13.9,24.7,36.7,20.0,14.5,11.7
2023-03-24,31.2,34,0,1,0,None,2.4,23.4,38.3,19.1,9.2,12.3
2023-03-25,37.4,57,0,0,1,Weekend,9.5,17.2,32.0,16.8,16.5,8.7
2023-03-26,33.7,56,0,0,1,Weekend,10.2,16.1,32.6,16.7,16.7,7.9
2023-03-27,42.4,59,0,1,0,None,3.2,32.4,56.2,24.5,12.4,9.0
2023-03-28,42.1,39,1,0,0,None,24.5,23.8,37.4,15.9,18.8,12.1
2023-03-29,37.8,40,0,1,0,None,3.1,32.2,52.9,25.0,12.4,8.8
2023-03-30,35.5,52,1,0,0,None,23.2,22.6,36.7,15.6,18.8,12.0
2023-03-31,36.5,58,1,0,0,None,24.4,23.8,36.7,15.3,19.2,12.1
2023-04-01,40.0,41,0,0,1,Weekend,10.4,16.0,31.0,16.7,16.0,8.0
2023-04-02,43.6,44,0,0,1,Weekend,10.4,16.5,30.9,17.2,16.1,8.5
2023-04-03,35.3,53,1,0,0,None,31.7,29.4,51.5,20.4,23.7,14.8
2023-04-04,44.9,39,0,0,1,Mahavir Jayanti,9.9,17.5,30.7,13.5,10.4,8.0
2023-04-05,35.5,53,0,1,0,None,3.1,29.3,55.2,23.4,12.0,9.7
2023-04-06,37.0,31,1,0,0,None,24.9,23.8,36.3,14.8,18.4,12.3
2023-04-07,35.4,47,1,0,1,Good Friday,17.3,15.9,31.5,10.2,13.3,8.2
2023-04-08,32.2,53,0,0,1,Weekend,10.2,16.9,30.9,18.1,17.0,8.7
2023-04-09,31.8,51,1,0,1,Weekend,17.3,17.0,31.1,14.4,13.5,8.6
2023-04-10,43.9,54,1,0,0,None,29.4,32.5,53.7,19.5,25.8,15.9
2023-04-11,44.4,39,0,0,0,None,14.3,22.8,37.2,18.6,14.2,12.0
2023-04-12,44.1,35,0,0,0,None,17.9,30.2,52.9,25.6,18.1,15.1
2023-04-13,32.5,54,0,0,0,None,14.9,24.0,40.0,18.1,14.4,12.3
2023-04-14,34.2,36,0,0,0,None,13.7,24.4,36.2,18.0,13.6,11.4
2023-04-15,34.8,51,0,1,1,Weekend,1.7,15.8,31.4,16.4,6.4,7.9
2023-04-16,36.4,37,1,0,1,Weekend,16.6,16.8,32.2,13.2,12.8,8.6
2023-04-17,39.2,47,0,1,0,None,3.2,29.5,55.8,25.1,12.2,8.9
2023-04-18,37.2,31,0,1,0,None,2.3,24.2,36.2,18.8,9.8,7.5
2023-04-19,37.6,35,0,0,0,None,18.8,29.5,52.5,24.9,19.5,16.2
2023-04-20,30.8,55,1,0,0,None,24.9,22.9,38.0,14.6,18.6,12.4
2023-04-21,38.2,45,0,1,0,None,1.2,11.7,23.8,9.5,4.8,3.6
2023-04-22,35.5,35,0,0,1,Id-ul-Fitr,7.1,11.4,22.7,12.9,11.7,5.8
2023-04-23,33.0,37,0,0,1,Weekend,10.0,17.1,31.9,16.7,16.2,8.1
2023-04-24,34.5,43,0,0,0,None,19.1,32.5,55.6,25.1,19.4,15.5
2023-04-25,44.2,51,0,0,0,None,14.8,24.7,38.0,18.2,15.0,12.4
2023-04-26,36.7,56,0,0,0,None,18.4,29.5,51.6,24.5,18.0,16.2
2023-04-27,39.0,56,0,0,0,None,14.1,23.6,39.8,18.8,14.8,11.4
2023-04-28,33.0,30,0,1,0,None,2.3,24.4,37.1,18.7,9.1,11.5
2023-04-29,30.1,36,1,0,1,Weekend,16.2,15.9,31.7,13.2,13.5,8.2
2023-04-30,44.0,32,0,0,1,Weekend,9.6,17.3,31.8,16.4,16.3,7.9
2023-05-01,36.8,34,0,1,0,None,3.0,30.8,55.2,24.9,11.8,9.4
2023-05-02,42.2,47,0,0,0,None,13.9,23.4,39.7,18.1,13.8,11.8
2023-05-03,40.2,40,0,0,0,None,19.1,29.6,55.4,24.2,18.5,16.0
2023-05-04,39.8,47,0,0,0,None,14.6,24.2,36.2,18.8,13.7,12.2
2023-05-05,42.2,32,0,1,1,Buddha Purnima,1.7,16.0,33.3,13.6,7.0,4.9
2023-05-06,36.0,60,1,0,1,Weekend,17.4,15.9,32.5,14.2,13.1,8.2
2023-05-07,43.2,36,1,0,1,Weekend,16.0,16.2,33.6,14.3,12.7,8.6
2023-05-08,42.4,42,1,0,0,None,30.2,32.5,53.4,18.9,25.9,16.1
2023-05-09,35.4,49,0,0,0,None,14.0,24.5,38.1,19.6,13.9,12.4
2023-05-10,39.0,30,0,0,0,None,18.2,31.6,51.5,23.4,18.6,15.9
2023-05-11,36.4,35,1,0,0,None,22.9,24.5,37.6,14.9,19.1,12.4
2023-05-12,31.6,48,1,0,0,None,24.1,24.3,37.8,15.7,18.6,12.4
2023-05-13,40.0,56,1,0,1,Weekend,17.3,16.8,30.4,14.5,13.3,8.7
2023-05-14,33.4,35,0,1,1,Weekend,1.6,16.1,31.4,16.9,6.9,8.5
2023-05-15,40.3,30,0,1,0,None,3.1,32.3,53.5,24.1,12.2,9.4
2023-05-16,36.4,35,0,1,0,None,2.3,23.1,37.8,19.3,9.4,7.0
2023-05-17,30.8,43,1,0,0,None,31.0,31.1,56.9,19.3,23.8,16.0
2023-05-18,39.8,57,0,0,0,None,14.3,23.1,38.6,19.7,14.8,11.9
2023-05-19,38.3,57,0,1,0,None,2.3,23.3,38.2,18.9,9.6,7.3
2023-05-20,32.1,44,0,0,1,Weekend,10.2,15.9,32.8,17.9,15.8,8.1
2023-05-21,41.3,47,1,0,1,Weekend,15.8,15.8,32.6,13.4,13.1,8.1
2023-05-22,40.7,50,0,0,0,None,18.7,30.3,56.7,25.9,18.0,15.1
2023-05-23,39.1,33,0,0,0,None,14.5,24.1,36.7,19.3,13.5,12.4
2023-05-24,35.8,46,0,0,0,None,18.5,32.3,55.7,24.2,18.2,16.1
2023-05-25,40.4,33,0,1,0,None,2.3,24.6,38.3,19.1,9.7,7.1
2023-05-26,32.2,30,0,1,0,None,2.5,23.5,37.7,19.4,9.5,12.2
2023-05-27,44.6,58,0,0,1,Weekend,10.2,16.0,33.4,17.3,16.9,8.2
2023-05-28,31.7,50,0,1,1,Weekend,1.7,17.4,33.0,17.2,6.8,8.3
2023-05-29,35.7,55,1,0,0,None,31.9,31.2,56.5,20.7,25.6,16.2
2023-05-30,39.4,60,1,0,0,None,22.8,24.0,37.3,15.2,19.7,11.4
2023-05-31,40.6,57,1,0,0,None,29.4,31.1,53.1,19.0,24.9,14.9
2023-06-01,43.7,33,0,1,0,None,2.4,23.9,39.4,19.5,9.5,7.0
2023-06-02,44.1,30,0,1,0,None,2.5,24.6,38.3,19.0,9.8,7.1
2023-06-03,33.4,41,0,1,1,Weekend,1.6,16.1,31.5,17.1,6.8,7.9
2023-06-04,30.6,47,0,0,1,Weekend,9.7,15.8,30.4,16.7,15.9,8.0
2023-06-05,31.2,36,0,1,0,None,3.2,30.2,54.4,24.8,12.1,15.7
2023-06-06,44.9,33,1,0,0,None,23.5,22.7,36.9,14.8,18.0,12.1
2023-06-07,35.1,33,0,1,0,None,2.9,32.2,53.7,23.6,11.9,9.6
2023-06-08,35.6,40,0,0,0,None,14.0,23.6,36.0,18.2,14.7,11.9
2023-06-09,33.9,42,0,0,0,None,14.1,25.0,39.7,19.1,14.4,12.2
2023-06-10,38.1,58,1,0,1,Weekend,16.0,17.4,32.5,13.9,12.9,8.7
2023-06-11,30.3,50,0,0,1,Weekend,10.2,16.5,32.7,17.2,16.0,8.5
2023-06-12,33.3,37,0,0,0,None,17.8,29.6,53.9,24.4,19.3,15.5
2023-06-13,42.4,38,0,1,0,None,2.3,24.3,37.7,19.5,9.1,7.0
2023-06-14,35.3,39,1,0,0,None,30.4,32.4,55.3,20.2,23.7,15.3
2023-06-15,30.8,59,0,1,0,None,2.5,24.4,37.9,19.9,9.4,12.4
2023-06-16,44.9,42,0,0,0,None,14.3,24.6,37.3,18.5,13.7,12.1
2023-06-17,39.0,49,0,1,1,Weekend,1.6,16.0,31.3,17.8,6.8,5.1
2023-06-18,34.2,52,1,0,1,Weekend,17.4,17.2,30.7,14.0,13.7,8.5
2023-06-19,44.1,33,0,0,0,None,19.2,32.1,54.9,23.6,18.4,15.6
2023-06-20,32.0,40,1,0,0,None,22.5,24.6,37.4,14.7,18.9,12.3
2023-06-21,34.6,32,0,0,0,None,18.8,32.3,52.5,25.8,18.9,16.1
2023-06-22,34.5,55,0,0,0,None,14.5,22.5,38.8,19.6,14.5,11.6
2023-06-23,42.0,30,0,0,0,None,14.7,23.4,39.0,19.7,14.8,12.1
2023-06-24,42.8,33,1,0,1,Weekend,16.6,17.4,33.4,14.5,13.2,8.6
2023-06-25,32.7,48,0,0,1,Weekend,10.0,16.3,32.0,16.8,16.2,8.4
2023-06-26,38.7,33,0,0,0,None,18.5,31.9,51.6,24.2,19.4,15.6
2023-06-27,32.2,44,0,0,0,None,14.9,23.3,38.5,19.0,15.0,11.3
2023-06-28,38.6,40,1,0,0,None,30.4,30.4,51.8,18.9,24.6,16.1
2023-06-29,37.4,39,0,1,1,Bakrid,1.6,17.2,33.1,13.1,6.8,5.1
2023-06-30,30.8,39,0,0,0,None,14.8,23.8,38.2,19.9,14.5,12.2
2023-07-01,25.6,87,1,0,1,Weekend,16.3,6.7,32.8,13.1,12.7,8.4
2023-07-02,31.3,71,0,1,1,Weekend,1.7,17.1,31.4,17.8,6.5,8.7
2023-07-03,30.7,79,1,0,0,None,31.7,32.0,52.0,19.1,23.6,15.5
2023-07-04,28.2,95,1,0,0,None,23.9,9.0,38.2,15.9,19.9,12.1
2023-07-05,26.4,78,1,0,0,None,32.5,12.0,54.1,20.7,23.5,14.7
2023-07-06,31.2,95,1,0,0,None,23.4,24.0,36.3,15.9,18.7,11.5
2023-07-07,34.1,82,0,1,0,None,2.3,24.7,39.1,18.7,10.0,11.3
2023-07-08,26.7,86,1,0,1,Weekend,16.7,6.7,31.4,14.2,14.0,8.6
2023-07-09,35.0,82,0,1,1,Weekend,1.7,15.9,33.3,18.0,6.4,8.4
2023-07-10,34.8,79,0,0,0,None,18.1,30.4,54.7,25.0,18.6,15.8
2023-07-11,32.6,83,0,1,0,None,2.3,22.9,37.0,19.2,9.4,11.7
2023-07-12,31.0,77,0,1,0,None,3.2,32.4,55.1,23.5,12.1,15.4
2023-07-13,27.3,72,1,0,0,None,23.3,9.9,36.8,15.0,19.4,12.4
2023-07-14,30.6,78,1,0,0,None,23.3,23.3,38.8,15.9,19.4,12.1
2023-07-15,30.6,94,0,1,1,Weekend,1.7,16.1,33.5,16.5,6.4,8.4
2023-07-16,27.3,95,0,1,1,Weekend,9.7,6.4,31.8,17.5,16.3,8.5
2023-07-17,31.9,83,1,0,0,None,32.1,32.2,51.7,19.4,25.5,16.2
2023-07-18,26.3,86,0,1,0,None,14.9,9.6,38.7,19.6,14.1,12.2
2023-07-19,33.5,77,1,0,0,None,31.9,32.4,56.6,19.9,23.9,16.1
2023-07-20,29.6,82,0,0,0,None,13.6,9.1,36.1,18.2,13.9,12.0
2023-07-21,34.6,70,0,0,0,None,13.7,23.5,37.9,19.6,13.6,11.8
2023-07-22,25.3,71,1,0,1,Weekend,16.0,6.8,32.1,14.5,13.1,8.2
2023-07-23,28.6,94,0,1,1,Weekend,10.0,6.7,32.9,16.4,16.5,8.1
2023-07-24,29.8,73,1,0,0,None,30.4,11.7,53.2,19.7,25.2,15.3
2023-07-25,34.0,78,0,1,0,None,2.4,24.9,36.0,18.8,9.7,12.4
2023-07-26,34.0,78,1,0,0,None,31.2,30.5,55.4,19.0,23.8,16.0
2023-07-27,32.8,75,0,0,0,None,13.9,25.0,37.5,18.2,15.0,12.1
2023-07-28,32.7,74,0,1,0,None,1.2,12.0,21.7,9.9,4.9,5.8
2023-07-29,29.7,88,0,0,1,Muharram,7.0,4.6,23.8,12.5,12.2,5.8
2023-07-30,30.5,75,0,1,1,Weekend,1.6,17.0,31.0,18.0,6.7,8.7
2023-07-31,30.4,95,1,0,0,None,31.2,31.2,53.0,19.2,25.8,15.0
2023-08-01,32.9,83,1,0,0,None,24.0,23.8,39.6,14.7,20.0,12.1
2023-08-02,30.3,93,1,0,0,None,30.7,31.5,55.9,20.2,25.1,15.2
2023-08-03,29.8,87,1,0,0,None,22.6,9.5,37.6,14.6,18.9,11.4
2023-08-04,31.3,94,1,0,0,None,23.3,23.6,36.6,14.7,19.6,12.3
2023-08-05,26.3,83,1,0,1,Weekend,17.0,6.5,31.2,13.1,12.7,8.7
2023-08-06,32.7,92,1,0,1,Weekend,17.2,15.8,31.0,14.4,13.5,8.6
2023-08-07,27.5,76,0,0,0,None,18.8,12.6,57.2,25.1,18.4,15.7
2023-08-08,34.8,86,1,0,0,None,24.9,22.6,37.8,15.4,19.5,12.3
2023-08-09,25.7,79,1,0,0,None,29.5,11.8,53.0,20.8,24.3,15.8
2023-08-10,29.7,82,0,0,0,None,13.8,9.8,39.5,19.0,14.9,12.2
2023-08-11,25.6,74,0,0,0,None,14.7,9.7,36.4,18.6,14.5,11.6
2023-08-12,25.9,79,0,0,1,Weekend,10.1,6.4,31.6,16.8,16.4,8.7
2023-08-13,34.6,91,1,0,1,Weekend,15.8,15.9,33.4,13.7,13.3,8.7
2023-08-14,30.0,85,1,0,0,None,31.2,12.7,56.2,19.3,23.8,16.1
2023-08-15,29.0,82,1,0,1,Independence Day,16.4,6.4,31.6,10.7,13.6,8.3
2023-08-16,29.8,88,0,0,0,None,18.7,12.4,52.0,24.3,19.2,15.5
2023-08-17,31.9,70,0,1,0,None,2.3,22.9,38.7,18.6,9.8,12.3
2023-08-18,27.7,71,1,0,0,None,24.7,9.3,39.3,15.8,20.0,11.6
2023-08-19,34.9,82,0,0,1,Weekend,10.5,17.3,30.3,17.6,17.3,8.5
2023-08-20,34.0,93,1,0,1,Weekend,16.1,17.4,32.6,13.5,13.6,8.1
2023-08-21,26.9,83,1,0,0,None,32.3,13.0,52.6,20.1,24.5,15.2
2023-08-22,30.1,93,0,0,0,None,14.3,23.6,39.5,18.7,14.1,12.3
2023-08-23,30.1,82,1,0,0,None,32.4,31.1,53.1,19.2,25.1,15.4
2023-08-24,30.9,86,1,0,0,None,23.1,22.6,37.5,14.5,18.4,12.4
2023-08-25,33.5,81,0,0,0,None,13.7,22.7,37.1,18.8,14.5,11.3
2023-08-26,34.6,94,1,0,1,Weekend,16.8,16.6,33.3,14.4,13.0,7.9
2023-08-27,25.1,74,1,0,1,Weekend,16.3,6.4,33.3,14.3,13.5,8.6
2023-08-28,26.1,89,1,0,0,None,31.8,12.5,56.5,20.5,25.1,15.8
2023-08-29,27.3,91,0,0,0,None,13.5,9.8,37.3,19.3,14.6,12.4
2023-08-30,29.8,88,1,0,0,None,29.5,12.8,54.0,19.4,24.1,15.3
2023-08-31,25.1,92,1,0,0,None,24.7,9.8,36.9,15.8,18.6,11.8
2023-09-01,31.2,70,0,0,0,None,14.7,23.2,36.4,19.6,14.6,11.7
2023-09-02,29.4,88,0,1,1,Weekend,10.0,6.4,32.6,16.4,17.4,8.2
2023-09-03,27.9,74,1,0,1,Weekend,17.1,6.4,30.5,13.8,12.9,8.7
2023-09-04,31.6,81,0,1,0,None,3.1,29.7,55.4,24.3,11.8,15.0
2023-09-05,26.9,81,0,0,0,None,13.7,9.4,39.8,19.0,13.5,11.6
2023-09-06,29.5,84,1,0,0,None,30.4,12.3,53.3,19.8,25.2,15.2
2023-09-07,26.8,83,0,0,1,Janmashtami,10.0,6.9,31.4,12.9,10.4,8.2
2023-09-08,28.6,78,1,0,0,None,22.8,9.3,40.0,15.9,18.7,12.4
2023-09-09,34.8,84,1,0,1,Weekend,16.3,16.8,33.4,14.4,13.5,8.5
2023-09-10,29.5,75,0,1,1,Weekend,10.4,6.4,33.4,17.7,17.0,7.9
2023-09-11,27.8,86,0,1,0,None,17.6,12.3,54.7,26.0,19.0,16.0
2023-09-12,32.4,91,0,1,0,None,2.4,24.5,39.0,18.9,9.3,12.1
2023-09-13,30.8,90,0,0,0,None,17.7,29.7,56.3,25.7,17.7,16.1
2023-09-14,29.6,82,1,0,0,None,24.3,9.0,40.0,15.8,18.8,11.3
2023-09-15,25.0,72,1,0,0,None,23.6,9.7,38.7,15.7,19.2,11.9
2023-09-16,31.4,81,0,1,1,Weekend,1.7,15.9,33.5,18.1,6.7,8.5
2023-09-17,33.3,87,0,0,1,Weekend,9.7,16.0,32.8,17.6,16.0,8.2
2023-09-18,30.3,85,0,1,0,None,3.1,29.5,52.5,24.2,12.7,15.5
2023-09-19,33.2,93,1,0,0,None,22.9,22.9,39.7,14.7,19.7,11.3
2023-09-20,32.2,79,0,0,0,None,19.1,31.7,53.8,24.3,18.6,15.7
2023-09-21,33.1,87,1,0,0,None,23.3,24.3,38.3,15.1,18.8,11.7
2023-09-22,34.0,93,1,0,0,None,23.1,22.6,39.7,15.7,19.1,12.0
2023-09-23,26.6,74,1,0,1,Weekend,16.8,6.9,32.4,13.9,13.5,8.0
2023-09-24,26.0,80,1,0,1,Weekend,15.9,6.6,32.2,13.5,13.0,8.7
2023-09-25,25.8,93,1,0,0,None,29.7,11.9,52.9,19.3,25.0,15.4
2023-09-26,33.6,84,0,1,0,None,2.4,24.5,38.1,18.8,9.6,12.3
2023-09-27,34.0,74,1,0,0,None,31.2,32.4,56.6,20.0,25.6,15.8
2023-09-28,27.5,82,0,1,1,Milad-un-Nabi,9.7,6.9,31.5,14.0,10.0,8.4
2023-09-29,28.1,89,0,1,0,None,15.0,9.3,36.3,19.6,14.2,12.2
2023-09-30,30.7,74,1,0,1,Weekend,16.8,15.8,31.6,13.2,12.8,8.2
2023-10-01,34.5,57,0,1,1,Weekend,1.7,16.2,31.1,17.9,6.4,8.6
2023-10-02,29.8,66,0,1,1,Gandhi Jayanti,9.6,6.8,34.0,12.9,9.9,8.4
2023-10-03,32.7,51,0,1,0,None,2.5,22.8,38.4,18.4,9.1,12.5
2023-10-04,32.8,73,1,0,0,None,29.7,31.5,55.0,20.0,24.9,15.9
2023-10-05,32.3,60,0,0,0,None,14.9,23.0,38.8,18.6,14.8,12.2
2023-10-06,33.9,70,0,0,0,None,14.8,24.9,37.0,18.1,13.5,11.7
2023-10-07,27.5,66,1,0,1,Weekend,16.5,6.4,31.2,13.2,12.8,8.7
2023-10-08,31.4,59,0,1,1,Weekend,1.7,15.9,30.4,17.0,6.8,8.3
2023-10-09,32.6,77,0,1,0,None,3.0,29.7,52.5,23.8,12.4,15.3
2023-10-10,33.0,80,0,1,0,None,2.4,24.2,40.0,19.5,9.0,11.9
2023-10-11,25.1,80,0,1,0,None,17.6,12.4,54.6,23.5,17.7,15.2
2023-10-12,32.5,64,0,0,0,None,13.6,23.4,37.1,19.4,13.9,11.5
2023-10-13,35.0,75,0,1,0,None,2.3,24.4,39.1,18.5,9.1,12.3
2023-10-14,25.5,56,0,0,1,Weekend,9.9,6.8,31.8,18.2,17.2,8.7
2023-10-15,27.4,68,1,0,1,Weekend,17.4,6.6,30.4,13.7,13.4,7.9
2023-10-16,29.5,78,1,0,0,None,31.9,11.8,52.1,20.1,24.5,15.4
2023-10-17,26.8,70,0,1,0,None,14.1,9.8,38.7,19.0,13.9,11.7
2023-10-18,25.9,78,0,0,0,None,18.8,11.9,55.7,24.9,17.6,16.0
2023-10-19,34.8,80,1,0,0,None,24.6,24.9,37.7,15.7,19.9,12.0
2023-10-20,28.6,51,0,0,0,None,14.7,9.6,37.9,19.4,13.6,12.1
2023-10-21,27.7,50,0,1,1,Weekend,9.6,6.7,32.5,16.4,16.5,8.1
2023-10-22,27.1,62,1,0,1,Weekend,17.1,6.9,30.8,13.4,12.9,7.9
2023-10-23,25.8,74,1,0,0,None,30.3,12.2,51.8,19.2,24.2,15.8
2023-10-24,29.9,64,0,0,1,Dussehra,10.3,6.9,32.1,13.8,10.4,8.0
2023-10-25,33.4,57,0,0,0,None,19.1,30.7,51.8,24.8,18.8,15.5
