Date,Temperature,Humidity,Is_Raining,Is_Sunny,Is_Holiday,Holiday_Name,Dessert_Waste_kg,Soup_Waste_kg,Main_Course_Waste_kg,Appetizer_Waste_kg,Salad_Waste_kg,Beverage_Waste_kg
2022-01-20,19.6,63,0,1,0,None,15.0,9.7,38.5,18.4,14.5,11.9
2022-01-21,10.1,62,1,0,0,None,23.9,4.7,38.2,14.4,19.0,18.8
2022-01-22,13.6,41,0,1,1,Weekend,10.1,6.4,32.3,16.7,17.3,12.7
2022-01-23,10.4,49,1,0,1,Weekend,16.3,3.3,31.3,13.9,13.1,12.8
2022-01-24,23.6,61,0,0,0,None,18.7,12.7,51.9,25.7,17.6,15.3
2022-01-25,23.6,56,0,1,0,None,14.0,9.2,36.4,18.5,14.7,12.2
2022-01-26,12.7,53,0,0,1,Republic Day,10.1,6.7,33.9,13.4,9.7,13.5
2022-01-27,13.5,48,1,0,0,None,22.6,4.7,39.1,16.0,19.8,18.1
2022-01-28,12.1,62,0,0,0,None,14.2,9.7,39.3,19.2,13.6,18.4
2022-01-29,14.9,68,0,1,1,Weekend,10.4,6.4,30.4,16.9,17.0,13.5
2022-01-30,24.3,51,0,1,1,Weekend,10.1,7.0,31.3,18.0,16.3,8.1
2022-01-31,24.7,68,0,0,0,None,19.0,12.9,53.8,24.5,19.3,16.0
2022-02-01,11.4,67,0,0,0,None,13.6,9.6,38.8,19.2,14.2,19.2
2022-02-02,12.4,65,1,0,0,None,29.6,6.0,55.9,19.2,24.2,24.6
2022-02-03,14.3,65,0,0,0,None,14.1,9.3,37.5,18.8,14.6,19.8
2022-02-04,23.3,59,0,1,0,None,14.0,9.1,39.6,19.2,14.8,11.5
2022-02-05,13.6,60,1,0,1,Weekend,16.7,3.5,32.9,13.7,13.9,13.9
2022-02-06,11.4,69,1,0,1,Weekend,16.3,3.5,30.5,14.2,13.6,13.1
2022-02-07,22.2,47,0,1,0,None,19.2,12.0,53.3,26.0,18.3,16.1
2022-02-08,19.0,48,0,0,0,None,14.4,9.4,36.5,18.8,13.5,12.2
2022-02-09,19.1,44,0,1,0,None,18.0,12.8,51.5,24.9,17.6,15.6
2022-02-10,24.9,59,0,0,0,None,14.8,9.8,38.7,18.0,14.6,12.0
2022-02-11,23.9,69,1,0,0,None,23.2,9.3,38.9,15.5,18.3,12.3
2022-02-12,23.8,49,0,1,1,Weekend,9.6,6.8,32.5,18.0,16.6,8.3
2022-02-13,10.7,41,1,0,1,Weekend,15.8,3.4,31.2,14.2,13.8,12.8
2022-02-14,16.6,53,1,0,0,None,29.6,5.9,56.6,19.1,24.7,15.1
2022-02-15,17.0,64,1,0,0,None,23.4,4.5,37.9,15.7,19.1,11.4
2022-02-16,10.7,42,1,0,0,None,30.7,6.5,54.8,20.1,24.6,24.8
2022-02-17,14.8,57,0,0,0,None,14.6,9.5,37.3,18.6,14.9,19.7
2022-02-18,14.9,50,0,0,0,None,14.1,9.4,39.1,18.5,13.7,19.4
2022-02-19,15.1,70,1,0,1,Weekend,17.0,3.3,32.6,14.2,13.7,8.0
2022-02-20,21.6,53,1,0,1,Weekend,16.2,6.5,32.5,14.5,13.9,8.7
2022-02-21,21.8,55,0,0,0,None,18.5,12.3,56.8,26.0,18.6,16.0
2022-02-22,24.6,57,1,0,0,None,22.5,9.4,38.6,15.9,19.8,12.0
2022-02-23,19.3,61,0,1,0,None,17.9,12.1,55.6,23.7,17.7,15.3
2022-02-24,14.7,56,0,1,0,None,14.0,9.6,39.9,18.4,14.9,18.3
2022-02-25,21.0,41,1,0,0,None,23.7,9.8,36.5,14.5,18.8,12.5
2022-02-26,24.1,48,0,1,1,Weekend,10.0,6.5,32.5,16.9,16.2,8.3
2022-02-27,11.6,62,0,1,1,Weekend,10.1,6.8,33.3,17.8,16.1,13.4
2022-02-28,12.3,43,0,1,0,None,19.2,12.1,55.0,24.0,18.3,25.4
2022-03-01,41.8,41,1,0,1,Maha Shivaratri,16.3,16.8,31.8,11.1,12.8,7.9
2022-03-02,39.1,58,1,0,0,None,32.0,32.2,54.6,20.1,23.8,14.9
2022-03-03,40.4,45,1,0,0,None,23.2,24.0,37.7,14.9,19.8,11.6
2022-03-04,32.0,60,0,1,0,None,2.4,24.9,37.8,19.7,9.3,11.7
2022-03-05,44.1,59,1,0,1,Weekend,16.7,15.9,30.4,14.4,13.7,8.2
2022-03-06,30.1,48,1,0,1,Weekend,16.3,16.9,31.1,13.5,13.0,8.1
2022-03-07,43.9,48,1,0,0,None,31.5,31.7,53.3,19.1,25.0,15.4
2022-03-08,33.3,30,0,0,0,None,14.7,24.5,39.5,19.3,14.0,11.6
2022-03-09,41.4,34,0,0,0,None,18.9,31.9,56.1,25.9,18.9,15.4
2022-03-10,43.7,44,0,0,0,None,14.6,23.0,36.9,18.4,14.7,12.1
2022-03-11,30.3,40,0,0,0,None,13.5,24.7,38.8,18.8,13.6,12.0
2022-03-12,39.1,37,0,1,1,Weekend,1.7,16.3,31.1,16.7,6.3,5.0
2022-03-13,42.9,42,0,1,1,Weekend,1.7,16.0,33.2,16.7,6.7,5.1
2022-03-14,42.3,51,1,0,0,None,29.8,30.3,54.2,19.1,24.4,16.0
2022-03-15,40.1,46,1,0,0,None,23.5,24.6,38.1,15.1,18.5,11.3
2022-03-16,41.3,48,0,0,0,None,18.2,29.6,56.9,23.7,18.0,15.4
2022-03-17,38.4,40,0,0,0,None,14.1,24.7,38.5,18.7,14.2,12.4
2022-03-18,40.9,37,1,0,0,None,22.8,23.0,39.8,15.2,19.5,12.4
2022-03-19,38.1,51,0,0,1,Weekend,9.6,16.5,30.4,17.8,17.5,8.6
2022-03-20,31.4,53,0,0,1,Weekend,10.2,15.9,33.6,17.3,17.4,8.2
2022-03-21,31.0,42,0,1,0,None,3.0,30.0,52.3,25.7,12.4,15.8
2022-03-22,38.6,55,0,0,0,None,13.7,24.1,38.1,18.6,14.9,11.6
2022-03-23,36.5,46,1,0,0,None,30.7,29.6,54.3,20.4,24.6,15.0
2022-03-24,31.5,53,0,1,0,None,2.4,24.7,36.7,18.8,9.7,12.3
2022-03-25,33.0,41,1,0,0,None,24.7,24.1,36.6,15.4,19.5,11.9
2022-03-26,44.3,51,1,0,1,Weekend,17.1,16.3,31.1,13.4,13.8,8.7
2022-03-27,35.9,55,0,1,1,Weekend,1.7,17.0,31.1,17.2,6.7,5.0
2022-03-28,33.7,51,0,1,0,None,2.9,31.5,54.8,23.4,12.3,15.6
2022-03-29,38.4,56,1,0,0,None,23.9,23.8,38.6,14.7,19.0,11.3
2022-03-30,34.5,43,0,0,0,None,19.2,30.6,55.2,25.0,17.6,14.6
2022-03-31,36.2,42,0,1,0,None,2.4,24.8,39.7,18.5,9.4,7.4
2022-04-01,30.5,50,0,1,0,None,2.3,23.6,36.3,18.3,9.2,12.3
2022-04-02,44.4,46,1,0,1,Weekend,16.5,17.2,32.8,13.1,13.5,8.1
2022-04-03,44.5,35,1,0,1,Weekend,17.3,15.9,31.1,13.3,13.6,8.2
2022-04-04,34.9,37,1,0,0,None,30.1,30.5,54.2,18.9,24.6,15.5
2022-04-05,42.5,36,0,1,0,None,2.3,23.4,36.1,18.0,9.2,7.2
2022-04-06,43.3,55,0,0,0,None,18.4,30.2,56.3,25.5,18.0,16.1
2022-04-07,44.5,44,0,0,0,None,13.9,23.9,38.7,19.5,13.7,11.5
2022-04-08,35.1,38,0,1,0,None,2.5,24.7,38.1,18.3,9.2,7.4
2022-04-09,33.9,43,0,0,1,Weekend,9.6,16.4,31.8,16.8,16.8,8.4
2022-04-10,39.0,58,0,0,1,Weekend,9.6,17.1,32.3,18.2,17.3,8.2
2022-04-11,38.4,32,1,0,0,None,29.6,32.0,52.5,20.6,25.4,14.7
2022-04-12,38.7,44,0,0,0,None,14.7,22.9,38.5,19.4,14.2,11.5
2022-04-13,43.2,50,1,0,0,None,32.3,31.2,53.6,20.5,25.7,15.8
2022-04-14,34.5,54,1,0,1,Mahavir Jayanti,16.4,16.1,30.7,10.7,13.9,8.1
2022-04-15,32.6,35,0,1,1,Good Friday,1.6,16.8,32.8,13.0,6.7,8.3
2022-04-16,33.1,42,0,0,1,Weekend,10.4,16.0,32.8,17.3,15.9,8.4
2022-04-17,32.1,44,0,1,1,Weekend,1.6,15.8,32.3,17.2,6.9,7.9
2022-04-18,33.6,43,1,0,0,None,32.4,30.0,51.6,19.4,25.3,15.3
2022-04-19,31.6,48,0,0,0,None,14.0,23.9,38.0,18.5,13.8,11.3
2022-04-20,31.3,39,1,0,0,None,31.5,31.0,53.6,20.6,25.1,15.1
2022-04-21,44.5,45,0,1,0,None,2.5,23.6,37.7,19.3,9.3,6.9
2022-04-22,38.1,50,0,0,0,None,14.5,24.7,39.0,18.2,15.0,11.7
2022-04-23,42.1,38,0,1,1,Weekend,1.7,17.3,33.2,17.6,6.8,4.9
2022-04-24,34.9,51,1,0,1,Weekend,15.9,17.1,30.9,13.4,13.9,8.0
2022-04-25,44.2,50,1,0,0,None,30.0,31.2,55.7,18.8,24.6,15.6
2022-04-26,32.0,35,1,0,0,None,24.8,23.2,39.0,15.0,18.7,11.6
2022-04-27,44.8,40,0,0,0,None,18.2,30.6,54.1,24.5,18.6,15.6
2022-04-28,31.8,39,0,1,0,None,2.4,24.4,36.6,19.7,9.7,11.9
2022-04-29,34.7,45,1,0,0,None,22.9,23.2,38.7,15.8,19.2,11.4
2022-04-30,30.9,31,0,1,1,Weekend,1.7,17.2,30.8,16.9,6.7,8.5
2022-05-01,37.0,43,0,0,1,Weekend,9.5,17.3,33.5,18.0,17.1,8.0
2022-05-02,35.8,49,0,1,0,None,3.2,30.0,54.5,25.0,12.9,9.0
2022-05-03,31.9,56,1,0,1,Id-ul-Fitr,16.6,16.8,32.3,10.7,12.6,8.4
2022-05-04,40.7,33,0,1,0,None,3.0,30.7,55.0,24.5,12.3,8.8
2022-05-05,42.3,32,0,1,0,None,2.4,23.7,39.5,19.3,9.2,7.1
2022-05-06,40.5,40,0,0,0,None,14.1,24.8,39.4,19.3,14.6,12.4
2022-05-07,43.2,31,0,1,1,Weekend,1.7,16.1,31.0,16.6,6.8,5.1
2022-05-08,42.8,43,1,0,1,Weekend,16.7,16.2,33.0,14.0,14.0,8.0
2022-05-09,37.6,46,0,1,0,None,3.0,31.0,55.8,24.8,12.6,9.2
2022-05-10,39.2,48,0,1,0,None,2.3,24.7,38.8,18.8,9.7,7.0
2022-05-11,42.7,50,0,0,0,None,18.4,30.7,55.3,26.0,17.9,14.7
2022-05-12,40.1,49,1,0,0,None,23.1,23.2,37.7,16.0,19.6,12.4
2022-05-13,42.5,58,0,1,0,None,2.3,24.2,37.4,19.7,9.2,6.9
2022-05-14,38.6,36,0,1,1,Weekend,1.6,15.9,31.9,17.5,6.4,5.1
2022-05-15,37.8,32,0,1,1,Weekend,1.6,16.2,31.2,18.2,6.7,4.8
2022-05-16,32.4,46,1,0,1,Buddha Purnima,15.9,17.1,33.3,11.1,13.0,8.0
2022-05-17,42.2,34,1,0,0,None,23.8,22.7,37.4,15.1,18.3,12.2
2022-05-18,30.1,49,1,0,0,None,31.8,29.7,54.7,18.7,24.3,14.8
2022-05-19,42.1,46,0,0,0,None,14.0,23.3,37.1,18.3,13.5,11.9
2022-05-20,40.1,52,0,0,0,None,14.2,22.9,39.4,19.0,14.2,12.0
2022-05-21,35.8,38,0,1,1,Weekend,1.6,15.9,32.7,16.7,6.7,4.7
2022-05-22,36.1,38,1,0,1,Weekend,16.2,17.3,31.6,14.3,13.9,8.3
2022-05-23,30.3,30,1,0,0,None,29.7,30.6,51.8,19.6,24.0,15.9
2022-05-24,43.9,56,0,1,0,None,2.5,23.8,37.4,18.9,9.6,7.4
2022-05-25,35.2,48,0,1,0,None,3.2,32.0,54.6,24.4,11.7,9.5
2022-05-26,34.1,53,0,0,0,None,14.9,24.5,38.0,19.7,14.4,11.6
2022-05-27,38.4,47,0,0,0,None,14.5,24.2,36.5,18.3,14.7,12.0
2022-05-28,35.3,31,0,1,1,Weekend,1.6,17.1,33.4,17.5,6.4,4.8
2022-05-29,31.7,55,0,0,1,Weekend,9.7,16.1,32.0,18.0,16.0,8.5
2022-05-30,34.4,33,1,0,0,None,30.4,31.2,54.9,18.8,25.2,16.0
2022-05-31,43.3,39,0,0,0,None,13.6,23.1,39.7,19.2,14.4,12.1
2022-06-01,39.1,44,0,0,0,None,19.4,31.4,52.2,24.3,18.9,14.7
2022-06-02,35.0,36,0,1,0,None,2.3,24.6,38.1,19.8,9.5,11.8
2022-06-03,40.4,33,1,0,0,None,23.7,24.2,36.7,14.4,18.6,11.6
2022-06-04,37.0,36,0,1,1,Weekend,1.7,15.8,31.1,17.3,6.4,4.7
2022-06-05,37.7,35,0,1,1,Weekend,1.6,16.9,32.2,17.7,6.5,5.0
2022-06-06,33.5,32,1,0,0,None,31.6,29.3,55.3,19.1,24.8,15.9
2022-06-07,41.9,37,0,1,0,None,2.3,23.6,37.9,19.5,9.2,7.0
2022-06-08,33.6,42,1,0,0,None,32.2,29.9,54.5,20.7,24.7,14.7
2022-06-09,35.9,33,0,0,0,None,14.5,24.4,37.5,19.7,13.8,11.3
2022-06-10,39.7,39,0,0,0,None,13.9,23.2,39.7,19.1,13.9,11.8
2022-06-11,33.4,50,1,0,1,Weekend,16.1,16.9,33.2,13.4,13.8,8.4
2022-06-12,41.1,57,0,0,1,Weekend,10.3,16.0,32.3,17.0,17.1,8.3
2022-06-13,33.6,51,1,0,0,None,32.3,30.7,54.9,19.1,24.2,16.1
2022-06-14,31.5,52,0,1,0,None,2.3,22.5,37.5,19.9,9.2,11.7
2022-06-15,30.2,55,0,0,0,None,19.1,32.1,56.5,23.5,19.0,15.5
2022-06-16,32.5,32,1,0,0,None,23.0,22.8,39.2,14.5,19.9,12.2
2022-06-17,34.4,54,1,0,0,None,24.6,23.5,37.1,15.0,19.2,11.4
2022-06-18,41.4,30,0,0,1,Weekend,10.1,16.0,31.1,17.8,16.3,8.7
2022-06-19,41.5,38,1,0,1,Weekend,16.9,17.4,33.5,13.9,13.4,8.6
2022-06-20,44.3,48,0,0,0,None,17.7,30.2,52.1,24.8,17.8,15.4
2022-06-21,32.0,39,0,0,0,None,14.4,22.9,39.0,19.0,14.9,11.5
2022-06-22,41.5,39,0,1,0,None,3.2,30.7,53.1,25.9,12.1,9.3
2022-06-23,43.9,45,0,0,0,None,13.6,24.5,37.4,18.9,13.9,12.4
2022-06-24,38.6,58,0,0,0,None,13.7,23.5,39.3,18.1,13.7,11.6
2022-06-25,33.6,43,0,1,1,Weekend,1.7,16.5,31.7,16.7,6.3,8.4
2022-06-26,44.5,50,1,0,1,Weekend,16.6,16.2,30.5,13.6,13.8,8.6
2022-06-27,32.9,44,0,1,0,None,3.2,32.1,54.2,24.5,12.4,15.2
2022-06-28,43.7,46,1,0,0,None,22.5,22.5,38.6,15.0,20.0,12.4
2022-06-29,30.5,37,1,0,0,None,29.6,29.5,53.0,18.9,24.9,15.1
2022-06-30,35.8,31,0,0,0,None,14.9,23.0,38.6,18.3,14.8,11.4
2022-07-01,34.8,85,1,0,0,None,23.0,24.0,40.0,14.8,19.4,11.9
2022-07-02,30.0,88,1,0,1,Weekend,17.3,6.8,31.1,14.6,13.6,8.5
2022-07-03,27.4,85,0,0,1,Weekend,10.1,6.4,33.4,16.7,16.8,8.7
2022-07-04,34.0,92,1,0,0,None,32.4,32.3,52.5,19.1,24.9,15.7
2022-07-05,28.2,93,1,0,0,None,22.7,9.6,37.4,15.4,19.9,11.7
2022-07-06,32.2,85,1,0,0,None,30.0,29.7,52.2,20.8,24.1,16.0
2022-07-07,30.1,94,1,0,0,None,24.9,24.4,37.4,15.8,18.7,11.3
2022-07-08,30.4,79,1,0,0,None,23.2,23.9,37.2,14.6,19.3,11.9
2022-07-09,33.8,89,0,0,1,Weekend,9.5,16.5,33.1,16.8,16.3,8.2
2022-07-10,25.8,72,1,0,1,Bakrid,11.3,4.7,23.0,9.4,9.5,6.0
2022-07-11,31.9,85,1,0,0,None,11.7,11.3,24.5,7.4,9.7,6.1
2022-07-12,28.1,81,1,0,0,None,24.8,9.3,38.2,14.6,18.5,11.8
2022-07-13,33.7,80,0,1,0,None,3.0,32.3,53.7,23.8,12.6,14.6
2022-07-14,25.5,90,0,0,0,None,14.9,9.2,36.0,18.3,14.1,12.4
2022-07-15,32.6,89,0,1,0,None,2.4,23.3,36.2,18.4,9.6,12.1
2022-07-16,33.2,93,0,0,1,Weekend,9.9,17.0,30.7,17.5,16.3,8.3
2022-07-17,34.9,88,1,0,1,Weekend,16.2,17.3,33.5,13.6,12.8,7.9
2022-07-18,30.9,75,1,0,0,None,31.0,29.7,57.0,20.4,24.0,15.5
2022-07-19,25.5,90,0,1,0,None,14.7,9.1,39.4,18.9,14.6,11.6
2022-07-20,28.4,79,0,0,0,None,18.4,12.6,52.1,24.5,19.0,15.6
2022-07-21,29.1,83,0,1,0,None,14.2,9.3,37.5,19.4,14.7,11.3
2022-07-22,31.8,88,1,0,0,None,22.8,22.8,37.8,15.5,18.9,11.3
2022-07-23,25.8,71,1,0,1,Weekend,16.5,6.5,31.9,14.4,13.5,8.7
2022-07-24,28.9,86,1,0,1,Weekend,15.9,6.8,32.0,13.4,13.2,8.3
2022-07-25,25.2,88,0,1,0,None,19.3,12.9,54.7,24.3,18.8,15.2
2022-07-26,31.4,80,0,1,0,None,2.4,23.3,39.5,18.1,9.4,11.9
2022-07-27,34.4,91,0,0,0,None,19.3,31.7,54.7,25.6,19.0,15.4
2022-07-28,30.5,79,0,0,0,None,13.8,23.6,37.7,19.4,14.5,11.7
2022-07-29,30.7,90,1,0,0,None,22.8,24.9,37.7,15.1,19.4,12.4
2022-07-30,34.3,95,0,0,1,Weekend,10.4,17.4,33.5,17.6,16.3,8.1
2022-07-31,26.7,82,0,1,1,Weekend,9.9,6.6,31.4,17.2,15.8,8.6
2022-08-01,26.1,84,0,0,0,None,19.1,13.0,52.9,23.8,17.8,15.6
2022-08-02,30.5,95,0,0,0,None,13.7,24.1,36.8,18.2,14.7,12.2
2022-08-03,27.9,91,0,0,0,None,19.3,13.0,55.4,25.0,18.6,14.9
2022-08-04,25.6,72,0,1,0,None,14.7,9.5,38.6,18.8,13.6,11.4
2022-08-05,26.6,75,0,0,0,None,14.9,9.7,39.8,18.2,14.6,11.9
2022-08-06,32.5,77,1,0,1,Weekend,15.9,17.4,31.6,13.3,13.3,8.6
2022-08-07,27.2,81,1,0,1,Weekend,16.1,6.8,31.2,14.3,12.7,8.5
2022-08-08,25.5,91,0,0,0,None,19.3,12.9,55.1,24.2,19.0,15.6
2022-08-09,28.4,82,1,0,1,Muharram,16.3,6.8,31.5,11.1,13.9,8.4
2022-08-10,28.5,81,1,0,0,None,30.9,12.5,55.6,20.3,24.6,16.2
2022-08-11,32.5,76,1,0,0,None,24.4,24.8,37.5,15.0,18.7,12.1
2022-08-12,32.2,79,0,1,0,None,2.4,23.6,39.0,19.3,9.7,12.1
2022-08-13,26.0,85,0,0,1,Weekend,9.5,6.8,33.2,17.6,17.1,8.3
2022-08-14,28.2,82,0,0,1,Weekend,10.4,6.5,32.0,17.6,16.6,8.2
2022-08-15,31.4,93,1,0,1,Independence Day,16.2,16.2,34.4,10.1,13.2,8.6
2022-08-16,33.9,87,1,0,0,None,23.5,24.7,39.5,15.8,18.5,12.0
2022-08-17,27.7,70,1,0,0,None,29.7,12.4,53.7,19.2,24.2,15.2
2022-08-18,33.6,87,0,1,0,None,2.4,23.8,38.7,20.0,9.7,11.6
2022-08-19,34.2,82,1,0,1,Janmashtami,17.2,17.3,31.2,10.2,13.6,8.0
2022-08-20,32.7,80,0,0,1,Weekend,9.9,16.9,30.7,17.4,17.0,8.3
2022-08-21,31.8,94,0,1,1,Weekend,1.7,17.2,33.1,16.7,6.8,8.4
2022-08-22,25.4,77,1,0,0,None,31.6,12.9,55.5,20.2,23.7,16.1
2022-08-23,34.8,74,0,1,0,None,2.5,23.7,39.5,18.5,9.7,11.8
2022-08-24,32.4,79,1,0,0,None,31.3,29.3,57.1,20.3,25.3,14.8
2022-08-25,33.1,77,0,0,0,None,14.0,24.2,39.5,18.4,13.9,11.7
2022-08-26,31.8,70,0,0,0,None,14.7,24.7,37.6,18.9,14.1,12.3
2022-08-27,32.1,78,0,0,1,Weekend,10.5,17.1,31.8,17.2,16.5,8.3
2022-08-28,25.0,80,0,1,1,Weekend,10.0,6.4,31.8,18.0,16.0,8.5
2022-08-29,32.3,71,1,0,0,None,30.4,31.5,52.0,19.4,25.7,16.0
2022-08-30,28.5,92,1,0,0,None,24.5,9.3,38.7,15.0,19.8,11.6
2022-08-31,33.8,73,1,0,0,None,32.2,31.4,54.3,19.9,23.9,15.2
2022-09-01,26.1,74,1,0,0,None,24.5,9.9,39.0,15.3,19.2,12.2
2022-09-02,30.2,83,1,0,0,None,23.6,22.7,38.3,15.5,19.5,12.1
2022-09-03,33.3,70,0,0,1,Weekend,9.9,16.2,32.4,18.0,16.7,8.4
2022-09-04,33.2,72,0,0,1,Weekend,10.2,16.7,32.0,17.2,17.2,8.2
2022-09-05,26.5,90,1,0,0,None,31.3,12.4,55.0,20.3,25.7,16.0
2022-09-06,33.8,93,0,0,0,None,14.9,24.2,36.0,19.9,14.2,11.9
2022-09-07,29.5,75,0,0,0,None,18.3,12.1,54.0,25.8,18.9,14.8
2022-09-08,28.6,85,1,0,0,None,24.5,9.2,37.6,16.0,19.7,12.1
2022-09-09,26.0,88,1,0,0,None,23.1,9.5,38.1,15.8,19.8,11.6
2022-09-10,31.4,92,1,0,1,Weekend,16.8,16.2,31.8,13.5,12.6,8.3
2022-09-11,33.2,88,1,0,1,Weekend,16.1,15.9,33.5,14.3,13.9,8.0
2022-09-12,32.0,91,1,0,0,None,31.9,29.7,51.9,20.2,24.8,15.5
2022-09-13,33.9,71,1,0,0,None,24.2,24.2,36.1,15.8,19.5,12.2
2022-09-14,32.2,79,0,0,0,None,19.3,30.2,53.0,23.6,18.7,15.2
2022-09-15,27.7,89,1,0,0,None,24.1,9.8,38.7,15.0,18.4,12.1
2022-09-16,28.0,89,0,0,0,None,15.0,9.2,37.5,18.5,13.6,11.6
2022-09-17,29.7,75,1,0,1,Weekend,16.5,6.8,32.8,14.1,13.0,8.6
2022-09-18,34.0,87,1,0,1,Weekend,16.9,15.8,32.0,13.1,13.7,8.4
2022-09-19,34.3,77,0,1,0,None,3.1,32.0,56.9,24.4,12.5,15.7
2022-09-20,29.4,77,1,0,0,None,23.9,9.5,38.1,15.6,18.4,11.4
2022-09-21,25.3,95,0,0,0,None,19.4,12.3,57.0,24.8,18.2,15.9
2022-09-22,34.1,90,0,1,0,None,2.5,23.1,38.1,19.8,9.5,12.3
2022-09-23,28.5,86,1,0,0,None,23.9,10.0,36.8,15.8,19.9,11.8
2022-09-24,27.6,88,0,1,1,Weekend,9.6,6.6,31.9,17.8,16.6,7.9
2022-09-25,27.4,80,1,0,1,Weekend,15.9,6.4,32.6,14.6,13.7,8.5
2022-09-26,27.3,76,0,0,0,None,19.3,12.3,51.9,24.5,18.5,14.8
2022-09-27,28.1,85,0,0,0,None,13.8,9.9,37.6,19.7,14.8,11.7
2022-09-28,27.4,95,1,0,0,None,30.0,11.8,52.0,19.2,25.9,14.9
2022-09-29,25.3,88,1,0,0,None,22.6,9.3,36.5,15.5,19.1,12.4
2022-09-30,31.6,84,0,0,0,None,14.0,24.6,38.8,18.9,14.5,12.0
2022-10-01,32.8,76,1,0,1,Weekend,17.3,17.2,30.8,13.3,13.8,8.7
2022-10-02,27.9,50,0,0,1,Gandhi Jayanti,7.0,4.6,23.1,12.1,12.2,5.6
2022-10-03,34.1,62,0,0,0,None,6.8,12.2,25.7,9.1,6.9,5.9
2022-10-04,29.8,50,1,0,0,None,23.3,9.7,38.6,15.8,18.0,12.4
2022-10-05,33.0,65,0,1,1,Dussehra,1.7,16.7,33.6,13.3,6.4,8.6
2022-10-06,34.4,70,0,1,0,None,2.3,23.3,38.2,18.3,9.9,12.1
2022-10-07,32.1,75,0,1,0,None,2.4,24.9,39.9,18.5,9.3,12.3
2022-10-08,31.5,68,0,1,1,Weekend,1.6,16.0,32.6,18.0,6.4,8.3
2022-10-09,34.1,52,0,1,1,Milad-un-Nabi,1.2,12.0,23.6,13.0,4.9,5.9
2022-10-10,25.2,56,1,0,0,None,11.3,4.8,26.3,7.5,9.8,6.0
2022-10-11,26.6,52,0,1,0,None,14.0,9.5,38.0,18.3,13.6,11.3
2022-10-12,30.0,74,0,1,0,None,18.4,12.7,53.1,23.8,18.4,15.9
2022-10-13,26.8,58,0,1,0,None,14.8,9.8,37.2,18.8,13.9,11.4
2022-10-14,26.1,77,1,0,0,None,24.6,10.0,38.6,15.5,18.3,11.3
2022-10-15,27.9,50,1,0,1,Weekend,16.3,7.0,31.0,14.2,13.6,8.3
2022-10-16,28.7,74,0,0,1,Weekend,10.0,6.6,31.2,17.5,17.5,8.0
2022-10-17,28.5,64,1,0,0,None,30.4,12.8,51.8,20.4,23.6,15.4
2022-10-18,33.2,50,0,1,0,None,2.3,24.8,39.0,18.5,9.5,11.7
2022-10-19,34.3,75,1,0,0,None,29.6,29.4,57.1,20.3,24.2,14.9
2022-10-20,31.9,75,0,1,0,None,2.3,23.2,36.8,20.0,9.3,12.3
2022-10-21,31.0,59,1,0,0,None,23.2,23.7,38.9,15.2,19.2,12.4
2022-10-22,34.3,74,1,0,1,Weekend,16.1,17.3,33.2,14.4,13.0,8.7
2022-10-23,32.3,51,0,1,1,Weekend,1.6,16.9,31.0,16.8,6.4,8.7
2022-10-24,25.8,53,0,0,1,Diwali,10.4,6.4,35.4,13.5,9.7,8.4
2022-10-25,31.6,51,0,0,0,None,14.8,23.9,38.7,19.1,14.8,12.4
