Date,Temperature,Humidity,Is_Raining,Is_Sunny,Is_Holiday,Holiday_Name,Dessert_Waste_kg,Soup_Waste_kg,Main_Course_Waste_kg,Appetizer_Waste_kg,Salad_Waste_kg,Beverage_Waste_kg
2023-03-16,40.1,38,0,0,0,None,13.6,22.6,37.6,19.3,13.7,12.1
2023-03-17,44.5,33,0,0,0,None,14.7,23.8,36.6,19.9,14.9,11.3
2023-03-18,44.2,36,0,0,1,Weekend,10.4,15.9,31.8,17.3,16.0,8.4
2023-03-19,41.2,40,0,0,1,Weekend,9.9,16.3,32.9,17.6,16.0,8.4
2023-03-20,38.2,52,0,0,0,None,18.2,31.2,56.7,25.6,19.3,15.8
2023-03-21,31.3,60,0,1,0,None,2.4,24.8,39.6,19.7,9.8,12.2
2023-03-22,38.6,45,0,1,0,None,2.9,30.5,53.4,25.8,12.1,8.9
2023-03-23,31.9,39,1,0,0,None,22.8,24.1,39.8,15.6,19.1,12.0
2023-03-24,42.2,45,0,0,0,None,14.5,24.8,38.9,18.1,14.3,11.8
2023-03-25,31.6,49,0,1,1,Weekend,1.6,16.8,33.0,18.1,6.8,8.1
2023-03-26,36.9,37,0,0,1,Weekend,10.5,16.3,33.5,17.7,16.3,8.0
2023-03-27,37.7,34,1,0,0,None,31.9,31.6,54.3,20.6,24.4,15.0
2023-03-28,32.0,41,0,1,0,None,2.3,22.6,38.4,19.2,9.3,12.4
2023-03-29,43.7,49,0,1,0,None,2.9,29.5,54.2,24.6,11.8,9.1
2023-03-30,31.3,37,0,1,0,None,2.3,23.3,36.5,18.8,9.8,12.0
2023-03-31,40.7,40,0,1,0,None,2.5,24.2,39.7,19.7,9.4,7.5
2023-04-01,38.1,30,0,1,1,Weekend,1.6,16.1,31.0,16.6,6.7,4.9
2023-04-02,35.4,60,1,0,1,Weekend,16.7,16.4,31.0,13.5,13.5,8.4
2023-04-03,31.2,30,0,0,0,None,17.7,30.6,55.6,23.8,17.7,14.9
2023-04-04,31.4,35,0,0,1,Mahavir Jayanti,9.9,17.2,32.1,13.1,9.5,8.6
2023-04-05,42.8,56,0,1,0,None,3.2,30.9,54.7,25.8,11.9,9.6
2023-04-06,41.1,51,1,0,0,None,22.7,24.8,37.5,15.0,18.5,12.2
2023-04-07,39.7,32,1,0,1,Good Friday,15.9,15.8,31.4,10.4,12.7,8.2
2023-04-08,36.2,40,0,0,1,Weekend,9.7,16.9,31.9,16.6,16.2,8.1
2023-04-09,34.0,50,1,0,1,Weekend,15.8,16.1,31.2,13.6,13.8,8.7
2023-04-10,30.8,37,0,0,0,None,19.0,31.3,54.6,23.8,18.0,15.1
2023-04-11,30.5,41,1,0,0,None,24.3,23.8,37.9,14.7,18.5,12.1
2023-04-12,38.0,31,0,1,0,None,3.2,29.5,54.4,25.4,11.7,9.6
2023-04-13,39.7,32,1,0,0,None,24.7,23.0,38.8,15.4,19.0,11.8
2023-04-14,44.0,56,0,1,0,None,2.3,23.4,36.3,19.1,9.3,7.4
2023-04-15,36.9,37,0,0,1,Weekend,9.8,16.3,30.7,17.4,17.2,8.7
2023-04-16,34.2,51,0,1,1,Weekend,1.7,17.2,33.2,16.5,6.9,8.6
2023-04-17,44.5,46,0,0,0,None,18.5,30.8,55.7,24.1,19.3,15.7
2023-04-18,37.8,30,0,1,0,None,2.3,23.9,39.5,18.7,9.8,7.2
2023-04-19,38.4,48,1,0,0,None,31.9,29.5,51.9,19.7,26.0,16.2
2023-04-20,31.4,40,1,0,0,None,23.6,24.9,37.4,16.0,19.6,11.4
2023-04-21,39.8,36,1,0,0,None,12.0,12.5,22.7,7.9,9.7,5.9
2023-04-22,38.1,36,0,1,1,Id-ul-Fitr,1.2,12.4,21.8,12.9,4.8,3.4
2023-04-23,30.8,57,1,0,1,Weekend,16.7,16.6,31.1,13.9,13.5,8.1
2023-04-24,43.8,45,0,0,0,None,17.9,30.1,51.5,23.8,19.2,16.0
2023-04-25,40.4,58,0,1,0,None,2.3,22.8,37.7,19.6,9.5,7.0
2023-04-26,31.1,44,1,0,0,None,31.0,32.5,55.2,19.6,25.1,15.2
2023-04-27,31.2,51,0,0,0,None,13.5,24.1,38.5,19.0,14.4,11.9
2023-04-28,33.1,49,1,0,0,None,22.6,23.9,37.5,14.8,19.1,11.4
2023-04-29,44.9,35,1,0,1,Weekend,16.0,16.4,32.5,14.5,13.9,8.5
2023-04-30,35.6,54,0,1,1,Weekend,1.6,16.6,32.5,17.2,6.3,5.1
2023-05-01,42.9,40,0,0,0,None,18.3,31.2,56.1,24.3,18.4,15.5
2023-05-02,34.7,30,0,1,0,None,2.3,23.4,36.9,18.7,9.5,11.3
2023-05-03,37.3,60,0,0,0,None,17.6,31.3,52.3,23.6,18.7,15.1
2023-05-04,43.4,36,0,1,0,None,2.5,22.7,39.2,18.1,10.0,7.1
2023-05-05,41.2,47,0,0,1,Buddha Purnima,10.4,15.8,32.3,13.9,10.3,8.6
2023-05-06,41.5,31,1,0,1,Weekend,16.6,16.0,31.3,14.1,13.3,8.7
2023-05-07,42.0,41,1,0,1,Weekend,16.1,17.2,31.9,14.3,13.3,8.6
2023-05-08,33.7,52,0,1,0,None,3.0,29.6,55.6,23.8,12.3,15.2
2023-05-09,34.7,58,1,0,0,None,24.6,24.6,39.2,15.0,19.4,11.8
2023-05-10,36.7,58,0,0,0,None,17.9,31.7,54.2,24.2,18.6,15.2
2023-05-11,43.9,52,0,1,0,None,2.3,23.9,38.7,18.5,9.9,7.1
2023-05-12,35.6,49,0,1,0,None,2.4,25.0,38.2,18.7,9.9,7.2
2023-05-13,32.2,43,0,0,1,Weekend,10.0,16.3,32.5,17.7,15.9,8.4
2023-05-14,44.2,58,1,0,1,Weekend,17.3,16.4,30.5,13.2,12.8,8.1
2023-05-15,35.2,40,0,1,0,None,3.2,30.9,55.8,25.3,12.2,9.5
2023-05-16,32.7,41,1,0,0,None,22.7,23.3,38.0,15.0,18.5,12.3
2023-05-17,39.2,53,1,0,0,None,30.7,29.5,55.4,19.5,24.6,15.5
2023-05-18,44.3,55,1,0,0,None,24.7,24.9,37.3,15.5,18.4,11.7
2023-05-19,34.0,52,0,1,0,None,2.3,22.6,39.0,19.2,9.6,11.8
2023-05-20,30.4,46,0,1,1,Weekend,1.7,17.4,30.3,17.9,6.9,8.0
2023-05-21,42.8,44,0,0,1,Weekend,10.0,16.3,31.6,17.0,16.4,8.1
2023-05-22,40.0,53,1,0,0,None,29.9,30.6,51.8,20.6,24.5,15.2
2023-05-23,42.0,57,0,1,0,None,2.3,24.5,36.2,19.7,9.6,7.4
2023-05-24,41.4,57,1,0,0,None,30.2,31.5,55.7,19.9,24.3,15.9
2023-05-25,42.3,32,0,1,0,None,2.3,24.1,37.8,18.5,9.4,7.2
2023-05-26,44.4,57,1,0,0,None,23.0,22.9,38.6,14.6,18.5,12.0
2023-05-27,34.1,56,0,0,1,Weekend,9.8,17.4,31.5,16.4,16.5,7.9
2023-05-28,44.6,51,0,0,1,Weekend,10.1,17.4,30.8,17.1,17.5,8.4
2023-05-29,40.7,55,0,1,0,None,3.1,29.7,51.5,26.0,12.6,9.7
2023-05-30,38.0,54,1,0,0,None,24.6,24.9,37.9,14.8,19.0,11.7
2023-05-31,38.6,50,0,1,0,None,3.0,31.1,55.3,23.9,12.6,9.6
2023-06-01,38.7,37,0,1,0,None,2.3,24.7,36.9,18.9,9.4,6.8
2023-06-02,36.5,31,0,0,0,None,14.6,24.4,38.1,18.2,14.7,12.1
2023-06-03,42.0,54,0,1,1,Weekend,1.6,16.4,33.4,16.7,6.7,5.2
2023-06-04,33.0,40,0,0,1,Weekend,10.2,16.5,30.8,17.7,16.8,8.2
2023-06-05,30.3,35,0,0,0,None,18.9,30.4,56.0,24.9,19.4,15.7
2023-06-06,39.9,30,0,0,0,None,14.9,23.9,36.8,19.9,14.0,11.3
2023-06-07,32.7,32,0,1,0,None,3.2,31.2,55.1,25.0,12.6,15.1
2023-06-08,33.3,34,0,0,0,None,13.8,22.5,36.8,19.3,14.6,11.9
2023-06-09,30.5,50,0,0,0,None,13.9,23.2,38.3,19.0,14.2,11.3
2023-06-10,34.8,49,1,0,1,Weekend,15.9,15.8,30.7,13.1,12.8,8.3
2023-06-11,31.8,46,1,0,1,Weekend,16.6,16.2,31.5,14.0,13.0,8.7
2023-06-12,43.5,41,0,0,0,None,18.5,31.5,52.7,24.9,17.6,15.3
2023-06-13,39.9,53,1,0,0,None,24.1,22.9,39.8,14.9,19.3,11.3
2023-06-14,41.2,54,0,0,0,None,17.7,30.8,54.0,26.0,18.9,15.4
2023-06-15,36.4,35,0,1,0,None,2.4,22.9,36.6,19.2,9.8,6.9
2023-06-16,39.2,35,0,1,0,None,2.3,24.7,39.3,19.4,9.9,7.3
2023-06-17,32.7,41,1,0,1,Weekend,16.7,17.0,32.4,14.0,13.1,8.5
2023-06-18,36.8,30,0,1,1,Weekend,1.7,15.8,31.2,17.6,6.6,5.1
2023-06-19,36.2,32,1,0,0,None,32.3,31.8,56.4,20.2,25.7,15.2
2023-06-20,35.2,41,0,1,0,None,2.5,24.4,38.5,19.1,9.4,6.9
2023-06-21,39.6,40,1,0,0,None,31.0,31.4,56.3,18.9,23.5,15.3
2023-06-22,41.9,47,1,0,0,None,24.8,23.0,37.5,15.5,18.4,11.3
2023-06-23,31.9,30,0,0,0,None,14.3,23.5,36.4,18.7,14.5,11.6
2023-06-24,40.4,42,0,0,1,Weekend,9.5,15.8,31.6,17.1,16.4,8.0
2023-06-25,43.9,49,0,0,1,Weekend,9.5,15.8,30.4,17.5,16.5,8.4
2023-06-26,35.2,47,0,1,0,None,3.2,29.5,54.0,25.2,11.8,9.5
2023-06-27,38.1,31,0,1,0,None,2.4,24.7,36.4,18.4,9.6,7.4
2023-06-28,30.1,39,0,0,0,None,19.0,29.3,53.9,23.7,19.3,16.0
2023-06-29,39.5,55,0,1,1,Bakrid,1.6,15.9,31.8,13.7,6.6,4.7
2023-06-30,44.4,32,0,0,0,None,14.5,23.0,39.3,19.9,14.3,11.8
2023-07-01,31.5,82,1,0,1,Weekend,16.4,16.8,32.5,13.4,13.4,8.7
2023-07-02,27.6,95,1,0,1,Weekend,16.1,6.4,30.8,13.3,13.9,8.2
2023-07-03,33.5,72,0,0,0,None,18.5,29.8,55.1,24.6,17.6,14.7
2023-07-04,27.6,80,0,0,0,None,14.2,9.3,37.5,19.2,13.9,11.8
2023-07-05,25.1,81,0,1,0,None,18.0,12.6,55.6,24.8,18.2,14.7
2023-07-06,30.1,95,0,1,0,None,2.3,24.7,39.4,18.8,9.8,11.7
2023-07-07,34.1,91,0,0,0,None,14.2,24.9,39.9,19.5,14.3,12.4
2023-07-08,31.7,80,1,0,1,Weekend,15.8,16.8,32.4,13.1,12.8,8.2
2023-07-09,31.0,86,1,0,1,Weekend,16.6,15.9,32.1,13.5,13.9,8.2
2023-07-10,26.5,92,1,0,0,None,32.0,12.7,54.5,20.3,25.7,15.6
2023-07-11,32.9,93,1,0,0,None,25.0,23.4,36.8,14.6,18.8,11.6
2023-07-12,33.7,85,1,0,0,None,29.5,30.1,53.7,19.4,24.5,15.5
2023-07-13,31.8,95,1,0,0,None,24.9,23.3,36.5,16.0,18.7,11.5
2023-07-14,33.5,93,1,0,0,None,23.1,23.7,36.7,15.4,18.7,12.3
2023-07-15,29.1,95,0,1,1,Weekend,9.9,6.7,30.5,17.6,15.8,8.2
2023-07-16,30.3,83,0,0,1,Weekend,10.3,15.9,31.0,16.4,17.2,8.7
2023-07-17,29.7,90,1,0,0,None,31.9,12.0,53.1,18.9,24.4,16.1
2023-07-18,34.5,94,1,0,0,None,23.4,23.6,39.4,14.6,19.5,11.5
2023-07-19,30.8,80,1,0,0,None,32.2,31.9,55.3,20.2,23.6,15.8
2023-07-20,27.1,71,0,0,0,None,13.6,9.8,36.7,19.4,14.5,11.9
2023-07-21,29.0,84,0,1,0,None,14.6,9.5,36.7,19.6,14.4,11.4
2023-07-22,34.6,88,0,1,1,Weekend,1.6,16.8,32.7,17.9,6.5,8.2
2023-07-23,32.7,78,1,0,1,Weekend,15.9,16.2,33.5,14.4,13.0,7.9
2023-07-24,28.3,77,0,1,0,None,19.0,12.1,55.8,23.5,18.1,15.1
2023-07-25,30.1,86,1,0,0,None,23.3,23.7,37.3,14.7,19.5,11.4
2023-07-26,25.1,86,1,0,0,None,32.2,11.8,52.8,20.0,24.4,15.7
2023-07-27,32.8,88,1,0,0,None,24.0,23.4,40.0,14.4,19.7,12.2
2023-07-28,27.1,72,1,0,0,None,12.1,5.0,22.0,7.4,9.0,5.9
2023-07-29,25.3,76,0,1,1,Muharram,7.2,4.6,22.1,12.8,11.3,6.2
2023-07-30,30.6,70,1,0,1,Weekend,15.9,16.7,30.5,13.2,13.9,8.2
2023-07-31,33.7,81,1,0,0,None,31.0,30.3,55.3,18.8,24.7,16.0
2023-08-01,33.0,77,1,0,0,None,24.4,24.5,36.8,15.6,19.3,11.5
2023-08-02,34.8,89,1,0,0,None,31.4,29.7,53.1,18.9,23.9,16.1
2023-08-03,29.3,85,1,0,0,None,23.3,9.7,39.5,15.8,19.2,11.7
2023-08-04,34.3,82,1,0,0,None,22.8,22.9,38.5,15.9,19.3,11.8
2023-08-05,26.3,72,1,0,1,Weekend,16.7,6.9,33.2,13.3,13.0,8.4
2023-08-06,30.4,94,1,0,1,Weekend,16.1,15.9,31.3,14.0,12.7,8.0
2023-08-07,26.6,88,1,0,0,None,29.3,11.8,56.5,19.2,24.6,14.7
2023-08-08,30.5,80,1,0,0,None,24.7,23.4,39.7,15.4,18.7,11.6
2023-08-09,33.7,82,1,0,0,None,31.5,30.3,55.3,20.3,24.1,14.9
2023-08-10,34.3,75,0,0,0,None,14.2,24.0,37.0,19.6,14.0,11.9
2023-08-11,34.3,77,1,0,0,None,23.3,24.1,38.1,14.7,19.0,12.5
2023-08-12,30.7,81,1,0,1,Weekend,17.2,16.8,32.7,14.0,13.0,8.1
2023-08-13,28.4,94,0,1,1,Weekend,9.7,6.4,33.1,18.0,16.4,8.0
2023-08-14,28.9,71,0,1,0,None,19.4,11.9,53.0,24.8,18.7,15.9
2023-08-15,25.2,89,0,0,1,Independence Day,10.5,6.7,31.3,13.6,9.8,7.9
2023-08-16,25.4,95,1,0,0,None,31.6,12.6,53.7,20.7,25.9,16.0
2023-08-17,32.7,79,1,0,0,None,23.4,23.3,36.1,15.9,19.3,11.4
2023-08-18,28.5,83,1,0,0,None,23.4,9.8,39.2,15.0,18.7,11.8
2023-08-19,34.5,75,0,0,1,Weekend,9.5,17.0,32.5,17.6,16.8,8.1
2023-08-20,34.5,86,0,1,1,Weekend,1.7,16.0,32.5,18.1,6.3,8.0
2023-08-21,30.9,91,0,0,0,None,18.3,30.9,55.3,24.2,19.1,15.7
2023-08-22,32.1,73,1,0,0,None,23.2,23.7,38.2,15.0,18.4,11.8
2023-08-23,33.5,82,0,1,0,None,3.0,31.2,54.8,24.0,12.6,15.8
2023-08-24,26.4,95,0,0,0,None,14.3,9.9,37.0,18.7,14.2,11.5
2023-08-25,34.2,71,1,0,0,None,22.9,23.6,36.1,15.1,19.4,12.3
2023-08-26,25.7,74,0,1,1,Weekend,10.1,6.7,31.8,16.4,17.3,8.7
2023-08-27,34.0,83,0,0,1,Weekend,9.6,17.4,32.8,18.0,15.9,8.4
2023-08-28,25.1,70,1,0,0,None,32.2,12.6,54.0,19.1,24.7,15.8
2023-08-29,33.9,86,1,0,0,None,24.5,24.8,37.3,15.2,18.7,12.2
2023-08-30,27.1,76,1,0,0,None,30.5,12.3,55.1,18.8,24.7,15.2
2023-08-31,26.1,91,1,0,0,None,22.6,9.5,37.1,15.0,19.1,11.3
2023-09-01,30.9,85,1,0,0,None,24.6,24.2,37.7,15.8,19.8,11.6
2023-09-02,29.1,88,0,1,1,Weekend,9.6,6.8,31.9,18.0,16.5,8.6
2023-09-03,28.0,91,0,1,1,Weekend,9.6,6.6,33.3,17.9,17.0,8.7
2023-09-04,32.2,81,0,0,0,None,19.5,32.3,52.6,24.9,19.4,15.0
2023-09-05,33.2,85,1,0,0,None,24.8,24.8,36.8,15.9,18.7,11.7
2023-09-06,29.3,86,1,0,0,None,31.3,12.1,52.6,20.2,24.0,16.1
2023-09-07,31.1,92,1,0,1,Janmashtami,16.7,16.7,31.9,10.7,13.4,8.1
2023-09-08,29.7,94,1,0,0,None,24.5,9.9,38.3,15.5,18.5,11.4
2023-09-09,31.2,91,1,0,1,Weekend,17.4,16.9,31.5,14.2,13.1,8.0
2023-09-10,32.8,70,0,0,1,Weekend,10.0,15.8,31.9,16.9,17.3,7.9
2023-09-11,29.4,76,0,0,0,None,18.5,12.1,52.7,25.0,19.0,15.7
2023-09-12,30.8,77,0,1,0,None,2.3,24.9,37.6,18.1,10.0,12.4
2023-09-13,27.0,77,1,0,0,None,29.3,12.5,54.7,19.9,24.5,14.9
2023-09-14,33.2,85,1,0,0,None,22.6,24.0,36.8,15.5,18.1,11.7
2023-09-15,25.0,87,1,0,0,None,24.1,9.8,38.4,15.3,18.9,11.9
2023-09-16,33.3,81,0,0,1,Weekend,9.9,17.4,33.3,16.6,16.3,8.6
2023-09-17,29.3,74,1,0,1,Weekend,16.8,6.9,31.0,14.3,13.2,8.5
2023-09-18,31.3,84,0,1,0,None,3.2,30.6,52.5,26.0,11.7,15.8
2023-09-19,28.2,94,1,0,0,None,24.3,9.5,37.6,15.8,19.4,12.0
2023-09-20,33.1,81,1,0,0,None,29.9,31.9,55.8,20.7,24.6,14.7
2023-09-21,27.9,75,0,0,0,None,13.7,9.2,37.7,18.7,14.2,11.5
2023-09-22,29.2,73,1,0,0,None,24.8,9.6,38.1,15.0,19.6,11.8
2023-09-23,30.8,90,1,0,1,Weekend,17.4,16.1,32.7,13.6,13.9,8.5
2023-09-24,27.7,78,1,0,1,Weekend,16.7,6.5,31.4,14.5,12.8,8.6
2023-09-25,26.0,79,1,0,0,None,30.0,12.7,54.0,20.2,23.5,14.6
2023-09-26,26.9,88,1,0,0,None,24.6,9.1,36.8,15.9,19.4,11.8
2023-09-27,31.8,86,1,0,0,None,31.0,30.8,57.0,20.3,25.3,15.0
2023-09-28,27.8,75,1,0,1,Milad-un-Nabi,16.5,6.7,32.9,11.2,14.0,8.5
2023-09-29,27.2,85,1,0,0,None,23.9,9.4,37.9,14.8,19.2,12.1
2023-09-30,31.6,76,1,0,1,Weekend,16.5,16.1,33.5,14.0,13.9,8.0
2023-10-01,33.1,72,0,1,1,Weekend,1.7,16.6,30.3,16.6,6.4,8.3
2023-10-02,27.7,74,0,1,1,Gandhi Jayanti,9.8,6.7,36.1,13.9,9.5,8.5
2023-10-03,32.1,60,1,0,0,None,23.9,23.6,38.6,15.3,19.5,11.3
2023-10-04,25.3,60,0,1,0,None,18.2,13.0,52.7,25.3,18.8,14.7
2023-10-05,33.1,70,0,0,0,None,13.6,22.9,38.2,19.6,14.8,12.3
2023-10-06,27.5,80,1,0,0,None,22.9,10.0,36.6,15.9,18.4,11.9
2023-10-07,29.9,54,0,0,1,Weekend,9.5,6.5,31.3,17.6,17.1,8.5
2023-10-08,29.0,71,1,0,1,Weekend,15.8,6.8,30.5,13.4,13.8,8.7
2023-10-09,25.3,69,1,0,0,None,30.8,11.8,53.2,20.3,24.7,15.5
2023-10-10,29.4,60,0,0,0,None,13.9,9.1,38.0,18.9,13.5,12.0
2023-10-11,29.1,63,0,1,0,None,17.6,13.0,51.6,25.3,18.6,15.8
2023-10-12,31.3,63,0,1,0,None,2.5,23.6,38.2,18.5,9.5,11.4
2023-10-13,33.7,60,0,1,0,None,2.3,23.0,39.9,19.9,10.0,12.4
2023-10-14,31.2,73,1,0,1,Weekend,17.2,16.0,31.6,13.5,13.3,7.9
2023-10-15,34.3,51,0,0,1,Weekend,10.3,15.8,31.9,17.8,16.2,8.4
2023-10-16,32.1,58,1,0,0,None,30.3,31.1,57.1,20.3,25.9,14.9
2023-10-17,26.2,74,1,0,0,None,23.6,9.4,38.5,15.5,19.5,12.3
2023-10-18,34.9,68,0,1,0,None,3.0,31.4,53.7,25.6,12.8,15.0
2023-10-19,34.6,54,0,0,0,None,13.7,22.6,39.3,19.8,13.5,12.1
2023-10-20,31.2,56,0,1,0,None,2.4,23.9,37.3,19.1,9.7,11.9
2023-10-21,33.9,61,0,0,1,Weekend,10.3,16.8,32.0,18.0,17.0,7.9
2023-10-22,25.9,67,1,0,1,Weekend,15.9,6.9,33.2,13.4,13.7,7.9
2023-10-23,32.2,62,1,0,0,None,31.1,31.9,54.0,20.1,25.9,16.1
2023-10-24,31.2,53,0,0,1,Dussehra,10.3,16.3,31.1,13.8,9.6,8.0
2023-10-25,25.9,57,0,0,0,None,18.3,12.8,55.7,24.2,17.7,15.6
