Date,Temperature,Humidity,Is_Raining,Is_Sunny,Is_Holiday,Holiday_Name,Dessert_Waste_kg,Soup_Waste_kg,Main_Course_Waste_kg,Appetizer_Waste_kg,Salad_Waste_kg,Beverage_Waste_kg
2022-04-19,31.8,43,1,0,0,None,24.9,24.1,39.1,15.2,18.9,12.5
2022-04-20,31.9,41,0,0,0,None,17.9,32.4,56.6,23.9,17.8,15.8
2022-04-21,40.0,38,0,0,0,None,13.7,25.0,37.1,18.6,14.6,11.7
2022-04-22,35.3,55,0,1,0,None,2.5,22.6,36.4,19.5,9.8,7.5
2022-04-23,31.6,41,0,0,1,Weekend,10.3,17.4,33.0,16.5,16.8,7.9
2022-04-24,42.6,32,1,0,1,Weekend,15.9,16.4,33.0,13.9,13.1,8.4
2022-04-25,31.3,46,0,1,0,None,3.0,31.3,56.4,23.7,12.2,15.5
2022-04-26,35.9,40,0,1,0,None,2.4,23.8,38.9,18.7,9.3,7.4
2022-04-27,34.6,52,0,0,0,None,18.3,30.4,54.6,24.0,17.8,15.0
2022-04-28,40.5,31,1,0,0,None,22.7,23.6,37.0,15.7,19.5,11.8
2022-04-29,44.6,55,0,1,0,None,2.5,24.4,36.5,19.5,9.8,6.9
2022-04-30,39.7,45,0,0,1,Weekend,9.6,17.4,32.1,17.8,15.9,8.3
2022-05-01,32.6,46,0,1,1,Weekend,1.6,16.9,33.5,17.9,6.9,8.2
2022-05-02,35.7,32,1,0,0,None,30.6,31.7,56.5,19.2,23.6,16.1
2022-05-03,37.9,34,0,0,1,Id-ul-Fitr,10.1,17.1,32.6,13.8,9.6,8.4
2022-05-04,42.1,59,0,1,0,None,3.1,31.4,53.9,24.7,12.8,9.4
2022-05-05,42.0,49,1,0,0,None,22.9,23.1,36.6,14.7,19.6,11.9
2022-05-06,32.0,50,0,0,0,None,13.7,24.2,39.0,19.0,14.8,11.7
2022-05-07,43.1,53,0,0,1,Weekend,10.1,15.8,32.5,17.3,17.4,8.2
2022-05-08,42.1,38,0,0,1,Weekend,10.1,17.1,31.8,16.8,16.9,8.5
2022-05-09,32.9,33,0,1,0,None,3.1,31.9,55.4,24.5,12.5,15.9
2022-05-10,40.4,47,0,1,0,None,2.4,24.2,38.3,19.2,9.8,7.2
2022-05-11,44.5,49,0,1,0,None,3.2,30.6,53.2,25.7,12.2,9.4
2022-05-12,35.3,60,0,0,0,None,13.7,23.0,38.2,18.7,14.9,11.5
2022-05-13,44.3,38,0,0,0,None,13.8,23.8,37.8,18.4,13.5,12.1
2022-05-14,44.7,44,0,0,1,Weekend,9.5,16.6,31.1,17.4,16.9,8.1
2022-05-15,37.7,31,0,1,1,Weekend,1.7,16.6,30.6,17.7,6.8,4.9
2022-05-16,40.7,60,1,0,1,Buddha Purnima,16.2,17.1,33.9,10.6,13.9,8.6
2022-05-17,34.3,51,0,1,0,None,2.5,23.7,36.3,18.2,9.5,12.0
2022-05-18,31.8,59,0,0,0,None,18.9,32.5,55.9,25.1,19.2,15.1
2022-05-19,37.2,34,1,0,0,None,23.7,24.2,36.5,15.3,18.4,11.9
2022-05-20,30.9,55,0,1,0,None,2.4,24.7,37.3,19.2,9.6,12.3
2022-05-21,44.6,46,0,0,1,Weekend,9.8,16.1,32.1,17.9,15.9,8.1
2022-05-22,36.9,43,0,1,1,Weekend,1.7,16.2,31.6,17.2,7.0,4.9
2022-05-23,32.4,58,1,0,0,None,31.7,29.8,55.0,19.8,25.8,15.4
2022-05-24,39.1,51,0,0,0,None,14.9,22.7,38.5,18.0,14.5,11.5
2022-05-25,43.5,38,1,0,0,None,30.5,30.4,56.5,19.8,24.9,15.7
2022-05-26,37.3,58,0,0,0,None,14.7,23.3,36.3,19.3,14.1,11.4
2022-05-27,41.2,39,1,0,0,None,24.5,22.9,39.5,15.9,18.6,11.4
2022-05-28,43.2,34,0,1,1,Weekend,1.6,16.9,33.2,17.3,6.9,5.0
2022-05-29,43.0,51,1,0,1,Weekend,16.5,17.1,30.8,13.3,12.8,8.5
2022-05-30,39.8,43,1,0,0,None,30.6,30.8,52.6,20.0,24.5,15.4
2022-05-31,30.2,49,1,0,0,None,23.4,22.9,38.5,15.8,19.9,11.5
2022-06-01,41.2,40,0,1,0,None,3.0,32.2,53.4,24.1,12.0,9.6
2022-06-02,33.8,47,0,0,0,None,15.0,23.0,36.6,18.9,14.8,12.4
2022-06-03,43.2,33,0,0,0,None,14.7,24.4,39.3,19.9,14.3,12.4
2022-06-04,34.1,35,0,1,1,Weekend,1.7,17.3,31.0,17.0,6.7,8.7
2022-06-05,39.8,43,0,0,1,Weekend,9.9,17.2,31.6,17.6,17.3,8.3
2022-06-06,37.0,48,0,0,0,None,19.1,31.9,54.7,24.2,19.1,15.8
2022-06-07,42.3,53,1,0,0,None,23.3,24.7,39.1,14.6,19.8,11.7
2022-06-08,34.9,60,1,0,0,None,31.8,32.1,52.7,18.9,24.0,15.9
2022-06-09,41.9,39,0,1,0,None,2.4,23.2,36.5,18.2,9.6,7.4
2022-06-10,43.5,52,0,0,0,None,14.1,24.2,36.9,19.7,14.7,11.3
2022-06-11,37.9,53,0,0,1,Weekend,10.3,16.1,31.6,18.1,16.9,8.1
2022-06-12,42.8,39,0,0,1,Weekend,9.8,17.3,32.2,18.2,15.9,8.3
2022-06-13,40.6,54,0,1,0,None,3.1,31.4,54.1,25.6,12.8,9.0
2022-06-14,42.1,30,0,1,0,None,2.3,23.7,37.0,18.4,9.3,6.8
2022-06-15,33.8,46,1,0,0,None,31.4,32.1,54.6,20.8,26.0,15.9
2022-06-16,38.1,53,1,0,0,None,24.3,23.4,39.0,15.1,18.4,12.4
2022-06-17,39.2,56,1,0,0,None,25.0,22.7,36.0,15.9,19.2,12.0
2022-06-18,35.2,55,0,0,1,Weekend,10.2,16.0,32.3,17.3,16.1,8.7
2022-06-19,33.6,47,0,0,1,Weekend,10.4,15.9,31.2,16.9,17.2,8.0
2022-06-20,43.9,45,0,0,0,None,18.1,29.5,56.2,25.7,19.2,15.9
2022-06-21,44.8,56,0,0,0,None,14.3,24.7,37.5,19.0,14.3,11.3
2022-06-22,32.7,52,0,0,0,None,18.4,30.1,54.6,25.9,18.4,15.4
2022-06-23,38.3,36,1,0,0,None,22.7,23.9,37.3,15.0,18.5,12.4
2022-06-24,34.9,45,0,1,0,None,2.3,23.4,38.8,19.4,9.5,11.4
2022-06-25,32.3,32,0,0,1,Weekend,9.8,17.2,31.1,16.9,17.0,8.4
2022-06-26,40.2,50,0,0,1,Weekend,10.3,16.0,32.2,16.8,16.1,8.3
2022-06-27,42.8,31,1,0,0,None,31.8,31.9,52.1,19.9,25.0,15.8
2022-06-28,33.0,40,0,1,0,None,2.3,22.9,39.2,19.5,9.1,11.6
2022-06-29,44.9,57,1,0,0,None,31.4,32.4,54.1,18.8,23.9,15.4
2022-06-30,41.5,57,1,0,0,None,23.5,22.5,38.3,15.9,19.5,11.9
2022-07-01,25.5,74,1,0,0,None,24.1,9.7,38.9,15.6,18.5,11.7
2022-07-02,34.3,83,0,1,1,Weekend,1.6,16.6,32.4,18.2,6.8,8.3
2022-07-03,33.1,85,0,0,1,Weekend,10.0,17.1,30.5,18.0,17.1,8.6
2022-07-04,32.0,92,1,0,0,None,32.1,31.1,54.7,19.6,26.0,15.3
2022-07-05,33.0,76,1,0,0,None,22.7,22.6,38.9,15.2,19.7,12.3
2022-07-06,33.0,89,0,0,0,None,18.8,29.4,55.2,25.5,18.3,15.6
2022-07-07,29.6,94,1,0,0,None,22.8,9.3,37.5,15.3,19.5,11.8
2022-07-08,34.2,76,1,0,0,None,24.8,22.8,38.7,15.3,18.9,11.5
2022-07-09,28.8,89,1,0,1,Weekend,16.5,6.8,32.8,14.2,13.9,8.3
2022-07-10,30.3,95,0,1,1,Bakrid,1.2,11.4,21.8,12.8,4.6,5.8
2022-07-11,30.3,85,0,1,0,None,1.1,12.2,25.1,9.5,4.8,6.1
2022-07-12,26.6,88,0,0,0,None,14.2,9.7,36.7,18.3,14.0,11.7
2022-07-13,25.7,79,1,0,0,None,31.2,12.5,53.6,19.7,26.0,15.3
2022-07-14,26.7,89,1,0,0,None,23.9,9.5,39.9,14.9,19.1,11.6
2022-07-15,33.0,91,1,0,0,None,24.9,23.9,36.7,14.4,19.3,12.5
2022-07-16,35.0,82,1,0,1,Weekend,16.2,16.2,31.1,13.8,13.2,8.2
2022-07-17,31.7,93,0,0,1,Weekend,10.5,17.4,30.3,17.6,16.1,8.0
2022-07-18,27.9,83,1,0,0,None,32.1,12.2,54.5,20.1,24.9,14.7
2022-07-19,25.0,72,1,0,0,None,23.0,9.9,38.7,15.2,19.8,11.3
2022-07-20,27.6,90,1,0,0,None,32.3,12.8,57.0,19.1,25.5,15.8
2022-07-21,33.7,82,0,0,0,None,14.7,23.9,36.1,18.1,13.6,12.1
2022-07-22,32.6,91,1,0,0,None,23.3,23.1,38.1,15.3,19.6,11.3
2022-07-23,27.0,80,1,0,1,Weekend,16.3,6.5,31.1,13.6,13.6,8.7
2022-07-24,33.8,84,1,0,1,Weekend,15.9,16.8,33.3,13.1,12.6,8.2
2022-07-25,26.6,93,0,1,0,None,17.7,12.3,52.7,24.0,18.5,15.0
2022-07-26,31.9,83,0,1,0,None,2.3,24.1,39.2,19.6,9.1,12.1
2022-07-27,26.2,70,1,0,0,None,31.6,11.8,51.5,19.4,23.7,16.1
2022-07-28,25.4,83,0,0,0,None,13.8,9.6,37.0,18.8,14.1,12.0
2022-07-29,25.4,93,1,0,0,None,24.8,9.6,36.7,15.0,18.9,12.2
2022-07-30,27.8,94,1,0,1,Weekend,17.2,6.9,33.6,13.2,13.5,7.9
2022-07-31,33.0,77,1,0,1,Weekend,17.0,17.5,30.6,14.1,13.8,8.1
2022-08-01,31.9,78,0,1,0,None,3.2,30.5,53.7,24.8,12.1,16.2
2022-08-02,27.3,75,1,0,0,None,23.2,9.4,36.6,15.1,19.1,11.7
2022-08-03,33.3,92,0,0,0,None,19.3,32.2,53.5,25.9,19.1,14.7
2022-08-04,28.3,85,1,0,0,None,22.5,9.3,39.9,14.5,18.1,12.4
2022-08-05,25.2,79,0,1,0,None,14.9,9.8,36.6,18.5,14.6,11.7
2022-08-06,28.0,88,0,1,1,Weekend,9.5,6.7,33.2,17.5,16.7,8.6
2022-08-07,34.2,90,0,1,1,Weekend,1.7,15.8,32.2,18.1,6.4,7.9
2022-08-08,34.5,72,0,1,0,None,3.2,29.5,53.9,25.1,12.3,15.0
2022-08-09,26.3,88,1,0,1,Muharram,15.8,6.3,31.0,10.9,12.7,8.6
2022-08-10,34.7,90,1,0,0,None,30.0,29.8,56.4,19.0,24.6,15.5
2022-08-11,30.7,71,0,1,0,None,2.3,22.8,37.7,18.3,9.6,11.7
2022-08-12,34.1,82,1,0,0,None,24.5,22.9,39.2,15.2,19.3,11.6
2022-08-13,32.5,89,0,1,1,Weekend,1.7,15.9,32.5,16.5,6.9,8.5
2022-08-14,27.3,82,1,0,1,Weekend,17.2,6.8,31.3,14.4,12.8,7.9
2022-08-15,30.4,90,1,0,1,Independence Day,15.9,16.0,33.5,10.7,13.8,8.7
2022-08-16,30.6,72,1,0,0,None,22.6,24.6,39.2,15.0,19.7,11.9
2022-08-17,31.7,74,0,1,0,None,3.2,29.6,53.7,24.6,12.5,15.8
2022-08-18,31.2,84,1,0,0,None,22.9,23.7,37.4,15.4,19.3,11.9
2022-08-19,25.2,88,0,1,1,Janmashtami,10.4,6.6,30.4,12.7,10.4,8.3
2022-08-20,29.6,88,0,0,1,Weekend,9.5,7.0,31.7,18.1,16.7,8.1
2022-08-21,32.3,80,1,0,1,Weekend,16.2,16.8,32.1,13.5,14.0,8.2
2022-08-22,25.5,70,1,0,0,None,29.9,12.8,54.1,20.5,25.4,15.7
2022-08-23,31.8,84,1,0,0,None,23.4,25.0,38.8,14.5,19.6,11.3
2022-08-24,28.7,79,1,0,0,None,31.5,12.0,55.1,19.7,25.4,15.8
2022-08-25,26.0,71,1,0,0,None,25.0,9.5,38.4,14.8,19.9,12.3
2022-08-26,31.7,94,0,0,0,None,14.1,23.9,39.9,19.5,14.1,11.9
2022-08-27,26.7,87,1,0,1,Weekend,15.8,7.0,32.3,13.6,12.7,8.3
2022-08-28,32.6,79,1,0,1,Weekend,16.8,17.3,32.1,14.4,13.0,8.4
2022-08-29,33.6,89,1,0,0,None,30.8,32.3,51.6,20.5,24.1,16.1
2022-08-30,29.7,90,0,0,0,None,14.8,9.5,36.9,19.6,14.3,12.5
2022-08-31,29.6,74,0,0,0,None,18.9,12.8,54.6,23.6,18.1,16.0
2022-09-01,31.2,89,0,1,0,None,2.4,25.0,40.0,18.7,9.7,11.3
2022-09-02,30.0,81,1,0,0,None,24.9,9.8,38.4,14.8,19.5,12.0
2022-09-03,33.1,77,1,0,1,Weekend,16.3,16.8,33.5,13.9,13.8,8.1
2022-09-04,32.3,88,0,1,1,Weekend,1.7,16.8,31.2,18.1,6.8,8.6
2022-09-05,28.2,92,1,0,0,None,30.5,12.0,52.0,19.0,25.0,15.8
2022-09-06,28.5,71,1,0,0,None,23.1,9.1,38.3,14.9,18.8,12.2
2022-09-07,33.9,80,1,0,0,None,29.7,30.0,56.4,20.4,24.8,16.1
2022-09-08,34.7,70,0,0,0,None,14.8,24.1,36.3,18.7,14.4,11.5
2022-09-09,28.2,70,0,1,0,None,13.8,9.9,39.3,18.5,14.5,12.4
2022-09-10,33.0,73,0,0,1,Weekend,10.2,16.7,33.2,16.8,16.2,8.5
2022-09-11,29.0,86,1,0,1,Weekend,16.3,6.5,33.6,13.5,13.3,8.1
2022-09-12,26.2,74,0,0,0,None,19.5,12.2,56.0,23.6,17.8,16.2
2022-09-13,30.5,83,0,1,0,None,2.4,24.3,39.0,19.5,9.2,11.8
2022-09-14,29.6,73,0,0,0,None,18.7,12.0,53.3,24.1,18.8,15.0
2022-09-15,32.1,93,1,0,0,None,24.8,24.5,37.3,14.9,18.1,11.5
2022-09-16,25.4,91,1,0,0,None,23.3,9.2,37.6,15.0,18.1,11.7
2022-09-17,27.3,74,1,0,1,Weekend,16.9,7.0,32.2,14.3,13.3,8.6
2022-09-18,31.1,92,1,0,1,Weekend,17.3,16.1,32.1,13.8,14.0,8.6
2022-09-19,32.5,77,0,0,0,None,18.8,30.1,54.1,24.3,19.2,14.9
2022-09-20,34.2,94,1,0,0,None,24.2,23.6,38.8,15.7,19.0,12.3
2022-09-21,33.0,92,0,1,0,None,3.0,29.4,54.7,23.6,13.0,16.1
2022-09-22,34.6,71,1,0,0,None,25.0,23.5,38.9,15.6,19.4,12.2
2022-09-23,26.1,73,0,1,0,None,14.2,10.0,38.4,19.1,14.3,12.2
2022-09-24,29.3,74,0,0,1,Weekend,9.7,6.5,31.8,16.9,15.8,8.2
2022-09-25,34.2,74,1,0,1,Weekend,17.2,15.8,33.4,14.2,12.9,8.0
2022-09-26,25.1,88,0,1,0,None,18.6,12.9,56.5,23.5,18.8,15.8
2022-09-27,32.4,89,0,0,0,None,14.5,24.1,38.6,19.0,13.6,11.4
2022-09-28,34.2,87,0,1,0,None,2.9,30.4,55.2,24.8,12.7,15.4
2022-09-29,34.4,89,1,0,0,None,24.3,23.6,36.5,14.9,18.1,11.3
2022-09-30,28.4,95,0,1,0,None,13.7,9.3,39.6,18.9,14.9,12.1
2022-10-01,30.7,78,0,0,1,Weekend,9.8,16.2,31.8,18.1,17.4,8.6
2022-10-02,29.5,62,0,0,1,Gandhi Jayanti,6.8,4.8,23.1,12.8,11.7,6.1
2022-10-03,28.7,70,0,0,0,None,7.5,4.6,25.3,9.3,7.0,5.8
2022-10-04,26.2,50,0,0,0,None,13.9,9.9,36.9,18.1,14.2,11.5
2022-10-05,27.5,52,1,0,1,Dussehra,17.0,6.3,33.4,10.2,13.2,8.2
2022-10-06,31.9,60,0,0,0,None,14.7,24.8,40.0,19.1,13.6,11.6
2022-10-07,25.6,57,0,0,0,None,14.9,9.0,37.7,18.7,14.5,12.2
2022-10-08,25.7,63,1,0,1,Weekend,16.3,6.7,31.1,14.0,12.9,8.0
2022-10-09,28.4,76,1,0,1,Milad-un-Nabi,11.5,4.8,23.2,9.4,9.7,6.2
2022-10-10,25.5,79,1,0,0,None,11.3,4.7,25.6,7.6,9.4,6.0
2022-10-11,28.7,79,0,0,0,None,14.5,9.8,36.6,18.5,14.2,12.4
2022-10-12,29.7,51,0,0,0,None,17.7,12.8,56.2,25.7,17.9,15.9
2022-10-13,30.5,73,1,0,0,None,24.0,22.8,38.1,15.0,18.1,11.9
2022-10-14,30.2,75,0,0,0,None,13.8,24.3,38.8,19.8,14.8,12.2
2022-10-15,29.2,61,0,0,1,Weekend,9.9,6.4,31.1,17.1,15.8,7.9
2022-10-16,26.1,75,1,0,1,Weekend,17.1,6.4,32.7,13.4,12.9,8.3
2022-10-17,27.9,60,1,0,0,None,30.6,12.8,56.9,19.6,24.8,16.0
2022-10-18,25.3,66,1,0,0,None,23.3,9.8,38.1,15.5,18.1,12.5
2022-10-19,30.2,67,1,0,0,None,29.4,31.9,56.1,19.7,24.8,15.9
2022-10-20,33.2,71,0,1,0,None,2.3,22.8,39.1,18.5,9.2,11.7
2022-10-21,28.9,72,0,1,0,None,13.8,9.6,38.2,19.5,13.7,11.9
2022-10-22,34.9,56,0,1,1,Weekend,1.7,16.4,31.9,16.5,7.0,8.5
2022-10-23,33.0,72,0,0,1,Weekend,9.8,15.9,33.4,17.0,17.3,7.9
2022-10-24,34.7,70,0,1,1,Diwali,1.7,15.8,36.2,13.6,7.0,7.9
2022-10-25,27.9,63,0,1,0,None,14.7,9.8,36.3,19.0,14.3,11.7
