Date,Temperature,Humidity,Is_Raining,Is_Sunny,Is_Holiday,Holiday_Name,Dessert_Waste_kg,Soup_Waste_kg,Main Course_Waste_kg,Appetizer_Waste_kg,Salad_Waste_kg,Beverage_Waste_kg
2022-01-22,0.3,76,0,0,1,Weekend,10.4,7.0,30.3,17.3,17.3,13.5
2022-01-23,1.5,74,1,0,1,Weekend,16.6,3.2,32.8,14.5,13.4,13.8
2022-01-24,0.2,89,0,1,0,None,18.4,11.9,56.4,24.4,18.8,24.3
2022-01-25,6.6,90,0,1,0,None,14.1,9.6,38.8,18.5,14.2,19.2
2022-01-26,0.5,83,0,1,0,None,18.0,12.2,56.9,23.7,18.2,25.4
2022-01-27,5.1,82,0,0,0,None,14.3,9.1,39.9,19.9,13.9,19.7
2022-01-28,6.6,93,1,0,0,None,23.7,4.6,38.6,15.2,19.2,18.9
2022-01-29,2.1,74,1,0,1,Weekend,16.3,3.5,32.3,13.6,13.6,13.3
2022-01-30,3.4,80,0,0,1,Weekend,10.0,7.0,31.4,16.6,16.3,12.6
2022-01-31,3.0,78,0,0,0,None,18.3,11.9,54.4,25.8,19.0,25.1
2022-02-01,4.9,70,0,0,0,None,14.3,9.5,36.4,19.5,14.4,19.3
2022-02-02,4.5,94,0,1,0,None,17.9,12.7,52.0,25.1,18.9,25.0
2022-02-03,5.6,77,1,0,0,None,24.1,4.9,38.1,15.4,18.5,19.1
2022-02-04,1.0,83,0,0,0,None,14.0,9.8,38.7,18.2,14.3,18.5
2022-02-05,1.0,72,1,0,1,Weekend,15.8,3.2,30.8,13.5,13.4,13.7
2022-02-06,3.1,87,1,0,1,Weekend,17.3,3.5,32.4,13.6,12.7,13.4
2022-02-07,6.8,76,0,1,0,None,17.6,12.5,54.8,24.5,17.9,24.3
2022-02-08,1.6,85,0,1,0,None,14.5,10.0,36.3,18.4,13.9,18.1
2022-02-09,0.1,86,0,0,0,None,18.8,12.4,55.9,25.2,19.3,25.6
2022-02-10,3.4,72,0,1,0,None,14.6,9.3,36.3,18.9,14.0,19.0
2022-02-11,1.5,77,1,0,0,None,23.5,4.8,37.2,14.9,19.2,18.2
2022-02-12,4.9,85,1,0,1,Weekend,17.4,3.4,33.2,13.4,12.6,13.8
2022-02-13,6.5,78,0,0,1,Weekend,10.4,6.7,30.8,17.5,16.3,13.8
2022-02-14,2.1,85,0,1,0,None,18.6,11.7,56.0,24.5,18.9,23.6
2022-02-15,0.8,83,0,0,0,None,14.0,9.7,39.2,18.2,13.6,18.0
2022-02-16,2.4,82,0,1,0,None,19.3,13.0,54.3,24.2,18.4,25.9
2022-02-17,1.5,83,1,0,0,None,23.8,4.8,36.0,15.6,19.0,18.4
2022-02-18,3.3,74,0,1,0,None,14.9,9.1,39.7,20.0,13.8,18.8
2022-02-19,2.3,71,1,0,1,Weekend,17.3,3.2,33.1,14.3,14.0,13.6
2022-02-20,0.9,85,0,1,1,Weekend,10.3,6.4,32.0,16.6,16.2,14.0
2022-02-21,4.3,73,1,0,0,None,32.5,5.9,57.2,20.4,25.5,23.5
2022-02-22,4.6,80,1,0,0,None,24.3,4.6,36.6,16.0,19.6,18.2
2022-02-23,3.1,90,1,0,0,None,32.5,6.4,52.5,19.1,25.1,25.7
2022-02-24,3.6,75,0,1,0,None,15.0,9.3,39.1,18.5,14.5,18.6
2022-02-25,1.5,95,0,1,0,None,14.4,9.1,38.9,18.7,13.6,19.6
2022-02-26,1.3,72,0,1,1,Weekend,10.5,6.7,33.2,16.8,17.3,13.0
2022-02-27,0.5,94,0,1,1,Weekend,10.5,6.8,31.0,17.8,16.3,13.4
2022-02-28,4.2,70,1,0,0,None,29.7,6.2,54.6,19.1,25.5,23.9
2022-03-01,9.1,63,1,0,0,None,22.8,4.9,39.7,15.9,18.2,18.5
2022-03-02,11.9,67,0,1,0,None,17.9,12.3,51.5,25.0,18.4,16.0
2022-03-03,14.0,79,1,0,0,None,23.7,10.0,38.3,15.1,19.2,12.5
2022-03-04,11.8,61,1,0,0,None,22.9,9.5,39.4,15.5,19.1,12.3
2022-03-05,12.3,67,0,1,1,Weekend,10.1,6.3,33.2,16.6,16.7,8.3
2022-03-06,11.3,79,0,1,1,Weekend,9.7,6.9,33.4,18.1,16.5,8.0
2022-03-07,11.1,70,1,0,0,None,29.6,12.8,52.4,20.3,24.2,15.0
2022-03-08,11.4,64,0,1,0,None,14.2,9.4,39.9,18.1,14.9,12.1
2022-03-09,8.4,74,0,1,0,None,17.7,12.5,51.9,25.0,18.3,24.6
2022-03-10,11.3,62,1,0,0,None,24.2,9.3,37.4,14.9,19.9,11.4
2022-03-11,12.0,82,1,0,0,None,24.4,9.0,38.4,15.5,18.2,12.0
2022-03-12,7.8,62,0,1,1,Weekend,10.1,6.8,33.2,17.8,17.0,12.9
2022-03-13,11.2,64,1,0,1,Weekend,16.8,6.8,33.1,13.5,13.6,8.2
2022-03-14,11.5,78,0,0,0,None,17.8,12.1,56.6,25.6,18.8,14.7
2022-03-15,9.9,74,0,0,0,None,14.8,9.4,39.0,18.6,14.0,19.3
2022-03-16,10.5,80,1,0,0,None,32.0,12.2,53.6,19.4,25.6,16.1
2022-03-17,7.2,68,1,0,0,None,24.6,4.5,39.4,14.9,19.7,18.7
2022-03-18,13.6,72,0,0,0,None,13.9,9.9,36.0,18.7,13.9,11.9
2022-03-19,8.4,76,1,0,1,Weekend,15.9,3.2,32.7,14.3,13.2,14.0
2022-03-20,14.5,81,0,0,1,Weekend,10.0,6.3,30.7,16.4,17.1,8.4
2022-03-21,10.6,61,0,1,0,None,18.0,12.7,54.5,25.4,17.8,15.4
2022-03-22,14.2,62,0,0,0,None,13.7,9.5,36.8,19.7,14.2,11.3
2022-03-23,10.6,61,0,1,0,None,18.6,11.8,52.8,23.5,18.8,14.7
2022-03-24,9.5,84,0,1,0,None,14.1,9.2,39.1,18.2,14.6,19.0
2022-03-25,14.9,85,0,1,0,None,15.0,9.4,38.2,18.1,13.6,11.9
2022-03-26,14.1,79,0,1,1,Weekend,9.7,6.4,30.8,17.1,17.0,8.3
2022-03-27,12.9,64,0,1,1,Weekend,9.5,6.8,31.5,17.5,16.2,8.2
2022-03-28,11.8,69,1,0,0,None,30.3,12.4,52.3,20.5,24.9,15.8
2022-03-29,7.0,64,0,0,0,None,14.0,9.7,36.9,19.2,13.9,19.8
2022-03-30,12.9,74,1,0,0,None,30.0,11.8,54.9,19.7,23.5,15.9
2022-03-31,13.9,68,0,0,0,None,14.9,9.3,37.8,18.9,14.8,12.0
2022-04-01,14.6,77,1,0,0,None,24.0,9.7,36.4,15.0,19.9,11.7
2022-04-02,13.1,62,0,1,1,Weekend,9.9,6.6,30.3,18.1,16.9,8.1
2022-04-03,7.8,79,0,1,1,Weekend,10.3,6.3,32.0,17.6,17.2,13.2
2022-04-04,7.6,71,0,1,0,None,19.3,11.7,53.0,23.8,18.3,25.2
2022-04-05,8.8,74,0,1,0,None,13.9,9.6,36.0,20.0,14.5,18.6
2022-04-06,12.7,75,0,0,0,None,19.0,11.7,52.8,24.5,18.1,15.5
2022-04-07,13.6,65,0,0,0,None,13.9,9.3,39.6,18.7,14.7,12.4
2022-04-08,12.0,72,0,0,0,None,14.9,9.9,38.9,18.1,14.0,11.3
2022-04-09,9.8,82,1,0,1,Weekend,17.4,3.3,32.9,13.9,13.4,13.7
2022-04-10,12.0,85,1,0,1,Weekend,16.9,6.8,33.0,14.3,13.7,8.5
2022-04-11,11.9,69,0,0,0,None,18.6,12.6,55.5,25.5,17.7,14.7
2022-04-12,10.9,80,0,0,0,None,14.0,9.7,38.0,19.8,13.5,11.6
2022-04-13,9.0,76,0,0,0,None,18.7,12.1,55.2,24.0,18.7,24.0
2022-04-14,7.5,70,0,0,0,None,14.3,9.2,37.6,18.2,13.6,19.3
2022-04-15,12.9,68,0,1,1,Good Friday,10.0,6.9,31.5,13.8,10.1,8.6
2022-04-16,14.2,83,1,0,1,Weekend,16.1,6.9,32.5,14.4,12.8,8.6
2022-04-17,9.4,68,0,1,1,Weekend,9.7,6.6,33.1,16.4,16.0,12.6
2022-04-18,14.5,68,1,0,0,None,31.8,12.7,54.1,20.5,24.9,14.8
2022-04-19,14.1,69,0,1,0,None,14.5,9.2,36.1,19.3,14.2,11.6
2022-04-20,12.3,61,0,1,0,None,18.9,11.9,54.2,24.0,19.5,15.1
2022-04-21,12.8,69,1,0,0,None,24.8,9.9,39.0,15.9,18.4,11.5
2022-04-22,7.8,81,0,1,0,None,14.8,9.2,38.2,20.0,14.4,18.1
2022-04-23,7.7,70,1,0,1,Weekend,17.1,3.3,33.2,13.3,12.7,13.8
2022-04-24,11.8,63,1,0,1,Weekend,16.0,6.8,31.2,13.8,13.7,8.4
2022-04-25,9.2,80,1,0,0,None,31.3,6.3,53.8,19.9,23.9,24.3
2022-04-26,13.2,63,0,0,0,None,13.6,9.8,38.2,18.8,15.0,11.6
2022-04-27,8.0,80,0,0,0,None,19.1,12.5,52.6,24.8,18.0,23.9
2022-04-28,8.1,72,1,0,0,None,24.2,4.9,37.3,15.5,19.4,18.3
2022-04-29,8.8,84,1,0,0,None,24.6,5.0,39.9,15.1,18.9,18.7
2022-04-30,11.8,73,0,0,1,Weekend,9.5,6.5,32.5,17.8,16.9,8.1
2022-05-01,13.6,79,0,0,1,Weekend,10.3,6.6,30.3,17.1,16.3,8.0
2022-05-02,14.0,75,0,0,1,May Day,9.9,6.3,35.7,13.8,10.0,8.1
2022-05-03,8.9,82,0,1,0,None,14.6,9.2,39.2,18.9,14.1,18.9
2022-05-04,14.7,63,1,0,0,None,30.2,12.8,53.7,18.8,25.8,15.8
2022-05-05,9.1,60,0,1,0,None,14.3,9.3,39.2,19.8,14.8,19.6
2022-05-06,9.5,66,1,0,0,None,23.8,4.7,36.2,14.5,19.7,18.7
2022-05-07,10.9,66,0,1,1,Weekend,9.7,6.4,31.4,17.9,16.0,8.7
2022-05-08,13.0,64,0,0,1,Weekend,9.8,6.3,33.1,17.4,17.0,8.1
2022-05-09,9.8,81,0,0,0,None,18.7,12.5,51.6,25.3,17.8,25.2
2022-05-10,10.9,82,1,0,0,None,23.1,9.7,38.3,14.4,19.4,12.4
2022-05-11,10.9,70,0,0,0,None,19.0,12.6,53.4,24.8,19.4,15.5
2022-05-12,13.2,61,0,1,0,None,14.4,9.3,36.6,19.3,14.7,12.3
2022-05-13,8.1,69,1,0,0,None,23.5,4.8,38.7,15.9,18.9,18.9
2022-05-14,11.0,66,0,1,1,Weekend,9.5,6.3,32.2,16.4,16.6,8.0
2022-05-15,12.2,69,0,0,1,Weekend,10.2,6.7,32.0,17.4,15.9,8.1
2022-05-16,8.8,64,1,0,0,None,30.7,6.4,51.6,19.2,23.8,25.6
2022-05-17,14.2,66,1,0,0,None,23.2,9.5,37.9,15.8,19.7,12.4
2022-05-18,7.6,80,1,0,0,None,31.6,6.3,54.7,19.4,25.5,24.7
2022-05-19,10.8,64,0,0,0,None,13.8,9.8,39.0,18.3,14.2,12.3
2022-05-20,8.6,68,0,1,0,None,14.6,9.2,39.8,18.6,14.7,18.9
2022-05-21,10.1,73,0,0,1,Weekend,9.6,7.0,33.0,17.3,17.4,8.3
2022-05-22,14.9,72,1,0,1,Weekend,16.9,6.4,33.2,13.7,13.2,8.1
2022-05-23,13.9,73,0,1,0,None,19.0,12.1,55.5,23.6,17.7,15.3
2022-05-24,11.3,82,0,0,0,None,13.7,9.3,38.0,18.3,14.2,11.9
2022-05-25,14.7,69,0,0,0,None,18.5,13.0,54.5,25.8,18.3,15.5
2022-05-26,13.5,71,1,0,0,None,24.8,9.2,39.2,14.8,18.1,11.4
2022-05-27,10.5,64,0,1,0,None,14.2,9.8,40.0,18.2,14.7,12.0
2022-05-28,13.4,83,0,1,1,Weekend,9.9,6.5,32.3,16.9,17.3,8.4
2022-05-29,13.0,69,0,1,1,Weekend,9.8,6.4,31.8,18.1,17.0,8.1
2022-05-30,12.6,64,1,0,0,None,30.0,11.9,54.7,19.3,25.9,14.9
2022-05-31,10.5,70,1,0,0,None,24.4,9.0,37.8,15.0,18.1,11.7
2022-06-01,19.6,64,0,1,0,None,18.0,32.4,52.9,24.9,11.7,15.3
2022-06-02,23.4,65,0,0,1,Spring Bank Holiday,9.5,16.8,32.7,13.5,10.2,8.4
2022-06-03,22.9,57,1,0,1,Platinum Jubilee of Elizabeth II,17.1,17.3,30.9,11.0,13.9,8.5
2022-06-04,20.4,50,0,1,1,Weekend,6.9,16.6,32.9,17.4,6.5,8.4
2022-06-05,19.1,75,0,0,1,Weekend,10.0,16.1,31.7,17.1,16.8,8.3
2022-06-06,23.2,69,1,0,0,None,29.7,31.1,53.0,19.5,25.6,14.8
2022-06-07,18.6,65,0,1,0,None,14.3,24.8,37.7,18.2,9.8,11.6
2022-06-08,24.4,56,1,0,0,None,32.0,30.8,54.3,20.3,24.9,15.3
2022-06-09,15.8,56,0,1,0,None,13.8,23.1,38.9,18.3,14.1,11.3
2022-06-10,20.8,67,0,1,0,None,9.3,23.3,37.8,18.1,9.1,12.1
2022-06-11,24.6,59,0,0,1,Weekend,9.5,16.2,32.8,17.7,16.8,8.3
2022-06-12,24.3,57,1,0,1,Weekend,17.4,16.3,32.0,14.4,13.9,8.2
2022-06-13,19.8,66,1,0,0,None,29.8,31.7,56.7,19.1,23.9,15.2
2022-06-14,20.0,56,0,1,0,None,13.6,22.7,39.2,19.0,9.0,12.1
2022-06-15,15.9,61,0,1,0,None,17.6,31.9,56.4,24.5,18.6,14.9
2022-06-16,17.9,62,1,0,0,None,22.6,23.6,38.6,14.8,19.2,11.3
2022-06-17,22.8,73,1,0,0,None,23.8,24.0,36.7,15.3,18.5,11.8
2022-06-18,21.2,65,0,0,1,Weekend,10.0,16.6,31.9,16.5,16.5,8.5
2022-06-19,17.3,63,0,0,1,Weekend,10.3,17.3,32.3,16.9,15.8,7.9
2022-06-20,22.8,69,1,0,0,None,31.2,30.3,55.4,19.1,25.7,16.2
2022-06-21,16.1,52,0,0,0,None,13.7,24.7,37.1,18.7,13.7,11.6
2022-06-22,15.2,74,0,0,0,None,18.3,31.6,53.6,25.0,17.9,14.8
2022-06-23,20.9,57,1,0,0,None,22.7,23.7,39.7,14.8,19.6,11.5
2022-06-24,17.9,66,1,0,0,None,24.2,22.5,36.4,15.7,18.3,12.1
2022-06-25,16.0,74,0,0,1,Weekend,10.4,15.8,31.8,16.4,16.1,8.4
2022-06-26,16.8,62,0,1,1,Weekend,9.5,16.9,33.1,17.0,16.0,8.4
2022-06-27,22.4,61,1,0,0,None,29.7,32.5,53.2,20.7,25.2,15.4
2022-06-28,21.8,62,0,0,0,None,13.8,24.4,37.7,18.8,14.1,12.4
2022-06-29,15.1,52,1,0,0,None,31.7,31.6,54.2,19.7,25.1,15.9
2022-06-30,16.0,67,1,0,0,None,24.7,25.0,39.8,15.0,18.0,11.4
2022-07-01,18.7,52,0,0,0,None,13.8,23.9,37.6,18.3,14.8,12.4
2022-07-02,22.5,55,0,0,1,Weekend,10.3,15.9,30.3,16.4,16.4,8.7
2022-07-03,16.8,59,0,0,1,Weekend,10.5,16.1,32.7,17.1,16.6,8.0
2022-07-04,19.9,70,1,0,0,None,32.3,32.2,55.5,19.1,24.1,15.9
2022-07-05,17.4,60,0,0,0,None,13.9,24.5,38.1,19.5,14.0,11.6
2022-07-06,20.5,60,1,0,0,None,30.6,30.0,51.8,19.7,25.0,15.2
2022-07-07,19.0,60,1,0,0,None,24.6,22.5,37.5,15.5,19.9,12.0
2022-07-08,15.4,68,1,0,0,None,23.7,22.8,38.3,15.3,19.5,11.5
2022-07-09,15.7,67,1,0,1,Weekend,16.8,17.1,31.2,13.5,13.3,8.5
2022-07-10,23.9,73,1,0,1,Weekend,16.7,17.2,33.4,13.4,13.8,8.4
2022-07-11,19.8,73,0,1,0,None,18.0,30.7,55.5,23.9,11.9,16.0
2022-07-12,20.8,75,1,0,0,None,23.9,24.3,39.2,14.8,19.4,11.4
2022-07-13,18.3,55,0,0,0,None,18.2,31.7,56.3,24.1,19.1,14.7
2022-07-14,15.0,72,1,0,0,None,24.1,9.7,39.5,15.8,18.6,12.5
2022-07-15,24.4,59,0,0,0,None,14.8,23.9,37.8,18.5,14.1,11.6
2022-07-16,22.6,58,1,0,1,Weekend,17.0,15.8,33.2,13.8,12.7,8.1
2022-07-17,21.9,51,0,1,1,Weekend,6.4,16.8,30.5,16.9,6.6,8.5
2022-07-18,15.0,73,0,1,0,None,19.5,12.2,57.0,25.9,17.9,15.8
2022-07-19,24.9,53,1,0,0,None,23.6,24.2,39.7,14.5,18.6,11.4
2022-07-20,18.5,54,0,1,0,None,17.9,31.4,54.9,24.7,12.3,15.1
2022-07-21,22.9,56,1,0,0,None,24.8,24.6,36.4,14.6,19.5,11.9
2022-07-22,16.8,68,1,0,0,None,23.4,24.7,38.5,15.7,18.4,12.1
2022-07-23,23.5,57,0,1,1,Weekend,6.9,16.0,33.5,17.5,6.4,5.1
2022-07-24,19.6,71,1,0,1,Weekend,16.0,17.5,32.1,14.3,12.9,8.6
2022-07-25,24.7,71,0,0,0,None,19.1,30.5,51.5,23.7,17.7,16.2
2022-07-26,24.8,64,1,0,0,None,24.6,24.8,39.9,14.5,18.7,11.4
2022-07-27,15.6,62,0,1,0,None,19.4,31.1,55.1,24.9,18.4,15.7
2022-07-28,16.7,67,0,0,0,None,14.7,24.6,36.3,19.9,14.5,12.3
2022-07-29,23.2,53,1,0,0,None,24.7,23.4,38.8,15.3,18.5,12.3
2022-07-30,15.8,72,0,0,1,Weekend,10.0,17.2,32.6,17.5,16.4,8.1
2022-07-31,18.3,55,0,1,1,Weekend,9.6,16.5,33.4,17.0,6.9,8.6
2022-08-01,24.1,68,0,0,0,None,18.4,29.5,51.9,25.8,17.9,16.0
2022-08-02,22.2,67,0,1,0,None,9.1,24.3,39.5,19.7,9.8,7.3
2022-08-03,16.0,57,0,1,0,None,18.6,30.2,51.8,24.5,19.2,15.4
2022-08-04,21.0,57,0,1,0,None,9.9,23.8,36.9,19.2,9.8,11.5
2022-08-05,24.9,67,1,0,0,None,24.7,23.7,39.5,15.3,19.5,12.0
2022-08-06,23.7,75,0,0,1,Weekend,10.1,16.8,33.2,18.0,16.0,8.7
2022-08-07,15.0,75,1,0,1,Weekend,15.8,7.0,32.0,14.5,12.7,8.6
2022-08-08,21.4,65,0,1,0,None,12.7,30.6,54.4,25.9,12.7,15.8
2022-08-09,18.2,70,1,0,0,None,23.2,24.4,38.6,14.7,18.3,11.8
2022-08-10,17.5,59,0,1,0,None,18.5,30.3,56.9,25.6,18.8,15.5
2022-08-11,22.4,57,1,0,0,None,23.2,23.2,39.3,15.0,18.6,12.0
2022-08-12,20.6,54,0,0,0,None,13.8,23.9,38.6,18.7,14.5,12.1
2022-08-13,15.4,52,1,0,1,Weekend,17.1,17.3,32.0,14.0,13.8,8.4
2022-08-14,22.5,65,1,0,1,Weekend,16.6,16.0,30.6,13.2,13.5,8.6
2022-08-15,19.6,65,1,0,0,None,30.3,32.3,56.4,20.1,23.9,15.4
2022-08-16,19.5,51,0,0,0,None,14.4,24.6,36.2,19.9,14.3,12.2
2022-08-17,22.7,73,1,0,0,None,31.2,31.0,54.0,19.1,25.8,15.3
2022-08-18,17.3,64,0,0,0,None,14.0,23.5,37.0,18.3,14.5,12.4
2022-08-19,24.9,63,1,0,0,None,22.9,24.4,38.4,15.3,20.0,12.0
2022-08-20,24.4,65,1,0,1,Weekend,17.0,15.8,32.5,14.3,13.2,8.4
2022-08-21,22.2,67,0,1,1,Weekend,6.4,16.0,30.5,17.8,6.5,5.2
2022-08-22,16.7,62,0,1,0,None,18.6,30.9,52.8,25.7,19.2,15.8
2022-08-23,24.8,63,0,0,0,None,14.1,24.4,38.0,19.5,14.5,11.7
2022-08-24,17.3,65,0,1,0,None,17.6,31.7,56.3,24.5,18.4,14.7
2022-08-25,20.6,59,0,0,0,None,14.8,24.7,36.3,18.1,14.1,11.9
2022-08-26,17.4,57,0,0,0,None,15.0,22.5,39.5,18.6,13.9,12.2
2022-08-27,23.0,50,0,1,1,Weekend,6.9,16.6,32.5,17.5,6.3,5.1
2022-08-28,23.3,68,1,0,1,Weekend,16.7,15.8,31.4,14.5,13.8,8.3
2022-08-29,16.6,57,1,0,0,None,31.5,31.3,56.8,18.9,23.8,16.0
2022-08-30,20.6,55,1,0,0,None,22.6,24.5,38.4,15.1,18.1,11.8
2022-08-31,23.0,51,0,1,0,None,11.9,30.2,54.5,24.3,11.9,9.6
2022-09-01,10.1,64,1,0,0,None,23.4,9.5,36.9,16.0,18.2,12.1
2022-09-02,13.8,89,1,0,0,None,23.1,10.0,38.1,15.7,18.1,11.7
2022-09-03,7.0,71,0,1,1,Weekend,10.0,6.7,32.8,16.8,16.2,13.1
2022-09-04,12.4,61,0,0,1,Weekend,9.6,6.3,32.0,18.0,17.0,8.3
2022-09-05,10.7,80,0,1,0,None,18.6,11.8,54.3,24.2,19.0,14.7
2022-09-06,7.4,68,0,0,0,None,14.3,9.8,37.2,19.5,14.0,19.7
2022-09-07,14.4,87,1,0,0,None,31.5,12.7,53.6,20.2,23.7,15.3
2022-09-08,11.8,77,0,1,0,None,14.2,9.5,39.9,19.5,14.7,11.7
2022-09-09,14.8,69,0,1,0,None,14.9,9.7,38.4,18.8,13.9,11.6
2022-09-10,9.2,80,0,1,1,Weekend,10.3,6.9,32.3,17.2,17.1,13.1
2022-09-11,10.0,60,1,0,1,Weekend,17.4,6.7,31.1,13.5,13.2,8.5
2022-09-12,11.8,87,0,0,0,None,18.2,11.7,55.7,24.9,17.9,15.6
2022-09-13,7.4,75,1,0,0,None,22.7,4.7,38.5,14.6,19.3,19.9
2022-09-14,10.6,89,0,0,0,None,17.6,12.0,53.1,23.4,19.0,15.9
2022-09-15,12.6,70,1,0,0,None,23.3,9.1,37.3,15.9,19.3,12.3
2022-09-16,11.4,81,1,0,0,None,24.3,9.0,39.5,15.7,19.1,11.4
2022-09-17,12.1,72,1,0,1,Weekend,16.1,6.9,31.9,14.5,13.0,8.6
2022-09-18,8.5,84,0,0,1,Weekend,10.3,6.6,31.1,18.1,17.2,13.7
2022-09-19,12.0,68,0,0,1,State Funeral of Queen Elizabeth II,10.2,6.6,34.1,13.6,10.3,8.4
2022-09-20,10.4,90,1,0,0,None,24.6,9.6,38.3,14.4,18.5,11.5
2022-09-21,13.6,73,0,1,0,None,18.5,12.2,51.6,24.9,19.3,15.2
2022-09-22,9.0,67,0,1,0,None,15.0,9.4,39.2,20.0,14.5,19.6
2022-09-23,10.7,78,0,1,0,None,14.5,9.7,38.6,19.1,14.3,12.2
2022-09-24,11.2,77,0,0,1,Weekend,9.5,6.8,33.0,17.8,16.3,8.4
2022-09-25,12.6,66,0,0,1,Weekend,9.7,6.6,30.8,17.4,16.3,8.5
2022-09-26,7.8,87,0,0,0,None,19.2,12.6,57.1,24.3,18.0,24.0
2022-09-27,10.1,90,0,1,0,None,14.6,9.1,39.4,18.1,13.9,11.4
2022-09-28,14.9,65,0,1,0,None,19.5,12.2,55.1,24.9,17.6,15.8
2022-09-29,7.5,63,0,1,0,None,14.5,9.3,36.3,19.1,14.5,18.0
2022-09-30,12.3,79,1,0,0,None,23.9,9.6,38.0,15.0,19.5,11.5
2022-10-01,10.8,82,0,1,1,Weekend,10.3,6.9,33.0,16.5,17.0,8.4
2022-10-02,12.7,61,0,0,1,Weekend,10.2,6.8,33.2,16.4,16.8,8.1
2022-10-03,12.6,89,0,1,0,None,18.4,12.2,53.5,23.6,18.7,15.9
2022-10-04,8.3,85,0,0,0,None,13.5,9.6,38.7,18.1,14.5,18.6
2022-10-05,12.1,67,0,1,0,None,17.8,12.1,53.0,23.4,19.3,15.0
2022-10-06,11.1,83,1,0,0,None,22.8,9.4,36.8,14.4,19.9,11.6
2022-10-07,13.1,63,1,0,0,None,23.5,9.9,38.0,14.5,19.1,12.4
2022-10-08,8.0,77,0,0,1,Weekend,10.1,6.6,31.2,17.0,16.1,13.5
2022-10-09,9.1,61,0,0,1,Weekend,9.7,6.6,32.5,17.1,15.9,13.1
2022-10-10,11.5,84,0,0,0,None,18.6,11.8,56.0,23.8,17.6,15.4
2022-10-11,10.2,80,1,0,0,None,24.1,9.4,38.2,14.7,19.8,11.5
2022-10-12,10.3,65,0,1,0,None,18.3,12.2,51.6,25.0,19.2,15.7
2022-10-13,7.7,69,0,0,0,None,14.5,9.5,39.9,19.4,14.6,18.8
2022-10-14,13.3,68,1,0,0,None,23.3,9.0,37.4,15.5,19.0,12.2
2022-10-15,7.7,85,0,1,1,Weekend,10.4,6.8,31.1,16.7,16.1,13.8
2022-10-16,11.0,79,1,0,1,Weekend,16.6,6.6,32.6,14.1,13.0,8.7
2022-10-17,10.0,82,0,1,0,None,17.8,12.0,56.0,24.3,18.8,15.5
2022-10-18,7.7,87,1,0,0,None,23.3,4.9,38.3,15.2,18.2,18.8
2022-10-19,7.2,65,0,1,0,None,19.1,12.4,56.5,25.0,19.1,23.5
2022-10-20,7.0,69,0,1,0,None,14.4,9.4,37.0,19.9,13.9,20.0
2022-10-21,11.1,84,0,0,0,None,14.7,9.5,36.7,18.5,13.9,11.8
2022-10-22,13.8,77,0,1,1,Weekend,9.6,6.7,30.9,16.6,16.0,8.0
2022-10-23,11.5,78,1,0,1,Weekend,17.4,6.9,30.5,13.8,12.8,7.9
2022-10-24,7.1,75,1,0,0,None,31.2,5.9,55.0,19.1,24.9,25.7
2022-10-25,10.2,60,0,0,0,None,14.2,9.4,38.7,18.9,14.2,11.9
2022-10-26,11.8,80,0,0,0,None,18.7,12.5,56.6,24.3,19.4,14.7
