Date,Temperature,Humidity,Is_Raining,Is_Sunny,Is_Holiday,Holiday_Name,Dessert_Waste_kg,Soup_Waste_kg,Main_Course_Waste_kg,Appetizer_Waste_kg,Salad_Waste_kg,Beverage_Waste_kg
2022-05-04,36.8,30,0,0,0,None,17.8,30.7,53.8,24.8,18.4,15.7
2022-05-05,39.5,59,0,1,0,None,2.3,24.8,38.1,18.1,9.3,7.4
2022-05-06,39.9,41,0,1,0,None,2.4,23.7,37.4,19.2,9.9,7.3
2022-05-07,40.1,39,0,1,1,Weekend,1.6,16.7,30.6,18.0,6.4,5.2
2022-05-08,30.0,53,1,0,1,Weekend,15.9,6.8,31.5,14.4,13.9,8.4
2022-05-09,41.8,58,0,0,0,None,19.3,31.9,55.7,24.3,18.5,15.1
2022-05-10,32.3,53,0,1,0,None,2.3,23.7,38.2,19.6,9.9,12.3
2022-05-11,40.1,38,0,1,0,None,3.2,29.5,53.3,25.7,11.7,9.1
2022-05-12,44.3,34,0,1,0,None,2.5,23.4,36.3,19.2,9.4,7.3
2022-05-13,30.7,31,0,1,0,None,2.5,22.9,39.3,19.1,9.3,11.9
2022-05-14,30.9,42,0,1,1,Weekend,1.7,16.1,32.7,18.2,6.6,8.0
2022-05-15,41.9,40,1,0,1,Weekend,16.8,16.1,33.6,13.6,12.8,8.4
2022-05-16,39.9,48,0,0,1,Buddha Purnima,9.6,17.3,36.7,13.7,10.1,8.7
2022-05-17,34.7,47,0,1,0,None,2.4,24.2,40.0,19.8,9.3,12.2
2022-05-18,33.0,35,1,0,0,None,31.9,29.6,53.7,18.8,25.9,15.9
2022-05-19,40.1,51,0,1,0,None,2.4,23.7,38.1,18.9,9.5,6.8
2022-05-20,33.3,48,0,0,0,None,14.3,24.8,36.3,19.4,14.1,12.2
2022-05-21,40.9,33,0,0,1,Weekend,9.9,16.8,32.7,17.5,17.0,8.6
2022-05-22,34.6,52,0,0,1,Weekend,9.8,17.0,31.6,17.7,16.2,8.3
2022-05-23,31.1,47,0,1,0,None,3.0,29.6,51.9,23.9,12.5,15.3
2022-05-24,41.2,48,0,1,0,None,2.5,22.8,37.3,18.9,9.6,7.5
2022-05-25,30.4,36,0,1,0,None,3.1,31.4,53.8,25.9,12.1,15.9
2022-05-26,31.8,41,1,0,0,None,23.9,24.7,37.3,15.3,20.0,12.4
2022-05-27,40.5,36,0,1,0,None,2.4,23.1,37.8,18.5,9.2,7.2
2022-05-28,32.4,40,1,0,1,Weekend,17.3,16.3,31.6,13.8,13.0,8.0
2022-05-29,38.5,45,0,0,1,Weekend,9.8,16.9,32.4,18.1,16.4,7.9
2022-05-30,33.8,40,0,1,0,None,3.1,29.3,52.7,24.1,12.1,14.7
2022-05-31,40.8,52,0,1,0,None,2.3,23.2,36.5,19.4,9.4,7.0
2022-06-01,42.9,60,0,0,0,None,17.9,31.1,53.0,25.6,17.8,15.7
2022-06-02,33.3,56,1,0,0,None,22.8,23.4,37.9,15.4,19.9,11.8
2022-06-03,44.0,51,0,1,0,None,2.4,24.4,39.7,19.0,9.6,7.4
2022-06-04,31.5,31,0,1,1,Weekend,1.7,16.3,30.8,16.7,6.4,8.6
2022-06-05,43.3,39,1,0,1,Weekend,17.2,16.0,31.9,14.4,12.7,8.6
2022-06-06,32.5,57,0,0,0,None,17.7,29.5,53.7,24.4,17.8,15.7
2022-06-07,30.3,56,0,0,0,None,14.6,24.7,37.3,19.1,14.9,11.9
2022-06-08,37.5,37,0,0,0,None,18.0,30.3,51.6,23.5,19.4,15.1
2022-06-09,32.5,30,1,0,0,None,23.5,22.9,39.8,15.9,19.9,12.0
2022-06-10,41.9,45,0,0,0,None,14.8,23.5,39.3,19.7,13.8,11.4
2022-06-11,40.2,51,0,1,1,Weekend,1.7,16.0,30.6,16.9,6.8,5.1
2022-06-12,32.9,34,0,0,1,Weekend,10.2,17.1,30.7,17.3,16.5,8.2
2022-06-13,32.3,46,0,0,0,None,19.0,32.1,53.0,24.6,18.8,15.6
2022-06-14,31.5,38,0,0,0,None,13.8,23.6,37.1,19.4,14.6,11.7
2022-06-15,35.5,49,0,0,0,None,18.7,31.3,57.0,25.5,17.8,16.0
2022-06-16,44.1,58,0,0,0,None,14.0,24.0,36.6,18.4,13.6,11.9
2022-06-17,42.2,52,0,1,0,None,2.3,22.6,38.4,18.8,9.6,7.4
2022-06-18,31.5,60,1,0,1,Weekend,16.2,16.6,31.6,14.4,13.9,8.4
2022-06-19,31.7,38,1,0,1,Weekend,15.9,17.2,30.8,13.5,13.2,7.9
2022-06-20,34.3,36,0,1,0,None,3.1,30.0,57.0,23.4,12.9,15.1
2022-06-21,40.9,54,0,0,0,None,14.2,23.9,38.0,19.6,14.7,11.6
2022-06-22,30.5,39,0,1,0,None,3.0,29.5,52.1,23.8,12.6,15.0
2022-06-23,34.2,58,0,0,0,None,14.9,24.9,37.5,19.9,13.8,11.5
2022-06-24,30.7,40,1,0,0,None,24.5,23.1,38.8,15.6,18.2,11.5
2022-06-25,34.0,46,0,1,1,Weekend,1.6,16.5,32.8,17.9,6.6,8.5
2022-06-26,42.3,47,0,1,1,Weekend,1.6,17.0,31.4,17.9,6.7,5.2
2022-06-27,44.9,32,0,1,0,None,3.1,30.6,54.2,25.8,11.8,9.7
2022-06-28,33.8,30,0,0,0,None,14.0,23.3,36.0,19.8,14.0,11.8
2022-06-29,41.1,53,1,0,0,None,31.9,31.1,55.7,19.6,25.8,15.8
2022-06-30,32.7,59,0,0,0,None,13.7,23.2,38.3,19.9,14.3,11.9
2022-07-01,25.9,94,0,0,0,None,13.6,9.1,39.2,19.3,14.5,11.5
2022-07-02,32.8,94,1,0,1,Weekend,16.3,17.2,31.9,13.4,12.9,8.6
2022-07-03,28.2,89,0,0,1,Weekend,10.2,6.5,31.4,17.6,16.9,8.5
2022-07-04,31.0,78,0,1,0,None,3.0,30.7,54.1,25.5,12.3,14.7
2022-07-05,27.9,95,1,0,0,None,23.8,9.1,36.8,15.9,18.6,12.3
2022-07-06,32.3,95,1,0,0,None,31.1,30.8,53.4,20.1,25.0,15.6
2022-07-07,25.6,71,1,0,0,None,24.6,9.8,38.4,15.0,19.0,12.4
2022-07-08,25.3,86,0,1,0,None,13.5,9.2,39.4,19.7,14.1,12.4
2022-07-09,25.7,86,1,0,1,Weekend,16.5,6.5,33.1,14.3,13.7,8.0
2022-07-10,30.6,84,1,0,1,Bakrid,12.1,11.9,21.7,9.9,9.5,5.9
2022-07-11,29.6,91,1,0,0,None,11.9,4.9,26.3,7.9,9.6,6.0
2022-07-12,31.0,88,0,1,0,None,2.3,24.7,37.4,18.5,9.2,11.7
2022-07-13,33.8,88,0,1,0,None,3.2,29.3,56.9,24.8,12.0,16.2
2022-07-14,31.7,87,0,1,0,None,2.3,23.3,37.1,20.0,9.2,11.9
2022-07-15,29.3,77,0,1,0,None,14.6,9.4,36.7,19.8,13.5,12.0
2022-07-16,29.9,74,1,0,1,Weekend,17.4,6.4,31.6,13.6,13.2,8.6
2022-07-17,29.1,77,1,0,1,Weekend,16.9,6.9,30.5,14.3,13.3,8.4
2022-07-18,33.0,83,1,0,0,None,30.2,31.6,51.6,20.4,25.3,16.0
2022-07-19,25.2,83,1,0,0,None,22.9,9.2,36.8,14.8,19.0,11.6
2022-07-20,29.7,80,0,0,0,None,19.3,12.6,52.9,23.8,18.4,14.7
2022-07-21,29.3,87,0,1,0,None,13.7,9.1,39.9,18.7,13.6,11.6
2022-07-22,31.0,77,0,1,0,None,2.5,24.8,39.4,19.6,9.9,11.3
2022-07-23,30.7,79,1,0,1,Weekend,16.4,15.9,31.8,13.8,12.8,8.6
2022-07-24,27.4,79,1,0,1,Weekend,16.8,6.4,31.6,13.7,13.5,8.2
2022-07-25,31.5,85,1,0,0,None,30.4,30.3,53.8,20.2,24.3,15.7
2022-07-26,34.7,73,1,0,0,None,24.1,22.8,36.2,14.9,18.3,11.8
2022-07-27,33.2,85,1,0,0,None,30.3,31.1,52.1,19.5,24.5,16.0
2022-07-28,32.0,81,1,0,0,None,24.3,24.6,36.5,15.1,19.1,11.6
2022-07-29,33.0,70,1,0,0,None,24.6,24.6,38.1,15.4,19.1,11.5
2022-07-30,32.8,81,1,0,1,Weekend,15.8,16.6,30.7,13.2,13.9,8.6
2022-07-31,32.8,95,0,0,1,Weekend,10.0,16.6,32.5,18.0,17.1,8.3
2022-08-01,27.6,71,0,1,0,None,18.4,11.9,52.8,25.1,17.7,16.2
2022-08-02,28.2,90,1,0,0,None,24.2,9.8,38.7,14.9,18.6,12.1
2022-08-03,34.0,71,1,0,0,None,32.4,31.8,56.3,19.7,24.3,15.6
2022-08-04,26.4,86,1,0,0,None,23.9,9.7,38.7,15.0,18.1,11.8
2022-08-05,31.8,76,1,0,0,None,23.6,22.7,37.0,14.4,18.9,11.8
2022-08-06,33.1,92,1,0,1,Weekend,15.8,16.8,33.5,13.2,13.1,8.5
2022-08-07,25.0,71,0,1,1,Weekend,9.5,6.8,33.0,17.7,17.2,8.1
2022-08-08,33.8,77,0,1,0,None,3.0,30.4,51.9,24.2,12.6,15.7
2022-08-09,28.4,86,0,0,1,Muharram,10.4,6.7,30.4,12.7,9.7,8.5
2022-08-10,25.2,85,0,1,0,None,19.0,12.1,53.0,25.3,17.9,15.2
2022-08-11,34.3,84,1,0,0,None,23.9,24.8,39.6,15.5,19.8,12.3
2022-08-12,31.6,84,0,1,0,None,2.4,25.0,38.8,18.7,9.9,12.5
2022-08-13,32.3,70,1,0,1,Weekend,15.9,17.2,31.3,14.2,13.1,8.5
2022-08-14,26.0,77,1,0,1,Weekend,17.4,6.7,32.9,13.9,13.7,8.0
2022-08-15,28.8,94,1,0,1,Independence Day,16.8,6.5,35.2,10.5,13.6,8.7
2022-08-16,27.7,76,0,0,0,None,14.4,9.6,38.0,18.3,13.7,11.4
2022-08-17,26.3,77,0,1,0,None,19.1,12.6,52.6,25.6,18.2,14.8
2022-08-18,27.8,87,0,1,0,None,14.5,9.8,37.3,18.1,14.9,11.8
2022-08-19,30.2,83,1,0,1,Janmashtami,16.4,16.6,32.4,10.8,13.4,8.4
2022-08-20,27.7,70,1,0,1,Weekend,16.5,6.5,32.9,13.9,13.2,7.9
2022-08-21,25.5,93,0,0,1,Weekend,10.1,6.9,32.0,16.5,16.4,8.6
2022-08-22,28.6,94,1,0,0,None,30.2,12.7,56.0,19.2,23.7,15.9
2022-08-23,34.9,94,1,0,0,None,23.4,24.9,36.3,15.5,18.8,11.7
2022-08-24,25.1,79,1,0,0,None,29.3,12.1,52.6,20.3,25.6,16.1
2022-08-25,27.3,95,1,0,0,None,24.3,9.7,37.7,15.8,18.6,12.3
2022-08-26,27.2,76,1,0,0,None,22.5,9.9,37.6,15.5,19.3,11.8
2022-08-27,26.2,91,0,0,1,Weekend,9.7,6.7,32.6,17.7,17.2,8.6
2022-08-28,26.6,94,0,0,1,Weekend,9.9,6.4,31.2,17.3,16.2,8.3
2022-08-29,27.6,87,0,0,0,None,18.2,12.8,53.0,23.6,19.2,15.0
2022-08-30,33.7,81,0,0,0,None,13.6,24.1,37.5,19.4,15.0,12.2
2022-08-31,28.9,90,1,0,0,None,31.3,12.4,53.4,20.3,25.1,15.9
2022-09-01,33.6,91,1,0,0,None,23.7,23.9,36.8,15.6,19.5,12.5
2022-09-02,32.8,88,0,0,0,None,13.9,22.5,39.9,19.4,14.1,12.4
2022-09-03,29.9,87,1,0,1,Weekend,16.6,6.3,30.8,13.7,13.2,8.0
2022-09-04,26.3,89,1,0,1,Weekend,16.8,7.0,32.1,13.6,12.7,8.1
2022-09-05,29.2,78,1,0,0,None,31.3,12.4,56.7,20.6,23.6,14.7
2022-09-06,32.7,77,1,0,0,None,23.3,22.8,38.9,15.6,18.4,11.7
2022-09-07,29.9,93,0,0,0,None,19.1,12.6,56.5,25.2,18.7,15.6
2022-09-08,30.9,71,1,0,0,None,24.0,23.2,37.2,15.1,19.4,12.4
2022-09-09,30.0,89,0,0,0,None,13.8,9.7,37.3,18.7,13.6,11.6
2022-09-10,32.6,89,1,0,1,Weekend,16.0,16.7,32.5,13.5,12.7,8.7
2022-09-11,31.1,94,1,0,1,Weekend,16.2,17.4,32.6,13.7,12.7,8.4
2022-09-12,31.2,76,0,1,0,None,3.2,32.0,55.8,25.6,12.2,16.2
2022-09-13,30.0,86,0,0,0,None,13.5,9.5,39.7,18.7,14.4,11.7
2022-09-14,33.5,85,0,0,0,None,18.8,30.4,53.4,24.3,18.5,15.4
2022-09-15,31.3,86,1,0,0,None,24.5,22.6,36.1,14.7,18.5,12.3
2022-09-16,35.0,81,1,0,0,None,24.1,23.9,38.9,15.3,18.8,11.8
2022-09-17,27.6,85,0,0,1,Weekend,10.2,6.4,31.6,17.8,16.9,8.2
2022-09-18,29.4,81,1,0,1,Weekend,16.0,6.6,32.5,14.1,12.6,7.9
2022-09-19,29.0,80,1,0,0,None,31.1,12.8,52.7,20.1,24.2,15.3
2022-09-20,32.1,87,0,1,0,None,2.4,24.7,36.2,18.5,9.3,11.5
2022-09-21,29.9,86,1,0,0,None,30.1,12.8,54.5,19.9,25.9,15.8
2022-09-22,34.7,72,1,0,0,None,24.3,23.8,36.5,15.6,18.4,11.8
2022-09-23,26.9,70,1,0,0,None,24.5,9.8,36.1,15.9,18.0,11.8
2022-09-24,32.9,92,1,0,1,Weekend,16.0,17.3,32.6,13.3,12.6,8.4
2022-09-25,28.4,90,1,0,1,Weekend,16.0,6.6,32.4,13.7,12.8,8.7
2022-09-26,25.8,81,0,1,0,None,18.8,12.4,52.0,26.0,18.7,15.5
2022-09-27,29.5,72,0,1,0,None,14.9,9.5,36.3,18.3,13.8,12.4
2022-09-28,34.1,73,1,0,0,None,32.3,32.0,54.1,20.4,24.6,15.9
2022-09-29,25.4,95,1,0,0,None,24.0,9.5,38.0,14.9,20.0,11.6
2022-09-30,29.6,91,1,0,0,None,23.8,9.3,38.3,15.1,18.1,11.6
2022-10-01,25.3,75,0,0,1,Weekend,10.2,6.7,31.2,17.4,16.8,8.2
2022-10-02,31.6,72,0,1,1,Gandhi Jayanti,1.2,11.4,22.1,12.8,4.8,5.7
2022-10-03,28.2,79,0,0,0,None,7.1,4.5,24.8,9.0,6.8,5.9
2022-10-04,33.3,71,1,0,0,None,24.7,23.8,39.8,15.3,18.5,12.4
2022-10-05,28.5,71,0,0,1,Dussehra,10.2,6.7,34.6,12.7,9.6,8.7
2022-10-06,27.2,74,0,1,0,None,14.4,9.3,39.7,18.4,13.7,12.2
2022-10-07,31.6,57,0,1,0,None,2.3,23.1,36.5,18.6,9.1,11.3
2022-10-08,32.9,61,0,1,1,Weekend,1.6,16.6,31.8,17.2,6.6,8.5
2022-10-09,27.9,54,0,0,1,Milad-un-Nabi,6.9,4.7,23.7,12.7,11.8,6.1
2022-10-10,25.3,71,0,1,0,None,6.8,4.9,25.5,9.8,7.0,5.9
2022-10-11,34.2,74,0,0,0,None,13.7,23.8,36.2,19.3,14.3,11.6
2022-10-12,30.9,50,1,0,0,None,32.2,30.0,54.6,20.3,25.4,16.2
2022-10-13,29.6,58,0,1,0,None,14.9,9.3,39.0,18.2,14.2,12.2
2022-10-14,26.5,66,1,0,0,None,23.1,9.8,37.7,15.9,20.0,11.6
2022-10-15,30.6,55,1,0,1,Weekend,17.0,16.9,31.2,13.3,13.4,8.1
2022-10-16,30.4,63,0,0,1,Weekend,10.3,17.0,32.3,17.0,17.1,8.4
2022-10-17,34.9,80,0,1,0,None,3.0,32.0,53.7,25.4,12.3,15.0
2022-10-18,29.2,63,0,1,0,None,14.5,9.5,36.1,19.4,14.7,12.2
2022-10-19,26.5,57,0,0,0,None,17.9,12.9,53.9,25.6,18.0,15.5
2022-10-20,28.1,61,0,1,0,None,14.0,9.4,38.0,19.3,14.8,12.1
2022-10-21,26.1,69,0,1,0,None,14.9,9.7,38.4,19.1,14.7,12.2
2022-10-22,26.6,54,1,0,1,Weekend,15.9,6.9,32.5,14.5,13.0,8.4
2022-10-23,25.8,68,1,0,1,Weekend,16.8,7.0,32.8,14.4,13.0,8.3
2022-10-24,32.8,70,0,1,1,Diwali,1.7,17.0,34.7,13.2,6.8,8.1
2022-10-25,26.6,55,0,1,0,None,14.9,9.6,38.8,18.9,14.8,12.3
