Date,Temperature,Humidity,Is_Raining,Is_Sunny,Is_Holiday,Holiday_Name,Dessert_Waste_kg,Soup_Waste_kg,Main Course_Waste_kg,Appetizer_Waste_kg,Salad_Waste_kg,Beverage_Waste_kg
2021-03-28,7.8,74,0,0,1,Weekend,10.2,6.5,32.9,17.8,16.3,13.6
2021-03-29,13.1,76,0,0,0,None,18.1,12.3,55.1,24.0,18.4,15.7
2021-03-30,9.9,63,0,0,0,None,14.5,9.7,36.3,18.9,14.7,19.5
2021-03-31,13.3,71,0,1,0,None,17.7,11.9,51.8,25.5,18.8,15.1
2021-04-01,8.3,72,0,1,0,None,15.0,10.0,38.1,19.2,15.0,19.7
2021-04-02,14.7,73,0,0,1,Good Friday,10.0,6.9,33.1,13.8,10.2,8.5
2021-04-03,11.7,83,0,0,1,Weekend,9.9,6.7,33.3,17.3,16.5,7.9
2021-04-04,9.2,64,0,0,1,Weekend,9.7,6.4,31.0,17.7,16.2,13.2
2021-04-05,13.8,74,0,0,0,None,17.9,12.1,54.0,25.2,18.0,14.8
2021-04-06,10.5,70,1,0,0,None,22.8,9.6,39.6,15.0,18.9,12.2
2021-04-07,12.3,74,1,0,0,None,31.6,12.7,53.7,19.7,23.8,15.1
2021-04-08,7.5,79,0,0,0,None,14.3,9.3,39.2,18.5,13.7,19.6
2021-04-09,14.4,81,1,0,0,None,24.8,9.4,36.6,15.2,19.8,11.7
2021-04-10,12.3,76,0,1,1,Weekend,10.2,6.5,31.2,17.0,16.5,8.4
2021-04-11,11.6,71,1,0,1,Weekend,17.3,6.8,32.1,13.2,13.2,8.0
2021-04-12,8.9,82,1,0,0,None,30.0,6.0,54.1,20.3,25.3,23.5
2021-04-13,8.9,66,1,0,0,None,24.3,4.7,36.1,15.7,19.9,18.2
2021-04-14,11.5,61,1,0,0,None,29.9,12.3,55.3,19.8,25.7,14.9
2021-04-15,11.9,85,0,0,0,None,14.4,9.7,38.1,19.0,14.8,11.8
2021-04-16,10.0,84,0,1,0,None,14.3,9.9,38.5,19.0,14.0,11.5
2021-04-17,11.6,79,0,0,1,Weekend,9.7,6.5,31.4,16.8,16.1,8.1
2021-04-18,12.9,66,0,1,1,Weekend,9.6,6.6,30.5,16.7,15.8,8.0
2021-04-19,10.5,85,1,0,0,None,31.6,12.6,54.5,19.9,25.0,15.9
2021-04-20,8.8,84,0,1,0,None,14.0,9.8,39.3,18.0,13.7,19.5
2021-04-21,7.2,74,0,0,0,None,18.7,12.1,54.4,23.5,19.1,24.3
2021-04-22,10.4,67,1,0,0,None,22.6,9.6,37.0,15.7,18.6,11.4
2021-04-23,12.0,80,0,0,0,None,13.5,9.0,37.0,18.4,13.8,11.9
2021-04-24,10.1,73,0,1,1,Weekend,10.5,6.6,32.5,17.5,16.0,8.4
2021-04-25,8.7,74,1,0,1,Weekend,15.8,3.3,33.3,13.9,13.1,13.6
2021-04-26,13.4,79,0,0,0,None,19.1,12.9,53.7,24.8,18.7,16.1
2021-04-27,9.3,84,0,1,0,None,14.9,9.3,38.9,19.7,13.8,19.2
2021-04-28,10.3,73,0,1,0,None,18.4,11.8,55.8,23.9,18.4,14.7
2021-04-29,11.4,84,1,0,0,None,23.6,9.9,37.1,15.9,19.6,12.3
2021-04-30,9.1,67,0,1,0,None,14.1,9.8,40.0,19.1,14.7,19.9
2021-05-01,8.7,80,0,1,1,Weekend,9.7,6.4,33.5,18.0,16.6,13.9
2021-05-02,11.3,75,1,0,1,Weekend,16.1,6.6,31.3,14.5,13.8,8.5
2021-05-03,12.9,85,0,0,1,May Day,9.7,6.6,36.3,13.2,10.0,8.6
2021-05-04,8.9,80,1,0,0,None,24.4,4.6,39.8,14.6,19.0,19.7
2021-05-05,11.9,80,0,0,0,None,18.1,12.8,53.3,25.7,17.7,15.2
2021-05-06,9.1,62,0,0,0,None,14.5,9.1,39.5,18.9,14.7,19.8
2021-05-07,10.8,76,1,0,0,None,24.0,9.1,39.6,14.6,18.4,11.6
2021-05-08,12.0,72,1,0,1,Weekend,16.4,6.4,30.6,13.7,13.5,8.4
2021-05-09,14.5,77,0,1,1,Weekend,10.1,6.9,31.3,17.0,16.2,7.9
2021-05-10,8.7,85,1,0,0,None,31.9,6.1,52.9,19.9,26.0,25.6
2021-05-11,9.9,70,1,0,0,None,23.8,4.9,37.4,14.9,18.6,18.2
2021-05-12,12.6,84,0,0,0,None,17.6,12.1,53.1,23.6,18.3,16.0
2021-05-13,7.1,74,0,0,0,None,14.3,9.6,38.4,18.6,14.2,19.5
2021-05-14,12.5,82,0,0,0,None,13.9,10.0,38.8,19.9,14.1,11.6
2021-05-15,8.1,63,0,1,1,Weekend,10.0,6.5,31.2,16.9,17.3,12.7
2021-05-16,11.7,67,1,0,1,Weekend,16.6,6.4,31.7,14.0,12.9,8.0
2021-05-17,11.8,85,0,0,0,None,18.7,12.4,51.6,23.9,18.1,16.1
2021-05-18,10.4,78,1,0,0,None,24.8,9.0,38.0,15.6,19.2,11.8
2021-05-19,8.0,67,1,0,0,None,31.2,6.4,52.5,19.9,23.6,23.8
2021-05-20,10.6,72,0,1,0,None,13.9,9.9,37.8,19.4,14.4,12.3
2021-05-21,7.2,73,1,0,0,None,23.8,4.5,39.8,15.6,18.2,18.5
2021-05-22,7.3,85,1,0,1,Weekend,16.6,3.2,32.5,13.5,13.8,13.7
2021-05-23,9.3,63,0,0,1,Weekend,10.5,6.6,33.2,17.2,17.2,13.1
2021-05-24,13.6,75,1,0,0,None,32.3,11.8,53.7,20.4,23.8,15.3
2021-05-25,11.8,81,1,0,0,None,24.6,9.1,38.9,14.5,18.8,12.3
2021-05-26,12.1,70,0,1,0,None,17.7,12.6,53.4,23.8,19.1,15.7
2021-05-27,9.1,77,0,0,0,None,13.9,9.3,37.9,18.9,14.5,18.5
2021-05-28,12.3,77,0,0,0,None,15.0,10.0,36.6,18.9,14.3,11.5
2021-05-29,9.3,67,0,0,1,Weekend,10.2,6.9,31.5,17.2,17.3,13.6
2021-05-30,14.5,65,1,0,1,Weekend,17.0,6.7,30.9,13.2,13.9,8.1
2021-05-31,10.1,62,0,0,1,Spring Bank Holiday,10.1,6.5,33.7,13.0,10.0,8.0
2021-06-01,19.3,57,1,0,0,None,24.2,24.9,38.8,14.5,18.7,12.2
2021-06-02,15.6,65,0,0,0,None,18.6,31.3,55.9,25.6,18.7,15.9
2021-06-03,22.1,73,0,1,0,None,9.2,23.4,39.3,18.9,9.8,7.1
2021-06-04,24.2,70,1,0,0,None,22.9,23.2,36.3,15.9,19.1,12.1
2021-06-05,16.1,62,1,0,1,Weekend,17.1,16.0,32.7,13.5,14.0,8.4
2021-06-06,19.6,54,1,0,1,Weekend,16.9,15.9,31.5,13.2,13.7,7.9
2021-06-07,24.7,58,0,1,0,None,12.6,30.9,54.1,25.6,11.8,9.0
2021-06-08,20.0,70,0,0,0,None,13.6,23.8,37.3,19.0,13.7,11.4
2021-06-09,21.2,52,1,0,0,None,31.2,31.0,54.9,19.2,24.9,16.0
2021-06-10,21.4,74,0,0,0,None,13.7,22.9,39.7,18.7,14.9,12.2
2021-06-11,22.3,65,1,0,0,None,22.6,24.0,36.6,15.4,18.4,12.3
2021-06-12,21.6,58,1,0,1,Weekend,16.7,17.1,31.9,13.8,12.9,8.3
2021-06-13,24.4,71,1,0,1,Weekend,15.9,16.4,33.1,13.6,12.8,8.3
2021-06-14,24.4,75,0,0,0,None,18.9,32.1,56.4,25.1,19.4,15.6
2021-06-15,24.2,66,1,0,0,None,22.9,24.7,39.3,15.4,18.8,11.8
2021-06-16,18.4,63,0,0,0,None,19.2,29.3,53.9,24.4,18.2,15.9
2021-06-17,23.7,51,1,0,0,None,22.9,23.9,38.1,15.2,18.7,11.8
2021-06-18,15.0,55,1,0,0,None,23.3,9.4,38.6,14.7,18.7,12.0
2021-06-19,20.8,62,1,0,1,Weekend,16.3,16.5,33.3,14.4,12.7,8.7
2021-06-20,15.2,57,1,0,1,Weekend,16.5,17.4,30.6,14.0,13.3,8.7
2021-06-21,22.4,56,0,1,0,None,13.0,31.0,54.3,25.1,12.1,9.4
2021-06-22,15.4,73,1,0,0,None,23.3,24.5,37.9,15.7,18.3,11.4
2021-06-23,17.5,61,0,1,0,None,18.7,29.8,52.1,24.9,18.1,15.5
2021-06-24,23.5,75,1,0,0,None,22.7,23.8,39.7,15.8,18.3,12.2
2021-06-25,24.6,68,1,0,0,None,24.4,24.1,39.8,15.2,19.8,12.0
2021-06-26,15.1,51,1,0,1,Weekend,16.4,17.3,31.5,14.4,13.3,8.2
2021-06-27,16.0,71,0,0,1,Weekend,10.2,16.3,31.2,16.5,16.0,8.6
2021-06-28,19.4,52,1,0,0,None,30.1,29.9,52.4,20.8,25.3,15.9
2021-06-29,23.6,66,0,0,0,None,14.3,24.3,37.9,18.6,13.7,11.9
2021-06-30,15.1,75,0,0,0,None,17.7,30.0,55.3,23.6,17.7,15.6
2021-07-01,20.6,68,1,0,0,None,23.1,23.7,38.2,14.6,19.5,12.2
2021-07-02,17.9,55,0,1,0,None,14.2,23.8,39.8,19.1,15.0,12.0
2021-07-03,18.7,65,1,0,1,Weekend,16.7,17.1,32.0,14.0,13.1,8.0
2021-07-04,15.5,61,0,1,1,Weekend,10.0,16.7,31.2,16.9,17.0,8.6
2021-07-05,21.7,70,1,0,0,None,31.9,31.6,53.9,20.7,25.4,15.4
2021-07-06,16.7,57,1,0,0,None,23.4,23.4,38.7,14.8,19.4,12.3
2021-07-07,20.8,60,0,1,0,None,12.8,29.7,56.5,25.5,12.2,16.2
2021-07-08,18.0,65,0,0,0,None,13.6,23.5,37.1,18.7,14.0,11.4
2021-07-09,22.1,61,1,0,0,None,22.6,22.6,39.8,14.7,19.2,11.8
2021-07-10,20.5,53,0,0,1,Weekend,10.3,16.1,32.5,17.4,16.9,8.3
2021-07-11,24.2,71,1,0,1,Weekend,17.5,16.8,30.4,13.2,13.4,8.5
2021-07-12,24.9,75,0,0,0,None,19.5,32.4,51.6,24.9,17.6,15.7
2021-07-13,15.6,63,0,0,0,None,14.6,22.9,37.0,19.7,14.9,11.6
2021-07-14,22.2,59,1,0,0,None,31.8,29.5,53.1,20.7,23.7,15.9
2021-07-15,17.2,59,1,0,0,None,22.8,24.4,39.1,15.8,18.3,11.8
2021-07-16,16.9,57,0,0,0,None,14.2,23.8,39.1,19.0,14.2,12.0
2021-07-17,24.9,74,0,1,1,Weekend,6.6,16.7,33.5,17.3,6.9,4.8
2021-07-18,16.0,75,0,1,1,Weekend,9.6,16.5,33.3,17.7,16.0,8.4
2021-07-19,20.0,69,1,0,0,None,31.7,32.2,52.1,18.9,24.5,15.7
2021-07-20,23.8,62,1,0,0,None,24.4,22.5,37.9,15.0,18.3,12.5
2021-07-21,20.1,58,0,0,0,None,18.8,31.3,54.5,25.5,19.4,16.2
2021-07-22,16.5,55,0,1,0,None,14.5,24.6,36.2,20.0,14.9,12.2
2021-07-23,17.5,61,0,0,0,None,13.6,23.8,39.7,19.1,13.7,11.5
2021-07-24,18.6,73,1,0,1,Weekend,17.5,16.5,32.8,13.8,12.9,8.3
2021-07-25,21.2,75,1,0,1,Weekend,17.4,16.6,30.6,14.4,13.8,8.3
2021-07-26,15.2,73,1,0,0,None,32.1,31.4,53.0,20.1,26.0,15.1
2021-07-27,21.7,57,1,0,0,None,23.3,24.1,37.0,15.5,18.3,11.8
2021-07-28,20.1,63,0,1,0,None,12.3,29.4,51.8,24.3,12.7,14.9
2021-07-29,22.6,56,1,0,0,None,24.2,24.6,37.7,15.1,18.3,11.9
2021-07-30,20.6,51,0,1,0,None,9.0,23.2,38.5,19.1,9.2,12.5
2021-07-31,19.6,59,0,0,1,Weekend,9.8,16.5,31.1,17.9,16.6,8.1
2021-08-01,16.1,72,1,0,1,Weekend,17.0,16.9,32.4,14.1,13.9,7.9
2021-08-02,25.0,54,1,0,0,None,30.9,30.2,51.6,20.4,25.0,16.1
2021-08-03,15.3,68,0,0,0,None,13.6,24.1,37.3,19.0,15.0,12.1
2021-08-04,24.6,58,1,0,0,None,30.2,31.5,53.2,19.4,24.0,15.6
2021-08-05,15.5,69,1,0,0,None,24.4,24.0,38.8,15.7,19.4,11.6
2021-08-06,17.4,59,1,0,0,None,24.9,24.4,40.0,15.0,18.2,12.5
2021-08-07,21.5,57,1,0,1,Weekend,16.4,17.1,30.7,13.3,13.5,8.4
2021-08-08,21.3,58,0,0,1,Weekend,9.8,17.4,32.0,16.6,15.9,8.3
2021-08-09,23.8,67,1,0,0,None,30.5,29.3,54.6,19.6,25.4,15.3
2021-08-10,17.1,65,1,0,0,None,23.0,24.3,38.0,15.6,18.3,12.1
2021-08-11,20.9,72,1,0,0,None,30.6,29.9,55.7,20.0,23.4,15.3
2021-08-12,19.0,54,0,1,0,None,14.0,24.4,38.3,18.7,9.5,12.4
2021-08-13,16.5,72,0,1,0,None,14.2,24.6,38.2,20.0,14.9,11.4
2021-08-14,21.1,64,0,0,1,Weekend,9.9,15.8,32.7,17.4,17.0,8.7
2021-08-15,21.8,64,0,0,1,Weekend,9.9,16.8,32.3,16.8,16.4,8.5
2021-08-16,23.1,63,1,0,0,None,30.1,32.1,55.8,18.9,24.9,16.1
2021-08-17,15.1,65,1,0,0,None,22.9,24.2,39.8,15.8,18.1,12.1
2021-08-18,21.6,65,1,0,0,None,32.2,31.9,54.8,20.4,25.2,15.1
2021-08-19,17.9,60,1,0,0,None,23.4,23.3,38.8,14.6,19.4,11.8
2021-08-20,16.2,61,0,1,0,None,13.9,22.9,38.0,18.9,14.1,12.4
2021-08-21,20.5,70,0,1,1,Weekend,6.8,16.2,33.2,17.1,6.8,8.1
2021-08-22,24.3,64,0,1,1,Weekend,6.4,17.2,31.3,17.5,6.3,5.2
2021-08-23,24.9,65,1,0,0,None,31.1,31.7,53.1,20.0,24.9,15.4
2021-08-24,23.2,55,0,0,0,None,14.6,22.6,36.0,19.2,14.7,11.5
2021-08-25,22.2,67,0,0,0,None,19.1,31.0,53.0,23.9,19.3,14.8
2021-08-26,17.0,72,1,0,0,None,22.8,22.6,37.8,15.2,19.9,11.8
2021-08-27,19.5,50,0,0,0,None,15.0,24.3,37.6,19.7,14.7,11.3
2021-08-28,19.8,60,0,1,1,Weekend,10.2,16.3,32.7,17.1,6.9,8.4
2021-08-29,16.9,60,0,1,1,Weekend,10.2,15.8,32.8,17.1,16.1,8.3
2021-08-30,20.9,75,0,1,0,None,12.3,31.2,53.4,23.5,12.8,15.2
2021-08-31,16.8,71,0,0,0,None,13.7,23.0,40.0,19.5,14.2,12.3
2021-09-01,13.3,82,0,1,0,None,19.1,13.0,54.1,23.7,17.6,15.4
2021-09-02,14.9,76,1,0,0,None,23.7,9.4,37.1,15.2,18.0,12.1
2021-09-03,10.1,62,0,1,0,None,13.6,9.3,38.6,18.3,13.7,11.7
2021-09-04,11.3,84,0,0,1,Weekend,9.9,6.9,32.9,16.7,16.0,8.1
2021-09-05,9.3,77,1,0,1,Weekend,16.3,3.4,31.9,13.9,13.5,14.0
2021-09-06,12.4,64,0,1,0,None,19.0,12.6,56.7,25.9,17.9,14.7
2021-09-07,7.6,75,0,1,0,None,13.6,10.0,36.0,19.2,14.3,18.5
2021-09-08,14.7,61,0,0,0,None,18.2,12.7,56.1,24.2,18.9,15.4
2021-09-09,9.9,86,1,0,0,None,23.4,4.8,38.6,15.9,19.8,18.7
2021-09-10,7.4,80,0,1,0,None,14.2,9.1,37.4,18.9,14.4,18.3
2021-09-11,10.9,84,1,0,1,Weekend,16.4,6.5,32.2,14.0,13.0,8.2
2021-09-12,10.6,86,0,1,1,Weekend,10.3,6.7,30.5,16.4,17.2,8.4
2021-09-13,10.0,70,1,0,0,None,30.1,11.9,54.4,19.4,25.3,14.9
2021-09-14,7.7,78,1,0,0,None,22.6,5.0,37.7,14.5,18.5,19.1
2021-09-15,8.3,79,0,1,0,None,18.8,12.4,57.1,24.4,18.6,25.1
2021-09-16,10.7,83,1,0,0,None,23.7,9.2,38.8,14.7,18.3,12.1
2021-09-17,12.5,78,0,1,0,None,14.3,9.4,39.9,18.5,14.3,11.4
2021-09-18,10.3,89,1,0,1,Weekend,15.8,6.6,33.0,14.3,12.9,8.2
2021-09-19,11.6,67,0,1,1,Weekend,10.4,6.7,31.9,16.5,15.8,8.2
2021-09-20,10.1,67,0,1,0,None,19.1,12.2,55.7,24.0,19.1,15.8
2021-09-21,9.5,84,0,1,0,None,13.8,9.8,37.3,18.7,13.7,18.8
2021-09-22,12.2,76,0,1,0,None,17.8,12.8,52.1,25.3,18.4,14.8
2021-09-23,14.7,65,1,0,0,None,24.0,9.1,36.4,14.5,18.5,11.5
2021-09-24,7.8,77,1,0,0,None,24.3,4.7,39.3,15.9,19.5,19.6
2021-09-25,11.1,64,0,1,1,Weekend,10.5,6.8,31.4,18.0,16.3,7.9
2021-09-26,14.2,66,0,1,1,Weekend,9.8,6.9,30.3,17.3,15.9,8.6
2021-09-27,9.2,80,0,1,0,None,19.4,11.7,55.0,24.8,18.9,25.0
2021-09-28,10.4,75,0,0,0,None,15.0,9.5,38.3,18.8,14.6,12.4
2021-09-29,9.8,68,0,0,0,None,18.5,12.1,51.7,23.5,17.9,23.6
2021-09-30,7.9,78,0,1,0,None,14.8,9.3,36.7,19.6,15.0,18.9
2021-10-01,8.1,71,0,0,0,None,14.6,9.2,39.3,18.0,14.0,19.3
2021-10-02,8.5,86,1,0,1,Weekend,17.5,3.2,33.5,14.4,13.3,13.6
2021-10-03,12.4,62,0,0,1,Weekend,10.1,6.8,33.0,16.5,16.1,8.5
2021-10-04,12.4,74,0,1,0,None,18.8,11.9,56.9,24.9,18.1,15.0
2021-10-05,11.8,82,1,0,0,None,24.4,9.4,38.0,15.2,19.9,12.1
2021-10-06,13.5,81,1,0,0,None,29.3,12.1,54.0,19.6,24.2,15.9
2021-10-07,10.6,73,0,0,0,None,14.5,9.1,39.3,18.4,13.8,12.0
2021-10-08,11.4,84,0,1,0,None,15.0,9.6,36.8,19.4,15.0,11.6
2021-10-09,13.1,78,0,0,1,Weekend,10.5,6.9,31.2,17.3,16.6,7.9
2021-10-10,9.8,85,0,1,1,Weekend,9.9,6.7,30.3,17.9,15.9,13.3
2021-10-11,9.8,75,0,1,0,None,18.2,12.8,55.2,26.0,18.0,23.6
2021-10-12,9.2,72,0,1,0,None,13.7,9.6,38.1,19.4,14.0,19.7
2021-10-13,8.3,63,1,0,0,None,31.3,6.3,56.7,19.1,25.6,23.7
2021-10-14,12.1,60,0,1,0,None,14.6,9.7,39.2,19.5,14.5,11.8
2021-10-15,8.3,74,1,0,0,None,24.9,4.8,36.6,15.0,19.9,19.6
2021-10-16,12.0,79,0,1,1,Weekend,9.9,6.8,32.7,18.1,15.8,8.5
2021-10-17,11.8,64,0,0,1,Weekend,10.3,7.0,33.1,17.1,16.0,8.4
2021-10-18,12.7,65,1,0,0,None,31.2,12.1,57.1,19.5,24.8,14.7
2021-10-19,13.2,73,0,0,0,None,14.5,10.0,38.9,18.5,14.2,12.1
2021-10-20,8.1,81,1,0,0,None,29.6,6.0,52.0,19.0,24.8,24.9
2021-10-21,9.0,87,0,1,0,None,13.5,10.0,36.8,19.2,14.1,19.9
2021-10-22,9.9,77,0,0,0,None,14.1,9.9,37.5,19.2,14.3,18.7
2021-10-23,10.3,84,0,0,1,Weekend,9.8,6.9,31.7,17.1,17.0,8.7
2021-10-24,7.2,65,0,1,1,Weekend,9.8,6.6,30.6,16.5,15.8,13.2
2021-10-25,10.6,72,0,1,0,None,18.0,12.4,53.5,24.1,18.7,15.4
2021-10-26,13.8,90,1,0,0,None,23.8,9.4,39.4,15.7,19.2,11.4
