Date,Temperature,Humidity,Is_Raining,Is_Sunny,Is_Holiday,Holiday_Name,Dessert_Waste_kg,Soup_Waste_kg,Main Course_Waste_kg,Appetizer_Waste_kg,Salad_Waste_kg,Beverage_Waste_kg
2022-02-25,4.6,84,0,1,0,None,14.2,9.8,39.1,18.5,14.5,18.9
2022-02-26,2.3,87,0,0,1,Weekend,9.5,6.9,31.3,16.5,16.4,13.2
2022-02-27,1.9,95,1,0,1,Weekend,17.5,3.2,31.8,14.1,13.5,13.5
2022-02-28,5.1,71,0,0,0,None,18.7,12.0,56.7,25.5,19.3,24.7
2022-03-01,8.1,78,0,0,0,None,14.2,9.4,38.1,18.4,14.2,18.6
2022-03-02,13.2,78,1,0,0,None,31.1,12.8,55.2,19.7,25.1,14.8
2022-03-03,7.3,77,0,1,0,None,14.0,9.1,39.7,18.3,14.9,19.5
2022-03-04,8.7,78,1,0,0,None,24.8,4.9,37.0,15.7,19.0,18.4
2022-03-05,7.7,65,0,1,1,Weekend,9.7,6.5,31.7,17.3,17.3,13.8
2022-03-06,14.7,60,1,0,1,Weekend,17.0,7.0,33.5,13.8,12.6,8.7
2022-03-07,12.7,74,1,0,0,None,30.9,12.3,54.3,19.8,23.9,15.7
2022-03-08,11.6,65,0,0,0,None,14.0,9.4,39.3,19.1,14.8,11.5
2022-03-09,13.3,81,1,0,0,None,31.0,12.2,56.6,19.1,25.6,15.8
2022-03-10,12.6,73,0,0,0,None,14.1,10.0,38.7,18.8,14.3,12.3
2022-03-11,11.0,77,1,0,0,None,22.7,9.9,37.8,15.4,19.0,11.6
2022-03-12,11.0,67,0,0,1,Weekend,10.1,6.7,31.7,17.5,17.0,8.3
2022-03-13,10.5,68,0,0,1,Weekend,9.8,6.4,30.8,18.1,16.4,8.3
2022-03-14,10.6,84,0,0,0,None,18.6,12.8,54.3,25.6,18.0,15.0
2022-03-15,11.0,80,0,0,0,None,15.0,9.1,37.9,18.4,14.4,11.7
2022-03-16,7.4,67,0,1,0,None,18.5,12.1,56.7,25.5,18.1,24.4
2022-03-17,8.3,63,1,0,0,None,22.7,4.8,37.9,15.2,19.6,19.7
2022-03-18,12.1,64,0,0,0,None,14.8,9.2,36.1,19.3,13.6,12.5
2022-03-19,8.2,77,1,0,1,Weekend,16.7,3.4,30.6,13.3,13.5,12.7
2022-03-20,9.2,72,0,0,1,Weekend,9.7,6.4,32.4,16.7,16.8,13.3
2022-03-21,12.3,64,0,0,0,None,18.4,11.7,57.0,24.6,18.9,15.3
2022-03-22,9.2,70,0,0,0,None,14.7,9.3,39.0,18.5,14.7,19.5
2022-03-23,13.0,79,1,0,0,None,29.6,11.7,53.9,19.2,23.7,15.4
2022-03-24,7.4,73,1,0,0,None,24.6,5.0,36.0,15.4,19.8,19.0
2022-03-25,12.5,81,0,1,0,None,13.9,9.9,37.5,19.3,13.9,12.1
2022-03-26,10.3,70,1,0,1,Weekend,15.8,6.4,30.7,13.2,12.6,8.2
2022-03-27,10.3,61,0,1,1,Weekend,10.1,6.4,32.8,17.5,16.9,8.3
2022-03-28,9.8,82,0,0,0,None,18.5,12.6,54.3,23.9,17.7,25.0
2022-03-29,8.0,77,0,1,0,None,14.3,9.6,39.7,19.3,14.1,18.9
2022-03-30,10.4,85,1,0,0,None,29.6,12.8,55.8,20.8,25.7,15.9
2022-03-31,8.5,77,1,0,0,None,23.7,4.9,38.2,14.8,19.6,18.8
2022-04-01,11.2,84,1,0,0,None,24.5,9.0,38.6,14.7,18.8,11.9
2022-04-02,12.4,75,0,1,1,Weekend,9.7,6.5,33.2,17.1,17.1,8.4
2022-04-03,14.5,83,1,0,1,Weekend,17.4,6.4,32.6,14.0,13.0,8.5
2022-04-04,13.8,85,0,0,0,None,17.7,13.0,55.8,23.8,19.3,15.5
2022-04-05,9.6,79,0,0,0,None,14.8,9.9,37.6,19.2,14.9,19.2
2022-04-06,12.7,76,1,0,0,None,29.8,12.2,51.8,19.2,24.8,15.6
2022-04-07,11.1,61,0,0,0,None,13.8,9.3,36.9,18.2,14.4,11.4
2022-04-08,14.2,64,0,1,0,None,14.8,9.1,39.1,18.2,13.6,11.6
2022-04-09,11.2,80,0,1,1,Weekend,9.8,6.8,31.6,16.7,16.8,8.5
2022-04-10,9.1,69,0,0,1,Weekend,10.1,6.9,30.9,18.2,17.0,12.7
2022-04-11,14.0,72,0,0,0,None,18.0,12.9,57.0,24.5,18.3,15.7
2022-04-12,12.3,67,0,1,0,None,14.2,9.6,39.5,19.1,13.7,11.9
2022-04-13,11.9,82,0,1,0,None,18.1,12.5,56.7,24.4,19.3,15.9
2022-04-14,8.8,80,0,1,0,None,14.4,9.2,38.8,18.8,13.7,18.5
2022-04-15,7.7,76,0,1,1,Good Friday,10.0,6.4,31.6,13.2,9.6,13.2
2022-04-16,7.1,85,0,1,1,Weekend,10.3,6.8,30.3,16.5,15.8,13.7
2022-04-17,7.9,80,1,0,1,Weekend,16.2,3.2,32.6,13.9,13.7,12.8
2022-04-18,11.5,63,0,0,0,None,18.2,12.2,52.8,23.6,18.8,14.8
2022-04-19,7.4,83,0,0,0,None,14.8,10.0,38.1,18.6,13.7,18.0
2022-04-20,10.4,77,0,1,0,None,17.8,12.1,52.8,24.9,18.8,14.7
2022-04-21,9.6,60,0,0,0,None,15.0,9.9,38.0,18.2,14.3,18.2
2022-04-22,8.0,61,0,0,0,None,14.2,9.2,37.7,19.9,13.7,19.0
2022-04-23,13.5,80,1,0,1,Weekend,16.8,6.9,32.4,13.2,14.0,8.0
2022-04-24,12.3,83,1,0,1,Weekend,16.8,6.9,31.6,14.0,13.8,8.7
2022-04-25,9.0,62,0,0,0,None,17.8,12.2,54.0,24.0,18.6,24.1
2022-04-26,12.8,65,1,0,0,None,24.2,9.7,38.3,15.0,18.3,11.3
2022-04-27,7.3,83,0,0,0,None,18.0,11.7,55.7,24.7,18.6,25.0
2022-04-28,9.4,77,1,0,0,None,24.2,4.6,37.0,14.8,18.2,18.4
2022-04-29,14.4,64,0,1,0,None,13.5,9.7,37.7,18.7,14.4,12.4
2022-04-30,9.6,76,0,1,1,Weekend,9.5,6.8,31.8,17.2,17.1,13.3
2022-05-01,14.8,61,0,0,1,Weekend,10.3,7.0,33.3,16.4,15.8,8.1
2022-05-02,8.1,83,1,0,1,May Day,16.9,3.5,34.8,10.2,13.9,12.6
2022-05-03,12.6,67,0,1,0,None,14.5,9.6,39.8,19.3,14.7,11.6
2022-05-04,8.0,69,1,0,0,None,29.4,6.3,55.3,20.6,25.8,23.5
2022-05-05,8.7,85,0,1,0,None,14.9,9.7,39.0,18.8,14.2,18.3
2022-05-06,14.0,64,0,1,0,None,14.9,9.7,37.3,19.0,14.8,12.2
2022-05-07,12.9,68,0,0,1,Weekend,10.3,7.0,31.5,17.6,17.1,8.6
2022-05-08,12.7,70,0,0,1,Weekend,9.5,6.8,32.5,16.4,17.5,8.0
2022-05-09,12.6,79,1,0,0,None,31.4,12.6,52.5,19.3,23.9,16.2
2022-05-10,12.1,66,0,1,0,None,14.4,9.2,38.9,18.9,14.8,12.1
2022-05-11,13.6,83,0,1,0,None,17.9,11.8,53.6,24.8,19.4,14.7
2022-05-12,11.3,69,1,0,0,None,25.0,9.9,39.2,15.8,18.1,11.4
2022-05-13,8.6,79,0,1,0,None,14.0,9.5,37.7,18.1,14.7,18.3
2022-05-14,7.0,62,0,1,1,Weekend,10.0,6.4,32.6,16.7,15.8,13.0
2022-05-15,14.4,84,0,1,1,Weekend,9.5,6.9,30.5,17.7,15.9,8.2
2022-05-16,14.5,64,1,0,0,None,30.8,11.9,55.4,20.7,25.8,16.1
2022-05-17,13.9,81,1,0,0,None,24.7,9.3,39.6,15.9,18.1,11.5
2022-05-18,9.0,81,0,0,0,None,18.8,11.8,56.0,25.4,18.8,24.8
2022-05-19,13.1,71,0,1,0,None,14.4,9.2,38.2,20.0,14.9,11.9
2022-05-20,7.3,67,0,0,0,None,14.4,9.1,38.3,18.8,13.7,19.1
2022-05-21,10.5,62,1,0,1,Weekend,17.4,6.4,31.1,14.4,13.1,8.5
2022-05-22,10.9,79,0,1,1,Weekend,9.6,6.9,33.0,16.5,16.7,8.7
2022-05-23,11.8,85,1,0,0,None,29.5,12.6,54.0,20.5,23.7,15.9
2022-05-24,10.5,65,1,0,0,None,23.4,9.9,39.5,15.2,18.3,11.9
2022-05-25,9.6,69,1,0,0,None,31.3,6.3,52.1,19.4,23.9,24.1
2022-05-26,9.4,63,1,0,0,None,23.4,4.9,37.5,15.4,19.0,18.3
2022-05-27,10.4,61,0,0,0,None,15.0,9.6,36.9,18.2,14.4,12.0
2022-05-28,8.9,60,0,0,1,Weekend,9.8,6.8,32.4,16.4,16.9,13.3
2022-05-29,8.9,77,0,1,1,Weekend,10.5,6.9,33.2,16.5,16.6,13.3
2022-05-30,8.4,64,1,0,0,None,30.9,5.9,56.7,20.7,24.7,24.7
2022-05-31,12.9,79,0,1,0,None,14.5,9.8,36.4,19.4,14.8,12.3
2022-06-01,24.7,68,0,1,0,None,12.0,32.3,56.6,24.4,12.2,9.3
2022-06-02,16.5,51,0,1,1,Spring Bank Holiday,9.6,16.0,31.4,13.6,9.5,8.2
2022-06-03,23.8,62,0,1,1,Platinum Jubilee of Elizabeth II,6.7,15.9,33.3,13.8,6.5,4.8
2022-06-04,17.2,55,0,1,1,Weekend,10.0,16.1,32.2,16.7,17.3,8.7
2022-06-05,16.4,70,1,0,1,Weekend,17.2,15.8,30.8,13.2,13.4,8.1
2022-06-06,21.5,51,0,0,0,None,19.0,30.8,51.9,25.3,19.1,14.7
2022-06-07,21.7,61,0,0,0,None,14.3,23.4,39.9,19.9,13.8,11.5
2022-06-08,21.0,70,0,1,0,None,11.8,32.0,52.3,25.3,12.8,15.0
2022-06-09,15.1,57,0,1,0,None,14.1,23.9,36.4,18.8,14.7,11.4
2022-06-10,18.9,67,0,0,0,None,14.1,24.2,36.1,19.3,13.9,11.7
2022-06-11,15.2,66,1,0,1,Weekend,16.9,16.9,32.3,13.9,12.6,8.6
2022-06-12,15.5,54,0,0,1,Weekend,9.9,16.4,33.2,17.5,17.1,8.5
2022-06-13,17.7,62,1,0,0,None,30.8,29.9,53.9,18.7,23.6,15.1
2022-06-14,21.6,55,0,1,0,None,9.9,24.6,38.7,19.5,9.1,11.6
2022-06-15,15.5,73,1,0,0,None,31.6,30.8,51.6,19.7,24.3,16.0
2022-06-16,18.6,59,0,0,0,None,14.7,24.3,39.8,18.7,13.5,12.4
2022-06-17,19.5,75,1,0,0,None,22.9,22.7,36.3,16.0,18.3,11.9
2022-06-18,19.3,54,0,0,1,Weekend,9.6,16.7,32.9,17.6,16.5,8.3
2022-06-19,15.8,54,1,0,1,Weekend,16.7,17.0,31.4,14.2,13.1,8.0
2022-06-20,20.5,64,0,1,0,None,12.5,30.4,52.1,23.8,12.1,14.9
2022-06-21,16.0,51,1,0,0,None,22.9,23.7,38.1,15.4,19.7,11.6
2022-06-22,19.5,67,0,1,0,None,18.5,30.7,51.9,24.9,12.2,15.1
2022-06-23,24.4,56,0,1,0,None,10.0,23.5,36.8,19.6,9.1,7.1
2022-06-24,19.3,52,1,0,0,None,22.6,22.6,38.5,15.3,19.9,12.3
2022-06-25,20.4,69,0,0,1,Weekend,10.4,15.9,30.7,16.5,15.8,8.4
2022-06-26,24.6,69,1,0,1,Weekend,16.2,16.8,33.5,13.9,13.0,8.2
2022-06-27,23.9,51,1,0,0,None,31.3,31.2,54.6,19.7,26.0,16.0
2022-06-28,16.5,55,0,1,0,None,14.3,23.4,39.3,19.6,14.7,11.4
2022-06-29,15.8,58,0,1,0,None,17.7,31.1,54.8,25.0,19.0,14.9
2022-06-30,22.1,62,1,0,0,None,24.7,24.7,39.0,15.9,18.9,12.0
2022-07-01,22.3,57,1,0,0,None,24.6,22.6,36.1,14.7,19.1,11.7
2022-07-02,17.8,60,1,0,1,Weekend,16.9,16.2,33.2,13.2,13.0,8.0
2022-07-03,19.3,58,0,1,1,Weekend,10.4,17.3,33.4,16.6,6.7,8.7
2022-07-04,19.2,74,1,0,0,None,30.8,30.2,53.7,20.6,24.7,15.7
2022-07-05,21.9,70,0,1,0,None,9.9,23.0,36.8,18.2,9.7,12.0
2022-07-06,16.0,60,1,0,0,None,29.9,30.8,54.7,20.2,24.3,15.8
2022-07-07,17.3,63,0,1,0,None,14.8,24.4,39.9,19.9,14.6,11.4
2022-07-08,22.2,69,1,0,0,None,23.7,22.5,37.3,15.3,19.4,11.7
2022-07-09,16.0,71,0,0,1,Weekend,10.1,17.3,32.0,16.7,17.0,8.6
2022-07-10,20.9,50,0,0,1,Weekend,9.7,15.8,30.8,17.2,17.2,8.2
2022-07-11,19.6,56,1,0,0,None,32.1,31.9,52.5,20.7,24.6,16.2
2022-07-12,18.8,53,0,1,0,None,13.7,22.9,37.0,18.7,9.8,11.8
2022-07-13,24.1,73,1,0,0,None,29.7,31.6,51.5,20.3,25.1,16.1
2022-07-14,24.3,57,0,1,0,None,9.0,24.5,39.4,19.7,9.5,7.1
2022-07-15,17.3,63,1,0,0,None,23.9,23.9,39.0,14.7,19.7,11.4
2022-07-16,20.1,65,0,0,1,Weekend,9.5,16.9,32.6,16.9,17.0,8.3
2022-07-17,19.7,54,1,0,1,Weekend,16.6,16.7,30.6,13.3,13.4,8.5
2022-07-18,23.2,53,1,0,0,None,32.1,30.8,52.9,20.4,25.4,15.6
2022-07-19,15.6,57,1,0,0,None,23.0,24.1,38.5,15.0,18.7,12.1
2022-07-20,25.0,66,1,0,0,None,32.4,31.8,53.8,19.3,23.7,16.1
2022-07-21,15.8,56,1,0,0,None,23.8,24.9,39.4,15.5,18.1,11.7
2022-07-22,20.1,65,1,0,0,None,24.7,24.2,36.2,15.1,19.0,11.4
2022-07-23,17.0,74,0,0,1,Weekend,9.7,16.1,30.5,18.2,16.9,8.7
2022-07-24,18.3,69,0,1,1,Weekend,9.6,15.8,31.3,17.3,6.8,8.3
2022-07-25,22.9,61,1,0,0,None,29.7,30.3,55.2,20.3,24.3,16.1
2022-07-26,21.2,61,0,0,0,None,14.6,23.7,37.6,19.1,14.8,11.4
2022-07-27,15.7,64,1,0,0,None,32.1,32.5,53.7,20.5,24.8,15.9
2022-07-28,21.7,67,0,0,0,None,14.3,24.0,37.3,19.3,14.1,12.1
2022-07-29,19.2,68,1,0,0,None,23.8,25.0,39.8,15.3,19.9,11.4
2022-07-30,23.0,69,1,0,1,Weekend,17.1,16.6,31.3,14.5,12.8,8.7
2022-07-31,16.4,67,0,1,1,Weekend,9.6,17.3,31.6,16.9,17.5,8.7
2022-08-01,17.5,60,1,0,0,None,32.0,31.6,55.2,19.4,25.4,15.0
2022-08-02,18.0,57,0,1,0,None,14.5,24.8,38.3,19.4,14.4,11.7
2022-08-03,16.3,74,1,0,0,None,30.3,30.0,53.0,20.0,24.4,15.9
2022-08-04,19.8,68,0,0,0,None,14.4,23.8,36.8,18.7,14.2,11.3
2022-08-05,20.5,71,0,1,0,None,9.1,23.5,36.3,19.8,9.8,12.0
2022-08-06,25.0,56,1,0,1,Weekend,16.7,16.2,31.6,13.8,13.7,8.0
2022-08-07,21.4,55,0,0,1,Weekend,10.2,16.7,31.9,17.1,15.9,7.9
2022-08-08,18.1,59,0,1,0,None,17.8,30.9,55.0,24.8,12.8,15.6
2022-08-09,21.6,59,0,0,0,None,14.6,22.9,36.5,18.9,13.7,12.0
2022-08-10,22.1,69,1,0,0,None,31.2,30.2,55.0,19.6,26.0,16.1
2022-08-11,24.3,61,1,0,0,None,23.8,24.2,36.5,15.4,19.9,12.0
2022-08-12,16.8,63,1,0,0,None,24.8,23.7,39.7,14.4,19.1,11.7
2022-08-13,18.2,62,0,1,1,Weekend,9.5,16.1,32.0,17.9,6.6,8.6
2022-08-14,22.7,57,0,0,1,Weekend,9.7,16.2,31.5,16.6,16.8,8.7
2022-08-15,21.6,68,0,0,0,None,17.7,29.6,53.0,23.6,19.3,14.8
2022-08-16,24.6,53,0,1,0,None,9.9,24.0,36.1,19.3,9.2,7.4
2022-08-17,20.2,67,1,0,0,None,30.9,32.4,52.0,20.7,24.3,14.8
2022-08-18,20.5,59,1,0,0,None,23.2,22.9,38.1,15.4,18.1,12.4
2022-08-19,23.3,75,0,0,0,None,14.9,23.4,38.9,19.4,14.3,12.2
2022-08-20,23.9,56,1,0,1,Weekend,15.9,16.6,30.3,13.5,13.8,8.0
2022-08-21,17.2,66,0,0,1,Weekend,10.4,15.8,30.4,16.5,17.2,8.7
2022-08-22,21.9,72,1,0,0,None,31.6,30.5,53.6,19.2,24.9,16.0
2022-08-23,19.7,58,0,0,0,None,14.8,23.4,36.6,18.8,14.5,11.8
2022-08-24,19.3,51,1,0,0,None,29.6,30.9,54.0,20.5,25.9,15.2
2022-08-25,18.9,66,1,0,0,None,24.6,23.1,37.9,15.3,19.2,12.3
2022-08-26,20.3,73,0,1,0,None,9.0,22.9,37.0,19.6,9.8,12.4
2022-08-27,17.8,52,0,1,1,Weekend,9.5,17.4,31.2,17.5,17.3,8.7
2022-08-28,24.3,66,1,0,1,Weekend,17.0,16.2,31.9,14.1,13.2,8.5
2022-08-29,23.8,54,0,0,0,None,18.5,30.5,53.6,26.0,18.2,15.8
2022-08-30,17.8,74,1,0,0,None,23.5,24.7,39.4,15.2,19.1,12.5
2022-08-31,23.8,62,0,1,0,None,12.6,31.5,54.4,25.9,12.5,9.1
2022-09-01,9.7,68,0,0,0,None,13.8,9.1,38.3,19.5,14.3,19.2
2022-09-02,10.5,72,0,0,0,None,15.0,9.2,37.2,18.5,14.0,11.9
2022-09-03,14.4,72,1,0,1,Weekend,16.6,6.9,31.9,13.3,13.0,8.1
2022-09-04,14.7,61,1,0,1,Weekend,16.3,7.0,31.9,13.8,12.7,8.7
2022-09-05,11.5,74,0,1,0,None,18.6,12.8,54.2,24.3,17.7,16.0
2022-09-06,10.0,79,1,0,0,None,23.0,9.5,39.1,15.6,18.1,12.2
2022-09-07,13.0,74,0,1,0,None,18.0,13.0,52.8,24.4,18.9,16.2
2022-09-08,11.3,85,0,1,0,None,13.8,9.1,37.4,19.0,14.6,11.9
2022-09-09,7.1,87,0,0,0,None,14.6,9.3,39.9,19.4,14.3,18.9
2022-09-10,7.6,65,0,1,1,Weekend,9.8,6.6,31.2,17.6,16.3,12.7
2022-09-11,7.7,64,1,0,1,Weekend,15.9,3.2,30.6,14.3,14.0,13.0
2022-09-12,10.3,78,0,1,0,None,19.5,11.8,53.8,25.7,18.3,15.6
2022-09-13,13.8,85,1,0,0,None,24.3,9.1,37.6,15.3,19.7,12.2
2022-09-14,14.4,89,0,1,0,None,18.6,12.6,52.4,25.0,19.3,16.2
2022-09-15,8.7,80,1,0,0,None,22.9,4.9,37.4,15.3,18.2,19.9
2022-09-16,11.0,82,1,0,0,None,24.7,9.3,38.4,15.6,18.5,12.2
2022-09-17,13.9,78,0,0,1,Weekend,10.1,6.7,33.0,17.0,16.2,8.0
2022-09-18,14.2,65,0,0,1,Weekend,10.4,6.9,30.9,16.5,15.9,8.3
2022-09-19,12.5,87,0,0,1,State Funeral of Queen Elizabeth II,10.0,6.8,34.1,13.7,9.6,8.6
2022-09-20,7.3,87,0,1,0,None,14.5,9.5,37.4,18.3,13.9,18.7
2022-09-21,7.6,84,1,0,0,None,30.2,6.0,56.9,19.8,25.3,24.8
2022-09-22,9.8,68,0,1,0,None,15.0,9.5,36.5,19.1,14.6,19.6
2022-09-23,8.5,61,1,0,0,None,23.0,4.6,36.4,15.7,19.1,19.7
2022-09-24,9.8,64,1,0,1,Weekend,16.4,3.2,33.3,14.2,13.2,12.7
2022-09-25,13.3,60,1,0,1,Weekend,16.3,6.4,33.2,13.6,13.2,8.3
2022-09-26,8.9,89,1,0,0,None,32.2,6.4,56.7,19.6,23.5,24.6
2022-09-27,14.1,66,0,1,0,None,14.3,9.5,38.3,19.7,14.7,12.1
2022-09-28,10.1,81,1,0,0,None,29.9,12.6,57.0,19.3,24.1,16.1
2022-09-29,11.8,79,0,1,0,None,13.9,9.3,36.5,19.7,13.9,12.3
2022-09-30,11.8,66,1,0,0,None,24.2,9.2,37.6,15.8,19.1,11.5
2022-10-01,12.0,72,1,0,1,Weekend,17.0,7.0,30.9,14.2,13.7,8.0
2022-10-02,8.6,75,0,0,1,Weekend,10.0,6.8,32.2,17.0,15.8,12.9
2022-10-03,13.9,90,1,0,0,None,31.0,11.7,55.7,18.9,25.5,15.4
2022-10-04,8.7,63,0,1,0,None,13.9,9.2,39.1,20.0,14.7,18.6
2022-10-05,7.4,82,1,0,0,None,29.6,6.4,55.8,19.2,23.7,24.7
2022-10-06,11.2,84,0,1,0,None,14.6,9.4,36.6,18.8,14.7,12.2
2022-10-07,8.1,76,0,0,0,None,14.8,9.5,39.8,18.4,14.4,19.6
2022-10-08,14.6,65,1,0,1,Weekend,16.4,6.6,30.8,14.0,13.2,8.1
2022-10-09,13.7,66,1,0,1,Weekend,16.2,6.8,33.3,13.4,12.9,8.1
2022-10-10,7.2,87,0,0,0,None,19.1,12.3,54.7,24.6,17.7,25.2
2022-10-11,14.2,71,1,0,0,None,23.1,9.5,38.4,14.9,18.7,11.3
2022-10-12,9.6,66,0,0,0,None,19.3,12.9,52.4,25.7,18.0,24.7
2022-10-13,7.4,88,0,0,0,None,13.5,9.0,38.2,19.0,14.1,19.5
2022-10-14,14.4,63,1,0,0,None,23.4,9.0,37.7,15.2,19.5,12.4
2022-10-15,13.1,61,1,0,1,Weekend,17.0,6.5,31.3,13.1,13.9,8.4
2022-10-16,11.1,87,0,0,1,Weekend,9.5,6.5,30.9,17.8,17.1,7.9
2022-10-17,13.4,83,0,0,0,None,19.3,12.5,55.0,25.0,19.1,15.4
2022-10-18,13.8,84,0,0,0,None,14.9,9.5,38.2,19.2,14.9,12.5
2022-10-19,10.0,75,1,0,0,None,31.5,12.2,53.6,19.4,24.3,15.3
2022-10-20,12.1,73,0,0,0,None,13.9,9.3,39.1,19.0,14.7,11.9
2022-10-21,12.3,90,1,0,0,None,23.2,9.9,39.3,15.4,19.6,12.0
2022-10-22,14.5,72,0,1,1,Weekend,10.2,6.9,32.6,18.1,16.6,8.7
2022-10-23,11.5,76,0,1,1,Weekend,9.5,7.0,30.9,16.8,16.0,8.7
2022-10-24,12.7,90,1,0,0,None,29.9,12.4,55.3,18.8,24.0,14.7
2022-10-25,10.3,69,0,1,0,None,14.5,9.4,37.2,19.4,14.9,11.6
2022-10-26,13.2,82,1,0,0,None,29.6,12.0,57.2,20.7,25.9,15.3
