Date,Temperature,Humidity,Is_Raining,Is_Sunny,Is_Holiday,Holiday_Name,Dessert_Waste_kg,Soup_Waste_kg,Main Course_Waste_kg,Appetizer_Waste_kg,Salad_Waste_kg,Beverage_Waste_kg
2021-04-03,11.3,64,1,0,1,Weekend,16.3,6.8,30.7,14.3,12.9,8.7
2021-04-04,8.8,60,0,0,1,Weekend,9.5,6.4,30.7,16.9,17.0,13.2
2021-04-05,14.4,63,1,0,0,None,30.9,12.4,53.6,19.0,24.5,15.4
2021-04-06,13.1,84,0,1,0,None,14.3,9.3,37.0,18.8,13.9,11.4
2021-04-07,8.2,85,0,0,0,None,18.6,12.7,56.2,24.8,17.7,25.5
2021-04-08,14.9,82,1,0,0,None,23.9,9.0,36.9,15.4,18.1,12.0
2021-04-09,14.8,63,1,0,0,None,24.5,9.5,37.3,15.5,18.5,12.3
2021-04-10,13.3,72,1,0,1,Weekend,16.8,6.7,31.0,13.5,13.2,8.5
2021-04-11,12.6,81,1,0,1,Weekend,15.8,6.9,31.4,13.8,13.1,8.4
2021-04-12,11.9,66,0,1,0,None,18.7,12.3,54.9,24.0,18.9,16.1
2021-04-13,8.5,80,0,0,0,None,13.6,9.4,38.0,19.5,14.5,18.3
2021-04-14,12.6,68,0,1,0,None,18.2,13.0,51.7,25.7,18.6,15.9
2021-04-15,7.4,63,0,1,0,None,14.8,9.8,39.2,18.6,14.7,18.2
2021-04-16,9.2,83,0,1,0,None,13.9,9.5,39.1,19.4,13.5,18.3
2021-04-17,12.6,77,0,0,1,Weekend,10.5,6.9,31.3,16.9,16.3,8.1
2021-04-18,10.3,72,0,0,1,Weekend,9.6,6.3,31.6,17.9,17.0,8.1
2021-04-19,8.7,62,0,1,0,None,19.0,12.9,55.0,25.9,18.1,24.2
2021-04-20,12.4,85,0,1,0,None,14.1,10.0,38.5,19.0,14.5,12.2
2021-04-21,10.7,66,0,0,0,None,18.1,12.0,57.0,23.8,18.6,15.2
2021-04-22,9.8,76,1,0,0,None,24.0,4.9,38.7,15.3,18.3,18.4
2021-04-23,7.7,66,0,0,0,None,14.9,9.7,37.4,18.3,14.0,18.2
2021-04-24,7.3,77,0,0,1,Weekend,9.7,6.7,31.8,16.6,17.1,13.5
2021-04-25,10.9,67,0,1,1,Weekend,10.1,6.6,31.1,16.6,16.2,8.4
2021-04-26,10.3,80,0,0,0,None,19.0,12.9,53.1,25.2,18.2,15.3
2021-04-27,10.5,84,0,0,0,None,14.8,9.2,36.1,19.0,14.6,12.4
2021-04-28,12.7,63,0,0,0,None,19.2,12.7,56.4,23.7,18.9,15.1
2021-04-29,10.3,73,1,0,0,None,22.9,9.8,38.7,15.1,18.0,11.6
2021-04-30,12.2,81,1,0,0,None,24.2,9.7,39.2,15.2,19.7,11.8
2021-05-01,12.2,61,0,1,1,Weekend,9.5,6.9,32.7,17.8,16.6,8.1
2021-05-02,10.2,61,0,0,1,Weekend,10.2,7.0,31.0,16.5,16.8,8.4
2021-05-03,8.4,65,0,1,1,May Day,10.4,6.8,35.7,13.4,10.4,13.1
2021-05-04,13.5,80,0,1,0,None,13.8,9.2,36.3,19.3,14.9,11.8
2021-05-05,14.9,81,1,0,0,None,30.7,12.6,55.4,19.3,23.6,15.4
2021-05-06,8.4,67,0,1,0,None,14.3,9.3,38.5,18.6,13.7,19.2
2021-05-07,10.1,61,1,0,0,None,24.6,9.7,39.8,15.2,18.7,11.5
2021-05-08,14.4,71,1,0,1,Weekend,15.9,6.4,30.3,14.5,13.6,8.0
2021-05-09,10.7,70,1,0,1,Weekend,15.8,6.9,32.0,13.2,13.0,8.4
2021-05-10,10.9,60,1,0,0,None,31.6,12.1,57.1,20.6,25.1,15.5
2021-05-11,8.8,78,0,0,0,None,14.7,9.6,37.3,18.6,13.8,18.1
2021-05-12,9.0,83,1,0,0,None,31.0,5.9,51.5,20.4,23.4,23.9
2021-05-13,12.3,62,1,0,0,None,23.7,9.8,36.8,15.0,19.8,11.6
2021-05-14,8.7,69,1,0,0,None,24.6,4.6,39.3,15.2,18.5,18.6
2021-05-15,10.1,81,0,0,1,Weekend,9.8,6.4,33.5,17.0,16.6,8.1
2021-05-16,15.0,85,1,0,1,Weekend,16.6,7.0,33.2,13.3,13.4,8.3
2021-05-17,7.6,83,0,0,0,None,19.0,12.9,56.3,26.0,17.6,23.8
2021-05-18,13.9,73,0,0,0,None,14.2,9.6,39.4,19.0,13.9,11.3
2021-05-19,13.3,84,0,1,0,None,18.7,12.3,56.2,24.5,19.0,15.9
2021-05-20,11.9,85,1,0,0,None,24.8,9.1,38.0,15.2,18.7,11.6
2021-05-21,8.8,61,0,0,0,None,14.0,9.8,36.7,18.4,14.1,18.9
2021-05-22,12.0,81,0,1,1,Weekend,10.1,6.4,30.2,16.7,16.4,8.7
2021-05-23,13.8,78,0,0,1,Weekend,10.4,6.6,31.1,16.5,17.3,8.1
2021-05-24,9.0,73,0,1,0,None,18.2,11.9,53.1,25.7,18.3,25.4
2021-05-25,9.6,73,1,0,0,None,24.5,4.9,37.5,15.6,19.1,19.2
2021-05-26,13.2,64,1,0,0,None,32.4,12.4,56.8,20.1,23.7,15.9
2021-05-27,13.6,68,0,0,0,None,14.7,9.0,39.1,19.8,14.2,11.4
2021-05-28,10.0,82,1,0,0,None,24.9,9.1,36.0,14.5,19.3,12.4
2021-05-29,9.6,80,0,0,1,Weekend,9.7,6.3,32.1,16.8,15.8,13.8
2021-05-30,14.5,61,1,0,1,Weekend,16.8,6.6,31.9,13.5,13.1,8.4
2021-05-31,9.7,80,1,0,1,Spring Bank Holiday,16.2,3.3,34.7,10.1,13.0,13.2
2021-06-01,21.2,51,0,1,0,None,9.6,24.2,36.4,19.4,9.6,12.2
2021-06-02,22.9,64,1,0,0,None,31.5,31.3,56.3,20.5,23.6,15.4
2021-06-03,16.4,53,0,0,0,None,14.5,23.8,38.4,18.6,14.8,11.3
2021-06-04,17.5,73,0,0,0,None,13.9,22.5,39.3,19.4,13.5,11.4
2021-06-05,19.1,75,1,0,1,Weekend,16.1,16.0,32.1,13.3,13.2,8.2
2021-06-06,18.2,68,0,0,1,Weekend,9.8,16.4,32.3,17.7,16.7,8.4
2021-06-07,23.3,58,1,0,0,None,30.1,31.9,52.4,20.6,25.0,15.7
2021-06-08,20.9,50,1,0,0,None,23.5,24.6,36.5,15.1,19.7,11.4
2021-06-09,18.8,60,0,0,0,None,18.9,29.5,56.6,24.2,19.3,14.8
2021-06-10,21.8,55,1,0,0,None,23.2,23.6,36.5,14.7,18.6,11.5
2021-06-11,23.0,67,0,1,0,None,9.3,23.0,38.6,18.0,9.4,7.0
2021-06-12,18.6,58,0,0,1,Weekend,10.4,16.1,33.6,16.7,16.6,8.5
2021-06-13,17.5,65,0,0,1,Weekend,9.7,17.5,30.3,17.9,16.4,8.7
2021-06-14,21.4,58,0,0,0,None,19.5,31.9,54.9,24.2,18.5,15.1
2021-06-15,20.7,57,0,0,0,None,14.2,23.5,36.1,18.3,14.9,11.4
2021-06-16,18.5,63,1,0,0,None,31.9,31.6,53.8,18.8,23.8,14.9
2021-06-17,15.0,59,0,0,0,None,14.2,9.6,38.8,19.1,14.3,12.2
2021-06-18,23.0,63,0,1,0,None,9.1,24.6,37.0,19.3,9.9,7.4
2021-06-19,17.2,73,0,1,1,Weekend,10.1,17.2,30.9,17.5,16.1,8.7
2021-06-20,23.1,75,0,1,1,Weekend,6.3,16.8,32.5,18.1,6.5,5.0
2021-06-21,23.1,58,0,1,0,None,12.8,30.6,55.8,24.7,12.3,8.9
2021-06-22,15.9,53,0,1,0,None,14.7,24.6,38.4,18.5,14.2,11.3
2021-06-23,19.5,58,0,1,0,None,18.9,30.7,54.9,24.3,12.2,14.8
2021-06-24,23.3,67,0,0,0,None,14.7,24.8,37.5,19.9,14.4,12.5
2021-06-25,21.4,68,1,0,0,None,23.7,22.6,39.9,14.8,18.5,11.8
2021-06-26,22.7,62,0,0,1,Weekend,9.8,17.0,33.2,16.7,16.0,8.4
2021-06-27,22.7,67,0,1,1,Weekend,6.4,16.6,30.3,16.9,6.4,4.9
2021-06-28,20.4,71,1,0,0,None,32.0,31.0,54.9,20.6,23.7,16.0
2021-06-29,21.4,51,1,0,0,None,24.8,23.3,38.4,15.6,18.0,11.4
2021-06-30,15.0,50,0,0,0,None,17.8,12.7,56.9,24.1,18.1,16.2
2021-07-01,16.6,65,0,1,0,None,14.9,24.7,39.6,19.1,13.5,11.8
2021-07-02,23.6,56,1,0,0,None,22.8,22.8,37.3,15.8,18.5,12.4
2021-07-03,17.4,53,0,0,1,Weekend,10.1,16.7,32.5,16.7,17.1,8.7
2021-07-04,24.4,69,1,0,1,Weekend,15.9,17.4,32.0,14.3,13.9,8.3
2021-07-05,17.7,71,0,0,0,None,19.1,32.0,52.2,24.7,18.1,14.9
2021-07-06,24.7,52,1,0,0,None,23.9,22.7,37.6,15.1,19.4,12.5
2021-07-07,22.4,65,1,0,0,None,32.0,30.7,54.4,19.3,24.7,15.5
2021-07-08,18.5,70,1,0,0,None,22.6,24.3,38.3,15.2,18.1,12.2
2021-07-09,15.0,63,1,0,0,None,23.4,9.0,37.9,15.9,18.7,12.4
2021-07-10,18.8,67,1,0,1,Weekend,16.7,16.1,32.4,13.9,13.6,8.5
2021-07-11,18.4,58,0,1,1,Weekend,9.7,15.9,32.9,17.8,6.3,8.7
2021-07-12,15.2,56,1,0,0,None,29.8,30.7,55.0,20.2,23.8,15.6
2021-07-13,21.2,58,0,0,0,None,13.5,23.5,37.3,18.3,14.8,11.7
2021-07-14,17.3,63,0,0,0,None,19.0,31.4,55.6,24.8,18.4,15.9
2021-07-15,17.5,55,0,1,0,None,14.6,23.3,39.2,19.8,14.2,11.3
2021-07-16,22.4,54,0,1,0,None,9.5,24.8,37.1,18.2,9.4,7.3
2021-07-17,18.6,65,1,0,1,Weekend,16.5,16.3,30.7,13.7,13.1,7.9
2021-07-18,20.3,53,0,0,1,Weekend,10.2,16.0,30.3,17.8,16.8,8.2
2021-07-19,15.6,68,0,1,0,None,18.2,29.8,52.5,24.2,18.0,14.8
2021-07-20,15.4,58,0,1,0,None,13.6,24.0,37.7,18.9,13.7,11.3
2021-07-21,19.5,53,1,0,0,None,30.1,31.8,51.6,19.3,25.2,15.2
2021-07-22,15.6,57,1,0,0,None,22.8,24.6,36.9,15.3,19.3,12.4
2021-07-23,21.0,73,0,0,0,None,14.6,23.1,39.1,18.4,14.1,12.3
2021-07-24,21.3,72,0,0,1,Weekend,9.5,16.8,30.8,17.1,17.1,8.5
2021-07-25,18.9,74,1,0,1,Weekend,16.5,16.0,33.3,14.4,13.9,8.5
2021-07-26,24.0,52,0,1,0,None,11.7,31.5,53.7,24.6,12.0,9.3
2021-07-27,15.0,54,0,0,0,None,14.8,9.0,36.8,19.2,14.0,11.9
2021-07-28,18.6,59,1,0,0,None,30.8,30.9,53.2,18.9,25.3,15.3
2021-07-29,22.1,63,0,1,0,None,9.7,23.2,37.2,18.9,9.8,7.3
2021-07-30,21.7,60,0,1,0,None,9.2,22.9,38.0,19.1,9.6,12.3
2021-07-31,21.6,62,0,0,1,Weekend,9.6,16.4,33.3,18.0,17.0,8.4
2021-08-01,18.2,55,1,0,1,Weekend,17.2,17.2,33.3,14.1,13.7,8.5
2021-08-02,21.9,67,0,1,0,None,12.2,31.3,52.6,24.9,11.9,15.8
2021-08-03,17.4,66,0,0,0,None,14.1,22.7,38.8,18.5,14.7,11.4
2021-08-04,16.2,63,1,0,0,None,32.4,29.8,53.8,20.4,25.4,15.7
2021-08-05,21.4,56,1,0,0,None,24.5,24.7,37.7,14.6,20.0,12.3
2021-08-06,16.8,63,0,0,0,None,14.4,23.3,37.1,18.5,13.6,11.6
2021-08-07,22.5,66,0,0,1,Weekend,10.4,16.9,31.0,16.4,17.3,8.5
2021-08-08,21.5,57,0,0,1,Weekend,9.7,17.2,30.5,18.0,16.2,8.6
2021-08-09,22.0,61,1,0,0,None,29.8,31.0,53.1,19.7,23.9,15.9
2021-08-10,15.9,75,1,0,0,None,24.1,23.0,37.3,16.0,19.2,11.6
2021-08-11,18.9,50,0,0,0,None,18.0,30.4,53.0,23.9,18.7,16.0
2021-08-12,19.9,53,0,1,0,None,13.5,24.0,36.9,19.4,9.6,12.3
2021-08-13,21.4,55,0,0,0,None,14.5,23.0,37.1,18.5,14.5,11.8
2021-08-14,21.4,69,0,0,1,Weekend,9.7,16.7,31.4,16.5,17.4,8.7
2021-08-15,22.3,58,0,0,1,Weekend,9.7,16.1,32.9,17.1,17.2,8.7
2021-08-16,17.7,73,0,0,0,None,19.0,31.0,54.7,24.5,19.3,15.8
2021-08-17,18.2,57,0,0,0,None,14.6,24.6,39.6,18.3,14.8,11.6
2021-08-18,23.9,53,1,0,0,None,30.3,30.2,52.8,19.8,25.4,15.5
2021-08-19,21.1,75,1,0,0,None,23.0,23.8,39.0,14.4,18.2,12.4
2021-08-20,18.5,57,1,0,0,None,23.2,23.8,36.9,15.1,18.4,11.5
2021-08-21,15.3,62,1,0,1,Weekend,17.5,17.2,30.8,13.7,13.1,8.3
2021-08-22,21.0,54,0,0,1,Weekend,9.7,16.9,31.5,17.0,16.4,8.3
2021-08-23,23.2,70,1,0,0,None,30.4,31.1,51.9,19.9,24.2,15.1
2021-08-24,22.4,63,0,1,0,None,9.4,23.6,39.1,19.6,10.0,6.8
2021-08-25,17.1,73,1,0,0,None,31.1,31.9,53.4,19.6,24.9,15.0
2021-08-26,20.9,75,1,0,0,None,24.3,23.2,38.9,15.6,19.5,12.4
2021-08-27,20.3,66,1,0,0,None,23.0,25.0,37.5,15.4,19.6,11.5
2021-08-28,21.6,68,0,0,1,Weekend,9.9,16.3,30.7,17.1,16.4,8.5
2021-08-29,19.7,58,0,0,1,Weekend,9.5,16.4,30.5,17.4,17.4,8.6
2021-08-30,17.2,66,0,1,0,None,18.2,30.1,55.5,24.1,17.7,14.7
2021-08-31,15.4,65,0,0,0,None,15.0,23.9,38.3,19.1,14.8,11.7
2021-09-01,13.0,82,1,0,0,None,30.1,12.3,56.6,20.0,23.7,15.4
2021-09-02,8.3,71,1,0,0,None,22.8,4.6,39.6,15.0,19.8,19.5
2021-09-03,10.6,72,1,0,0,None,23.0,10.0,36.9,14.9,19.0,11.9
2021-09-04,7.4,71,0,1,1,Weekend,10.2,6.3,30.3,16.9,16.5,14.0
2021-09-05,14.2,89,0,0,1,Weekend,9.6,6.7,32.8,18.1,17.2,8.2
2021-09-06,13.6,79,0,1,0,None,18.6,12.0,52.5,24.7,18.6,15.7
2021-09-07,7.7,83,0,0,0,None,13.9,9.6,38.2,19.2,14.9,19.3
2021-09-08,10.6,90,1,0,0,None,31.3,12.0,57.2,19.9,25.2,15.1
2021-09-09,8.0,61,0,1,0,None,13.7,9.9,38.4,18.6,13.6,18.2
2021-09-10,13.1,79,0,0,0,None,14.0,9.4,36.2,19.0,14.8,12.0
2021-09-11,12.3,67,0,0,1,Weekend,10.3,7.0,33.5,16.4,16.2,8.1
2021-09-12,12.4,60,1,0,1,Weekend,17.3,6.4,31.4,13.3,13.0,8.7
2021-09-13,14.8,64,0,1,0,None,18.0,12.0,52.0,24.2,18.9,16.2
2021-09-14,12.5,65,1,0,0,None,22.5,9.3,36.1,15.9,18.2,11.7
2021-09-15,10.1,63,1,0,0,None,32.3,12.8,54.2,19.2,25.3,15.6
2021-09-16,14.2,77,0,0,0,None,14.6,9.3,37.3,18.8,13.6,12.1
2021-09-17,13.9,78,0,0,0,None,14.7,9.9,38.1,19.5,14.0,11.8
2021-09-18,8.8,87,0,0,1,Weekend,10.2,6.5,33.4,17.6,17.5,14.0
2021-09-19,10.6,74,1,0,1,Weekend,16.2,6.6,32.1,14.2,13.0,8.2
2021-09-20,14.4,75,1,0,0,None,30.8,12.0,56.9,19.5,25.1,14.7
2021-09-21,8.6,76,1,0,0,None,23.5,4.7,39.0,15.7,19.5,18.5
2021-09-22,12.8,81,1,0,0,None,29.9,12.7,52.4,19.9,24.4,14.7
2021-09-23,14.8,62,0,0,0,None,13.6,9.1,36.6,18.2,14.3,12.4
2021-09-24,14.6,69,0,1,0,None,14.3,9.7,37.4,19.2,14.1,11.9
2021-09-25,7.1,80,1,0,1,Weekend,17.4,3.3,31.0,13.3,13.0,14.0
2021-09-26,12.3,86,1,0,1,Weekend,15.8,6.8,33.4,13.2,12.9,8.2
2021-09-27,9.2,68,0,0,0,None,18.6,12.9,52.8,23.4,18.7,25.1
2021-09-28,8.0,71,0,1,0,None,13.5,9.9,36.1,19.1,14.4,19.5
2021-09-29,8.7,75,0,1,0,None,18.3,12.1,55.6,23.7,19.0,25.4
2021-09-30,14.0,79,0,1,0,None,14.2,9.7,37.3,19.0,14.6,12.2
2021-10-01,8.2,74,0,0,0,None,13.8,9.9,37.2,19.1,14.2,18.3
2021-10-02,13.6,61,0,1,1,Weekend,10.0,6.5,32.5,16.9,17.3,8.4
2021-10-03,12.4,73,1,0,1,Weekend,16.5,7.0,33.3,14.2,13.9,7.9
2021-10-04,8.5,68,1,0,0,None,32.3,6.4,52.5,20.1,25.5,25.1
2021-10-05,11.1,71,1,0,0,None,24.2,9.9,38.6,14.8,19.1,12.1
2021-10-06,12.2,84,0,0,0,None,19.0,12.4,53.2,25.0,19.2,15.6
2021-10-07,11.6,70,1,0,0,None,24.3,9.8,39.6,14.6,18.9,11.7
2021-10-08,11.1,60,0,0,0,None,14.1,9.9,37.6,19.6,14.0,11.4
2021-10-09,12.6,66,1,0,1,Weekend,16.9,6.8,32.0,13.6,13.0,8.6
2021-10-10,13.9,75,0,1,1,Weekend,10.4,6.8,31.5,17.7,17.2,7.9
2021-10-11,13.6,65,1,0,0,None,30.7,13.0,55.0,18.8,25.3,14.9
2021-10-12,12.2,60,0,1,0,None,13.8,9.0,37.7,19.6,14.8,11.5
2021-10-13,11.3,82,0,1,0,None,18.2,11.9,55.1,26.0,18.0,15.0
2021-10-14,10.6,67,1,0,0,None,23.5,9.4,37.9,15.6,19.2,11.5
2021-10-15,8.7,74,0,1,0,None,14.1,9.9,36.8,19.2,14.0,18.1
2021-10-16,8.3,88,1,0,1,Weekend,16.1,3.3,32.4,13.8,12.6,13.9
2021-10-17,12.0,61,0,0,1,Weekend,10.3,6.4,30.6,17.4,17.2,8.0
2021-10-18,12.6,85,1,0,0,None,32.0,11.8,52.4,19.5,23.8,15.9
2021-10-19,8.1,68,1,0,0,None,22.6,4.8,37.9,14.7,20.0,19.6
2021-10-20,13.0,77,0,1,0,None,18.8,11.8,57.0,23.8,18.3,15.3
2021-10-21,8.9,77,1,0,0,None,23.3,4.6,39.8,16.0,19.2,19.1
2021-10-22,11.9,67,1,0,0,None,24.7,9.3,38.9,15.5,19.8,11.7
2021-10-23,14.2,68,0,1,1,Weekend,10.3,6.5,31.1,17.0,17.4,8.0
2021-10-24,7.7,73,0,0,1,Weekend,10.1,6.8,32.3,16.4,16.1,13.0
2021-10-25,9.1,70,0,1,0,None,19.0,12.1,56.9,25.9,19.1,25.5
2021-10-26,8.8,80,1,0,0,None,23.2,4.9,36.6,15.9,18.7,19.0
